"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Wdr76",6.30183455629995,6.91913490601422,5.8714991157142,5.8714991157142,6.35791744854001,6.59693575240062,6.54014770739072,6.48363887943491,6.46476573064699,6.43938929190079,6.20958852122991,6.23567596641634
"Wdr77",7.58817946745031,8.25142394700622,7.5283659242309,8.13084448428692,7.74387901689955,7.44126035464246,7.59964634790512,7.58468925274716,7.85075191019052,7.70030031959936,7.80542702701363,7.8137557160831
"Wdr78",6.47787086345724,5.8714991157142,6.34842684792582,5.8714991157142,6.7440305593165,6.7866055735612,6.80901411626574,6.75828217555488,6.35237701660943,6.6996942295742,6.47791984497932,6.51590812298232
"Wdr81",7.23622879383341,7.26640472102426,7.76524248823724,7.4023951312922,7.45352268672631,7.23460839023017,7.55028594310724,7.35708855509351,7.40859037683661,7.13537752807513,7.14241634540194,7.64849930745484
"Wdr82",8.83898983093812,8.63942574662218,9.08001719325204,8.43431904138865,8.47594913002954,8.41520020797418,8.56557130331495,8.760669482495,8.40546282747859,8.64444192224621,8.48315330623956,8.57703627002
"Wdr83",7.22134227555878,6.99917462710123,7.36821169102283,6.97817996073546,7.12476529707723,6.755470823197,6.77340820694512,6.84726086508035,7.01859413821441,7.02770184129009,7.11210199216811,6.87322465552135
"Wdr83os",7.26539275210769,7.47998010343161,7.18116949297438,7.14714177502792,7.41739275746378,7.79268268867888,7.25511109028969,7.07020363300776,7.045207889826,7.32688609787867,7.74236932937932,7.67281847344293
"Wdr89",6.37541937491465,5.8714991157142,5.8714991157142,6.53648873137219,6.45171957094188,6.21626638985438,6.05848225421832,5.8714991157142,6.24101447564584,6.21759457693144,5.8714991157142,6.12935193162104
"Wdr90",7.58274740204177,6.62024200415234,7.32437675996303,7.45378601402737,7.06267435704682,6.84552118329727,7.18759712710747,7.53027121492242,7.27853009023635,7.15911543646861,7.47370795101184,7.16142050141459
"Wdr91",7.19861168855187,7.37826164007414,6.73334387056803,7.23232372004713,7.06267435704682,6.63530608935515,7.10285101490079,7.33529416558783,7.2183079081794,7.1823175523601,6.99224660453824,7.0238259640472
"Wdr92",6.35218786696624,5.8714991157142,6.14768706671911,6.62367124775845,6.78001692861677,6.68920134154279,6.54014770739072,6.41982366941554,5.9886376170304,6.48196850406904,6.52217666148822,6.31693657890551
"Wdr93",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.32677786550449,5.8714991157142,5.8714991157142,6.15803630484152,6.16420278615176,5.8714991157142,6.02050250303902
"Wdr95",5.8714991157142,5.8714991157142,6.34842684792582,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.15803630484152,5.8714991157142,6.34854825122736,5.8714991157142
"Wdsub1",6.62641317952817,6.62024200415234,6.14768706671911,5.8714991157142,6.47963658257261,6.41470764204178,6.48739848932738,6.73093924694629,6.82051036663395,6.74732558884873,6.60219992613644,6.23567596641634
"Wdtc1",8.25399877562787,7.98935252026673,8.65624002877936,8.36256948448873,8.64496826138854,8.49336823196166,8.37193651678379,8.30017362647642,8.75620576072096,8.96026617446186,8.21802451022422,8.4046188015347
"Wdyhv1",6.78506489577937,5.8714991157142,6.88547906104643,7.2116694834612,6.53174292999677,6.8165864091711,6.71681921698329,6.26038260461763,6.63961686292923,6.6488167429415,6.56343332317156,6.70319928332946
"Wee1",6.65533351594849,7.20583365391247,6.88547906104643,6.97817996073546,7.03669862758845,7.05948818078359,6.87595401137777,6.91671792526591,7.08128208960826,7.22171807949961,6.93233086583184,7.04954414343496
"Wfdc1",6.32772938395083,5.8714991157142,5.8714991157142,6.30902253287118,6.45171957094188,6.85962553692505,6.13574878291634,5.8714991157142,6.65647063063872,6.32387626240049,6.20958852122991,6.12935193162104
"Wfdc12",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.32009441307148,6.24101447564584,5.8714991157142,5.8714991157142,5.8714991157142
"Wfdc17",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.20218346759228,5.8714991157142,5.8714991157142,5.8714991157142
"Wfdc18",6.2121796980498,5.8714991157142,5.8714991157142,5.8714991157142,6.28314971159458,6.25673300638427,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"Wfdc3",5.8714991157142,5.8714991157142,6.34842684792582,5.8714991157142,5.8714991157142,5.8714991157142,6.05848225421832,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"Wfikkn1",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.32009441307148,6.39266393033071,6.19203048538614,6.24927983559293,5.8714991157142
"Wfikkn2",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.05609405981586,5.8714991157142,5.8714991157142,6.29133115970725,5.8714991157142,6.09838159864917,5.8714991157142,5.8714991157142
"Wfs1",7.10234350847374,6.99917462710123,7.12875128117183,6.95141090182867,6.62454492486751,7.18612435233987,6.93809491264487,7.15183233756863,7.30334433688714,7.39021182542548,6.89438662450427,7.3418036301116
"Whamm",6.91742136530668,7.37826164007414,7.45107122713145,7.38473600365069,7.17182393780668,7.02513355055466,7.15213397482236,7.60810106111412,6.89773224342145,6.75650946949886,7.48831865105244,7.26229781292013
"Whrn",6.65533351594849,6.99917462710123,6.6445871080799,7.2116694834612,6.83115945430769,7.71388481483493,6.05848225421832,6.91671792526591,7.45953041227803,7.21617906283267,6.4299477385581,6.74022272550893
"Whsc1",8.22800100465758,7.57350222208301,8.46240359046934,8.09132426475658,8.03003668128457,7.4875059326895,8.22226921505423,8.13865484509825,8.21089072654907,8.5156659934792,7.83307453712362,8.10134176642458
"Whsc1l1",8.42599069285348,8.0826201663765,8.10137473808873,7.73570881579874,7.96719233302783,8.08536053666844,7.99034107814464,8.2624552603636,8.24946329121148,8.19994677660935,7.91257471583378,8.05584396379787
"Wif1",5.8714991157142,6.30699851990492,5.8714991157142,5.8714991157142,6.13237832662708,5.8714991157142,6.327927133557,5.8714991157142,6.29246896502838,5.8714991157142,5.8714991157142,6.02050250303902
"Wipf1",5.8714991157142,6.30699851990492,6.42138429717061,7.00420055479158,6.91006842110769,7.20578692090417,6.80901411626574,6.75828217555488,7.168461622872,6.92148199866208,6.50046197714399,6.57929215283891
"Wipf2",8.43446546710812,8.14130778138569,8.47142590974481,8.13084448428692,8.36351452732761,8.1222665355336,8.40257697443844,8.1538318717561,8.15290061702307,8.38648641231666,7.83307453712362,7.87665147175571
"Wipf3",11.003648514948,10.5367686311868,10.1880722885284,10.3107532567238,10.7633287203616,10.2738589487313,10.7940779178714,10.8944394845112,10.0624346352397,10.3527222132589,10.6061165211998,10.7272734020114
"Wipi1",6.7730265409277,6.48509415113804,6.69029523969881,6.43491918602389,6.91006842110769,7.14564509400911,6.69699131491886,6.85923018718044,7.05565139599038,6.66959643748978,6.47791984497932,6.93265890255202
"Wipi2",8.48423712401412,8.37745360158436,8.37839620760111,8.20651277656024,8.51145804266081,8.01816811854151,8.4659990054084,8.40738747600597,8.56209302307705,8.58992565131294,8.53887138560563,8.65461150300708
"Wisp1",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.28314971159458,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"Wisp3",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13574878291634,6.44193160056966,5.8714991157142,5.8714991157142,5.8714991157142,6.02050250303902
