,R,G,B,hex_val,hls_val
Dusp14,0.9990110851276399,0.30654051722192616,0.07412400363891955,#ff4e13,#ff8d66
Dusp16,1.0,0.3072633058892737,0.06680635894887627,#ff4e11,#ff8d66
Dusp2,0.00010383511511461821,0.014214150392747626,0.07856663204166359,#000414,#6682ff
Dusp4,0.9999981193991858,0.3071875961269451,0.06760749550569717,#ff4e11,#ff8d66
Dusp6,1.0,0.3072633058892737,0.06680635894887628,#ff4e11,#ff8d66
Dusp8,0.9990110851276399,0.3065405172219262,0.07412400363891962,#ff4e13,#ff8d66
Dyrk2,0.0006311760995129358,0.0004984681455034147,0.09722218713604386,#000019,#6767fe
Edar,0.23038096264668456,0.9999652650657826,0.006197962532158194,#3bff02,#89ff66
Egflam,0.23380366288108873,0.9996304565124926,0.017961354388124923,#3cff05,#88ff66
Egr1,1.0,0.3072633058892737,0.06680635894887624,#ff4e11,#ff8d66
Egr2,1.0,0.3072633058892737,0.06680635894887628,#ff4e11,#ff8d66
Egr3,1.0,0.3072633058892737,0.06680635894887624,#ff4e11,#ff8d66
Egr4,1.0,0.3072633058892737,0.06680635894887627,#ff4e11,#ff8d66
Eif1a,0.363377762793324,0.5118059488124473,0.9845157717760084,#5d83fb,#6a8cfb
Eif2b1,0.0,0.012648741819971594,0.08024923107983821,#000314,#667eff
Eif2s1,0.1795929524670961,0.6072142024746481,0.17808762157848243,#2e9b2d,#89dc89
Eif5,1.0,0.3072633058892737,0.06680635894887627,#ff4e11,#ff8d66
Elavl1,0.3231123032765386,0.711289227185437,0.6768001501216611,#52b5ad,#94d1cc
Epc1,0.0006311760995129358,0.0004984681455034147,0.09722218713604386,#000019,#6767fe
Ephx2,0.0006311760995129358,0.0004984681455034147,0.09722218713604383,#000019,#6767fe
Eprs,0.880582924310943,0.3396843029607706,0.34561951626481136,#e15758,#e87d7f
Errfi1,1.0,0.30726330588927375,0.0668063589488762,#ff4e11,#ff8d66
Esm1,0.0006311760995130299,0.0004984681455033609,0.09722218713604382,#000019,#6767fe
Extl1,0.4474142664023819,0.48666709172529143,0.9810335970156462,#727cfa,#727cfa
F13a1,0.47505048949321727,0.7738727663276908,0.04001524612097496,#79c50a,#bff76e
Fam118a,0.918580787368553,0.37910598026819187,0.036191171311247355,#ea6109,#f9a36c
Fam122a,0.033916137511150114,0.039174317848276616,0.18346972727138217,#090a2f,#7e82e7
Fam150b,0.44871498969863227,0.4858161634488045,0.9803390482780409,#727cfa,#727cfa
Fam174b,0.22077955706996555,0.9962564079584317,0.0009212363650459637,#38fe00,#88ff66
Fam189a2,0.00010383511511461821,0.014214150392747626,0.07856663204166363,#000414,#6682ff
Fam53c,0.6892532429626163,0.5778705033068764,0.05207582776666212,#b0930d,#f4dd71
Fam57a,0.13287597559278683,0.1569594972543732,0.4435596685661792,#222871,#8990dc
Fam78a,0.045078026503253044,0.045134895433816144,0.2131174667247341,#0b0c36,#8181e4
Fbl,1.0,0.3072633058892737,0.06680635894887624,#ff4e11,#ff8d66
Fbxl2,0.8334968720180939,0.3526608955938095,0.44523776797703074,#d55a72,#e08597
Fbxl4,0.0008994717705954724,0.0003150727822677021,0.098389690722124,#000019,#6766ff
Fbxl6,0.22024875836649402,0.9943178359213377,0.0,#38fe00,#88ff66
Fbxo18,0.0006311760995129358,0.0004984681455034147,0.0972221871360439,#000019,#6767fe
Fbxo33,1.0,0.3072633058892737,0.06680635894887628,#ff4e11,#ff8d66
Fbxo34,0.9990110851276399,0.3065405172219262,0.07412400363891963,#ff4e13,#ff8d66
Fbxo42,0.22960417398460006,1.0,0.005956424559028626,#3bff02,#88ff66
Fbxw7,0.9990110851276399,0.3065405172219262,0.07412400363891962,#ff4e13,#ff8d66
Fdx1l,0.7017657681648609,0.39878176570545265,0.6651368116157094,#b366aa,#cc99c6
Fgf8,0.24081270337499497,0.968520857125455,0.0579459597434316,#3df70f,#88fa6b
Fkbp6,0.24081270337499497,0.968520857125455,0.0579459597434316,#3df70f,#88fa6b
Flrt3,0.9990110851276401,0.30654051722192616,0.07412400363891938,#ff4e13,#ff8d66
Fmr1,0.0015806605867047152,0.0001819300837969933,0.09737315736174373,#000019,#6866ff
Fos,1.0,0.30726330588927364,0.06680635894887611,#ff4e11,#ff8d66
Fosb,1.0,0.3072633058892737,0.06680635894887628,#ff4e11,#ff8d66
Fosl2,1.0,0.3072633058892737,0.06680635894887624,#ff4e11,#ff8d66
Foxg1,0.9002249811530405,0.3434613942419983,0.2205708675012529,#e65838,#ee8d77
Foxk1,3.952833353404014e-05,0.00775357857106578,0.08683454825344152,#000216,#6674ff
Foxo1,0.8740408508214838,0.3383851956244464,0.35242031540748514,#df565a,#e77e81
Frat2,0.0,0.012648741819971594,0.0802492310798382,#000314,#667eff
Frmd6,1.0,0.3072633058892737,0.0668063589488762,#ff4e11,#ff8d66
Fto,0.38619645952616416,0.5191416137090993,0.998060773117767,#6284ff,#6688ff
Fut7,0.2417843442717428,0.9653828542634284,0.06275326970837704,#3ef610,#88fa6b
Fxyd2,0.22077955706996558,0.9962564079584317,0.0009212363650459637,#38fe00,#88ff66
Fzd4,0.00010383511511461821,0.014214150392747626,0.07856663204166363,#000414,#6682ff
Fzd5,0.9992757956893,0.30656735247010125,0.07316795733507327,#ff4e13,#ff8d66
Gabra4,0.22077955706996558,0.9962564079584317,0.0009212363650458811,#38fe00,#88ff66
Gadd45b,0.23902468583578207,0.9650306804646884,0.061633591126605256,#3df610,#87fa6b
Gadd45g,0.9999981193991858,0.3071875961269451,0.06760749550569725,#ff4e11,#ff8d66
Gas2,0.22077955706996558,0.9962564079584317,0.0009212363650459224,#38fe00,#88ff66
Gata3,0.5837347704444579,0.5556383864792891,0.40264987794420454,#958e67,#c1bca4
Gatad2b,0.3233158448638336,0.7271683537145315,0.6565316687282232,#52b9a7,#92d3c8
Gch1,0.24352036053544968,0.9953160479234713,0.00495237128580274,#3efe01,#8bfe67
Gcm1,0.22077955706996558,0.9962564079584317,0.0009212363650459637,#38fe00,#88ff66
Gcnt2,0.9990110851276401,0.30654051722192616,0.07412400363891954,#ff4e13,#ff8d66
Gdpd5,0.22077955706996563,0.9962564079584317,0.0009212363650458398,#38fe00,#88ff66
Gemin4,0.3350950220543702,0.6827831773600285,0.7482029280387842,#55aebf,#90cad5
Gimap8,0.0014671524414767104,0.000133142698470655,0.09944586156673436,#000019,#6866ff
Gipc3,0.23038096264668456,0.9999652650657826,0.006197962532158194,#3bff02,#89ff66
Glce,0.0021483412575856713,0.0,0.09842932820635453,#010019,#6966ff
Glrx3,0.00010383511511461821,0.014214150392747626,0.0785666320416636,#000414,#6682ff
Glt28d2,0.3901841488053854,0.5153555189082406,1.0,#6383ff,#6685ff
Glyr1,0.572210487889334,0.4408595699247552,0.8494600977578297,#9270d9,#a386df
Gm10130,0.24003591471291022,0.9685555920596713,0.057704421770301224,#3df70f,#88fa6b
Gm10184,0.47505048949321727,0.7738727663276908,0.040015246120974936,#79c50a,#bff76e
Gm10250,0.38861507492969166,0.5169071481671805,0.9993701749738328,#6384ff,#6686ff
Gm10696,0.2400359147129102,0.9685555920596713,0.05770442177030116,#3df70f,#88fa6b
Gm13889,1.0,0.30726330588927375,0.06680635894887627,#ff4e11,#ff8d66
Gm14685,0.9990110851276399,0.3065405172219263,0.07412400363891981,#ff4e13,#ff8d66
Gm20425,0.2400359147129102,0.9685555920596713,0.057704421770301245,#3df70f,#88fa6b
Gm21830,0.6054597903232407,0.4287311192550088,0.8068046121049839,#9a6dce,#b08dd8
Gm28036,0.2204899927912266,0.9953266326153403,0.0003520984571062847,#38fe00,#88ff66
Gm3854,0.39210082509866984,0.5166098845871439,0.9939517532754184,#6484fd,#6887fd
Gm43786,0.9014910149578184,0.36716620049692816,0.09980017616720284,#e65e19,#f09e75
Gm45140,0.4258683287952258,0.49731319062163454,0.988800153932601,#6d7ffc,#6d7ffc
Gm4847,0.2417843442717428,0.9653828542634284,0.06275326970837704,#3ef610,#88fa6b
Gm7276,0.23361402336660064,0.9669791436721769,0.05534768657239236,#3cf70e,#87fa6b
Gm7694,0.9983628910734651,0.30825592356746745,0.06938581941181393,#ff4f12,#ff8d66
Gm973,0.36323457802873366,0.5140767416631438,0.9849796880756183,#5d83fb,#6a8dfb
Gm9925,1.4010738247321383e-05,0.01194101736570591,0.08110137156361288,#000315,#667dff
Gmeb2,0.9990110851276401,0.3065405172219261,0.07412400363891941,#ff4e13,#ff8d66
Gmppb,0.4463867885049748,0.5230178559270886,0.8994748818641227,#7285e5,#7e8fe7
Gnb1l,0.4474142664023819,0.48666709172529143,0.9810335970156462,#727cfa,#727cfa
Gphn,1.0,0.3072633058892737,0.06680635894887628,#ff4e11,#ff8d66
Gpr157,0.40682579283079723,0.5366688130779352,0.9468778486109677,#6889f1,#7391f2
Gpr19,0.9990110851276401,0.30654051722192616,0.0741240036389195,#ff4e13,#ff8d66
Gpr22,0.9997079590411931,0.3067408924453825,0.07143638963111787,#ff4e12,#ff8d66
Gprc5b,0.7903801487911555,0.4750811550461581,0.08266390912742597,#ca7915,#f1b974
Grasp,0.5915886185107275,0.44261392378226566,0.8288970151931321,#9771d3,#a98adb
Grb2,0.00010383511511461821,0.014214150392747626,0.07856663204166356,#000414,#6682ff
Gria1,0.0008994717705954724,0.0003150727822677021,0.098389690722124,#000019,#6766ff
Gria2,1.0,0.3072633058892737,0.06680635894887624,#ff4e11,#ff8d66
Grin1,0.040129298905455205,0.08200066636467533,0.14682935147107554,#0a1525,#87a9de
Gstm2,0.47505048949321727,0.7738727663276908,0.040015246120974936,#79c50a,#bff76e
Gstm5,0.22077955706996558,0.9962564079584317,0.0009212363650458811,#38fe00,#88ff66
Gstp1,0.00010383511511461821,0.014214150392747626,0.07856663204166363,#000414,#6682ff
Gyg,0.0006311760995129358,0.0004984681455034147,0.09722218713604391,#000019,#6767fe
H2-DMb1,0.23840940612352077,0.9682025728144054,0.05731535524428563,#3df70f,#87fa6b
H2-Q10,0.36692145422264316,0.5555374614167659,0.9513850853299959,#5e8ef3,#719bf4
Haghl,0.22115220903817878,0.9966549609178329,0.0013358474040226869,#38fe00,#88ff66
Harbi1,0.3686644468211284,0.5087707847905235,0.9932899041930955,#5e82fd,#6889fd
Has2,0.3901841488053854,0.5153555189082406,1.0,#6383ff,#6685ff
Hexa,0.2395312433574652,0.9964149863751816,0.011250751307881368,#3dfe03,#8afe67
Hilpda,0.7766725656600992,0.37170990757649,0.5411243016182308,#c65f8a,#d78ead
Hipk3,0.22048999279122666,0.9953266326153403,0.0003520984571062847,#38fe00,#88ff66
Hist1h1d,0.22077955706996563,0.9962564079584317,0.0009212363650459224,#38fe00,#88ff66
Hist1h3i,0.0006311760995129358,0.0004984681455034147,0.09722218713604393,#000019,#6767fe
Hmgcr,1.0,0.3072633058892737,0.06680635894887632,#ff4e11,#ff8d66
Hmha1,0.44806396440343754,0.48611218083360136,0.9806413037048186,#727cfa,#727cfa
Hnrnpf,0.9931455362581413,0.3139405656555407,0.06255182309484413,#fd5010,#fe9067
Hnrnpul1,0.07567893841355239,0.22212685047585348,0.12353728919926582,#133920,#8dd8a5
Homer1,1.0,0.3072633058892737,0.06680635894887627,#ff4e11,#ff8d66
Hpn,0.9997079590411931,0.30674089244538255,0.07143638963111795,#ff4e12,#ff8d66
Hpx,0.2400359147129102,0.9685555920596713,0.057704421770301224,#3df70f,#88fa6b
Hras,0.3352183282230214,0.7074953904630598,0.6672536960962544,#55b4aa,#95d0ca
Hrh2,0.5184983696890122,0.4696229596108527,0.905299724179188,#8478e7,#897de8
Hrh3,0.2924464511383654,0.9476842897820217,0.027643170242831926,#4bf207,#94fb6a
Hs6st1,0.009805228423660266,0.002746349891666586,0.1162639382074911,#03011e,#736afb
Hspa1a,3.172738345217846e-05,0.01340056490824382,0.07935153853302927,#000314,#6680ff
Hspa1b,0.00010383511511461821,0.014214150392747626,0.0785666320416636,#000414,#6682ff
Hspb3,0.0014671524414767104,0.000133142698470655,0.0994458615667344,#000019,#6866ff
Hsph1,0.9990110851276401,0.30654051722192616,0.0741240036389195,#ff4e13,#ff8d66
