"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146C-DG-4","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"Slmap",8.48856997243857,8.22026085277087,8.47324478960798,8.62594168129182,8.48956336927534,8.63381759621309,8.26429330905431,8.51158195495644,8.3670698692716,8.72153753759443,8.4784471679869,8.73351198408822,8.39858133729469,8.88826172108806
"Slmo1",7.89805793620542,7.72853396966088,7.68655581671652,7.92376132545809,7.76527075950969,7.67140144871215,7.72946732907188,7.35628705778698,8.03117190913843,7.73736475686674,7.71655297458075,7.64486865029342,7.73722903094311,8.06958079905762
"Slmo2",7.24092697326454,7.3096176148739,7.08140327400037,7.29108252457799,7.02876769420138,7.0480774457401,7.0543977364786,7.07506011381276,7.06709449805736,7.239140530962,7.04109032909834,7.16327177162019,7.14874966199629,7.26222996350496
"Sln",6.00789542020775,6.51869343138762,6.00789542020775,6.22421200453504,6.00789542020775,6.22027544223045,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Sltm",8.01240893937522,8.61173406492033,8.86393929919303,8.27402809811322,8.19316522066748,8.22769999199961,8.42074133139686,8.5530336966914,8.3670698692716,8.27592079836784,8.53164562659567,8.28374433615508,8.70789935052705,8.57957164512421
"Slu7",7.6657913819309,7.62490411774522,7.53202741402474,7.39059091053998,7.71234853170534,7.58403162418023,7.67046914022646,7.74141180000575,7.64781842957209,7.80287612699331,7.61404095388378,7.73468259305682,7.44912960395062,7.62099114351173
"Slurp1",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26168243902759,6.17905155970612,6.00789542020775,6.00789542020775
"Slx1b",7.39737150747432,8.00118289256588,7.83749964957944,7.41228689767651,7.12715395385379,7.43226846028497,7.64602180945124,8.02329453958466,7.89650735940003,7.980782563912,7.63850296915079,7.79916714410651,7.89073249860644,8.37508020486884
"Slx4",7.55260284323362,7.41506368394132,7.62040106872076,7.48833684113793,7.56429278735526,7.61132306030432,7.64602180945124,7.96996050080061,7.3690938462844,7.239140530962,7.51962767418299,7.50558243647651,7.59765754640091,7.41448628355017
"Slx4ip",6.72478572779931,6.51869343138762,6.63708515736438,6.9815291174248,7.086282657193,6.77502847974201,7.009682887115,7.09525528623264,6.89984877392174,6.85135894122011,7.03387849565956,6.62996699887635,6.93269728143688,7.64436342667929
"Smad1",7.39308755554336,7.17961882211371,6.89092431100417,7.48833684113793,7.75785131747662,7.55202739599645,7.36755773644848,7.4725115630934,7.31159194120971,7.80287612699331,7.64253061547305,7.18809661125796,7.63304498897594,7.29451391385201
"Smad2",7.13056607836534,7.10066654069708,7.23861275649181,7.0250849985746,7.05798619046194,7.02790273478565,6.77153570530918,6.78565099650534,7.14015927715704,7.70322352680713,7.11019543706496,7.0282109699141,7.25282264650735,6.99996897128358
"Smad3",9.24289918893686,9.01129936011914,9.32744403488053,9.56345459737955,9.4275485847588,9.29318784823949,9.31603899656958,9.37362726826353,9.26940466971879,9.04492423490801,9.20915650938174,9.35297961703909,9.17513957933126,9.04029814542129
"Smad4",7.981524547264,7.72087568050141,7.85161421811687,8.43039354169845,8.3519217744866,8.01645613070506,8.03383560395837,7.85599805499985,7.95437329977258,8.49845415867918,8.19349061889463,8.03644015711685,7.91513255042105,8.13353281244973
"Smad5",7.52628438367207,7.24080765139062,7.08140327400037,7.52772100572824,7.43425458818263,7.56413409038871,7.48738095660482,7.56505092953468,7.79792485544252,8.16097404684262,7.58483493464516,7.46876467600755,7.8330927739621,8.06958079905762
"Smad6",6.50393807492685,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.28191242352993,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26168243902759,6.00789542020775,6.00789542020775,6.31237987949272
"Smad7",9.11155503410392,7.80971576336306,7.33103584180089,9.62341697272531,9.53920573642158,7.20089691044687,8.32333034019165,7.66238737689701,8.74546651032783,9.6965386397419,9.07084072761367,7.31352970799353,8.09502390115389,7.5479037964998
"Smad9",6.99255135348157,6.51869343138762,6.92583247246299,6.74974018223284,6.88328493317424,6.79352326737625,6.70632652731096,6.69189816365652,6.64354088880385,6.38938656197437,6.87506031057695,6.94777307240818,6.91496819076493,6.8583398139827
"Smagp",6.33949148414031,6.32171137549819,6.00789542020775,6.16092591484888,6.00789542020775,6.44868254249346,6.00789542020775,6.31607754473868,6.34961770516126,6.00789542020775,6.18746547755066,6.19536562433619,6.00789542020775,6.00789542020775
"Smap1",8.20126641855975,7.98267710872144,8.08175925539861,8.10068773545931,8.0063655422141,7.97428275593696,7.79663886927939,7.96996050080061,8.07306613259596,8.36118312884441,7.86562164319248,7.65503067840249,7.88012729692152,8.74748852122823
"Smap2",9.57894313870294,9.38956137791004,9.39626060182094,9.54383307025151,9.60145584600359,9.40249141655372,9.47865056350212,9.47958258670862,9.35263516952838,9.87491299026307,9.31468176519773,9.15742786452134,9.14499422473224,9.17742796245273
"Smarca1",7.16340378990877,7.34237067575518,7.53202741402474,7.34583183659137,7.47298121924335,7.47218524217057,7.38328138154837,7.53937595615151,7.50890480493475,7.29060391929491,7.49245492629505,7.39486235137075,7.60214043543663,7.66727875571544
"Smarca2",9.60545374371233,9.49400886411113,9.65731090527554,9.937188150087,9.79680017394741,9.80163161524528,9.76455602757907,9.46752038694034,9.40811352511847,9.17657912686655,9.60870052389669,9.60545803378225,9.79264652637425,9.24128392952947
"Smarca4",9.31698650712181,9.23299845684435,8.74800574899401,9.35707312390515,9.39270364121681,9.29966661851028,9.22901084113529,9.13060062105661,9.10596750208329,8.81342534905928,9.33171559159175,9.04490727950324,9.05343083161827,9.1990364746119
"Smarca5",8.42510855193801,8.25092051385591,8.2044247268422,8.52145014834712,8.5063421073657,8.0219750730042,8.03383560395837,8.37900821168061,8.15297950912878,8.75285122245844,8.4531702109662,8.06163645614811,8.34020492907907,7.9672490258115
"Smarcad1",7.52247415909264,7.41506368394132,7.82322137074189,7.45441948442384,7.37345213858894,7.60359099753423,7.33539279120453,7.25990644651007,7.49236885515097,7.18488127009796,7.3765350709846,7.79274187424569,7.56577941184136,6.95542563402716
"Smarcal1",8.03259001603419,8.04334490299236,7.67036241101456,7.99137825963167,8.12831522448241,8.07325066938528,7.95005616391339,8.17889880695905,7.87258909189467,7.12740575230378,7.93389204064457,7.96109866964407,7.70487373242914,7.46979253096842
"Smarcb1",7.94986844096073,8.11814918973791,7.58586274169895,7.97814136092668,7.96298555698847,7.92769200221795,7.79663886927939,7.74141180000575,7.91997530400507,8.38167310270176,8.00762608886343,7.9291983052516,8.04927159765736,8.46306138852397
"Smarcc1",7.73136451943161,8.07841043981237,7.97191831079392,8.1206841659222,8.01849251127717,8.05995460485527,8.06058133885771,7.95167165174649,7.9767943334122,8.55326664156527,7.98656039975216,8.097517644884,8.28175526889964,8.20928592163012
"Smarcc2",9.57325559845376,9.73188913826167,9.8158499953591,9.56066804690789,9.81001570465724,9.61945301466139,9.60458464926733,9.529733567228,9.68285398044899,9.67258803505049,9.59376463414913,9.69745035443784,9.60341814322739,9.53466798980389
"Smarcd1",8.76063011852833,8.50324614380461,8.81058941003441,8.66876391407329,8.70029637707015,8.83390885114816,8.77857053892443,8.6378256836085,8.54432751036952,8.81342534905928,8.57508668895471,8.84176089387812,8.67334369480021,8.68690139359408
"Smarcd2",7.46772493527764,7.89919375580972,7.63729268740883,7.29908321561519,7.44406497063847,7.83855131134362,7.69442058313359,7.71936247447425,7.77198967537699,7.4743569871458,7.60991350308191,7.82453566862102,7.79564821014086,7.57278609685304
"Smarcd3",7.47172610433691,6.99905459290031,7.28586778670228,7.24171256945507,7.27515574867592,7.28737521230295,7.17670181039967,7.27660988882275,7.50890480493475,6.66489236855905,7.19906638356098,7.53322597210985,7.22781805880523,7.73347925804326
"Smarce1",7.55631335925829,7.72853396966088,7.91987251542095,7.89566171564767,7.51039966287831,7.76972506056616,7.39877718784458,7.61473836080039,7.38758638931494,7.8650509719432,7.64253061547305,7.5491766055016,7.54715707987104,7.41448628355017
"Smc1a",8.32491502015897,8.4693629263355,8.11637866911461,8.32595122383176,8.57938066111832,8.48919594021447,8.35894011917037,7.99690736977985,8.37528235054344,8.65668794149005,8.13264795153133,8.31580097301438,8.51698432043742,8.08586812555704
"Smc1b",6.35950996482137,6.00789542020775,6.00789542020775,6.31352806319229,6.45059671180307,6.13058685540002,6.39304379317689,6.31607754473868,6.24981130519207,6.00789542020775,6.59968865167214,6.11618213894777,6.35556973800841,6.00789542020775
"Smc2",7.0671909597746,6.78960827323097,7.10948470699337,7.39059091053998,6.93467736283833,7.23965319163175,7.13768373314848,6.98938213219476,7.16329940294691,7.12740575230378,7.18070395872913,6.97073477227363,7.15559146565174,6.8048112679059
"Smc3",8.1542920581122,7.88584175309118,8.11637866911461,7.91912168179892,8.07745989620588,8.17496545321527,8.26429330905431,7.9608491999281,8.03117190913843,8.20816664734832,7.98047685429179,8.42505655128058,8.27654890580878,7.57278609685304
"Smc4",6.90355576830973,6.54932977785555,6.58301153406667,7.17183733766008,7.01378718368357,6.96440645933834,6.63378946340897,7.153327698391,6.80114958423176,6.92933703519492,6.98165430376925,6.98198415087284,7.36388573094255,6.61353816032173
"Smc5",7.54139817354726,7.58247314703077,7.91987251542095,7.91912168179892,7.65697157183585,7.53979064455068,7.68250538236243,8.08282613047705,7.73201488645711,6.92933703519492,7.93072424636801,7.71423259500416,7.74121274649934,7.46979253096842
"Smc6",7.80859769238696,7.72087568050141,7.70253112286099,7.85718132682598,8.02451300937248,7.82895276114123,8.07810716210799,7.63880537538579,7.47558417020331,7.59445946776865,7.6703438307321,7.80683308341213,7.78801964046372,7.59713995284046
"Smchd1",7.97106036957721,8.09559124323555,7.87936884776435,8.04719834973242,7.9180619350252,8.08641076058234,7.78569894380514,8.44376717081451,7.87258909189467,8.1120087839948,8.26638579564899,8.00640296226729,8.26607432157142,7.75475629467635
"Smco1",6.27026085800674,6.48601184327367,6.37306839320552,6.55660026959543,6.26415608346729,6.28191242352993,6.32267765226755,6.00789542020775,6.34961770516126,6.76440542676067,6.13491157999603,6.36620453662096,6.00789542020775,6.31237987949272
"Smco2",6.00789542020775,6.00789542020775,6.00789542020775,6.27270439505284,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Smco3",6.00789542020775,6.00789542020775,6.5229678237222,6.46528419047659,6.26415608346729,6.30797616612018,6.00789542020775,6.00789542020775,6.34961770516126,6.00789542020775,6.38796692754587,6.14050347117459,6.2709842424115,6.68380894652368
"Smco4",6.41357267904145,6.54932977785555,6.4545480869391,6.22421200453504,6.4122868113539,6.53983779983095,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.13491157999603,6.34099547876056,6.35556973800841,6.00789542020775
"Smcr8",7.968430746353,7.56505382592103,7.90651683227322,8.04299005222069,7.69678842944627,7.96279547407768,7.80748153964379,7.68550661552661,7.64781842957209,7.43127599950884,7.77910605811405,7.81698014534114,7.85139544775669,7.8558881085987
"Smdt1",7.43104483433807,7.58247314703077,7.23861275649181,7.01439990622267,7.48245427744207,7.61516985478652,7.28520817236913,7.43037216637936,7.55710443600758,7.66807499050194,7.54616044011453,7.46706180060481,6.97541511840278,7.91280790023337
"Smek1",7.87558341166606,7.89253564581032,7.93308727151567,8.39862140927764,8.04240611070806,7.9365601388503,8.10395685236797,7.87572951384592,7.9767943334122,8.29775466555251,8.06596491873661,7.98229484969376,8.03365122768594,7.73347925804326
"Smek2",7.86419179607318,7.73614367202762,7.62040106872076,8.00881547345079,7.98795554175381,7.81603690042605,8.10395685236797,7.83594648617659,7.93154627901591,7.83435632830487,7.95273297707297,8.19768909418647,8.18194368085632,8.01944102728047
"Smg1",9.61892037319858,9.35144774334244,9.71213895702981,9.97836266072346,9.81165907872076,9.83971344084446,9.78745457915694,10.3146441956775,9.45022912186926,9.17657912686655,9.98306249315825,9.61489574387436,10.1610550626451,9.39244560496928
"Smg5",8.3108344687159,8.3807311967601,8.24632192328867,8.34616569745009,8.29946819305755,8.21114967234124,8.50527797591663,8.1476573091403,8.42352759310985,8.36118312884441,8.31676829437237,8.29248495008947,8.53861201776276,8.25272129279914
"Smg6",7.79958482785067,7.73614367202762,8.00959253090064,8.10872342024195,8.0002584612762,7.98566669046361,7.84991777634923,7.82579692908439,7.90829642705849,8.38167310270176,7.58060165928189,7.87496035057006,8.22332456299298,7.66727875571544
"Smg7",8.99636016711608,8.68687978288369,8.74800574899401,9.39048278980061,9.14776302778627,9.01004265670531,9.08747657803527,9.23788350334555,8.84181567457608,9.16510742171941,9.16412250716505,8.79442553529926,9.08124276659458,8.60172195681102
"Smg8",6.83558075707183,6.70421500867337,7.10948470699337,7.21608723835111,7.11372928647374,7.11223553892346,6.80196716581032,7.20806147802347,6.95935608063115,6.00789542020775,7.08318035652806,7.14013214572836,6.78869188692226,7.15860265365279
"Smg9",7.31748787827706,7.52030480154023,7.51350001243728,7.10624440122592,7.26363287587994,7.45462306699819,7.25033322994582,7.74141180000575,7.38758638931494,6.76440542676067,7.28609462583826,7.32914510056652,7.2892042427145,7.49643908800956
"Smim1",6.39640770255108,6.26429296080012,6.4545480869391,6.22421200453504,6.54904332597805,6.39483591937061,6.00789542020775,6.58175750739813,6.00789542020775,6.00789542020775,6.49763100533563,6.08447467824077,6.30193620520856,6.53334820788485
"Smim10l1",8.50441796821897,8.67954781672057,8.44689378207337,8.4614327659788,8.27986885859879,8.4736538564239,8.54870093481568,8.50555554868522,8.59397335174499,8.46064039692487,8.22414550128674,8.42663337677876,8.29725271994105,8.98312378757361
"Smim10l2a",6.81149659051782,7.1669071197584,6.77552660397811,7.0250849985746,7.10010806256045,6.91924593413462,7.009682887115,7.03326208311365,6.76507682512673,7.33960689560775,6.9422869754359,6.95645803084147,6.99191111536539,7.08273699098956
"Smim11",6.43002276588627,6.68103017163416,6.4545480869391,6.48980367081629,6.57794962724873,6.59247285582209,6.32267765226755,6.31607754473868,6.54633923271521,6.66489236855905,6.46410347562643,6.58727292779619,6.51544940769558,6.8048112679059
"Smim12",7.14712688022171,6.72659719832332,6.73255067918642,6.91165864949606,6.95110765740421,6.82914663252853,7.30220845210551,7.17191876179604,7.06709449805736,6.85135894122011,6.90937997294206,6.82193425599326,6.86883977189964,6.95542563402716
"Smim13",8.51314294615451,8.43460772004174,8.81058941003441,8.81606209540351,8.76044935197681,8.88261619348231,8.68235606750619,8.6378256836085,8.56582625049407,8.75285122245844,8.47635872968266,8.8699754620063,8.4861140286327,8.73757393690617
"Smim14",8.48679757485357,8.46506717985431,8.29688876673817,8.50372264902506,8.4202834358966,8.55701025392755,8.67123820894887,8.53542334307861,8.30812248982272,8.29775466555251,8.24170277662991,8.50915517490611,8.40095931082713,8.46306138852397
"Smim15",7.32208861260195,7.28719282123186,7.05242863364238,7.035641400964,6.98302557284596,7.18380769352281,7.68250538236243,7.01159941292519,7.2295706866236,7.00047654187876,6.99690068548946,7.09207215297949,6.78869188692226,7.41448628355017
"Smim17",6.71547711512243,6.95159551516666,6.73255067918642,6.51309295781023,6.70384936778099,6.74633581634529,6.85926557489866,6.84183370404922,6.80114958423176,6.00789542020775,6.59968865167214,6.83548383530745,6.79920151582367,6.61353816032173
"Smim18",6.2426267110868,6.18931499394586,6.00789542020775,6.16092591484888,6.00789542020775,6.30797616612018,6.32267765226755,6.38498361370742,6.49004726141346,6.54585647888108,6.2277521149064,6.00789542020775,6.00789542020775,6.31237987949272
"Smim19",6.99902094042945,7.21678608594231,6.92583247246299,7.17183733766008,6.98302557284596,7.0210738541588,6.85926557489866,6.22601984242062,6.93014613180939,6.76440542676067,6.75132314351847,6.83211952830732,6.76719391934233,6.68380894652368
"Smim20",6.91075617057663,7.02929266846688,6.99147485759232,6.7793429412464,6.91790995151736,7.00725362980583,6.73971897034416,6.62081242803597,6.95935608063115,6.00789542020775,6.84828850079302,6.76874961649251,6.60722436678832,7.26222996350496
"Smim24",6.00789542020775,6.45083195071082,6.00789542020775,6.00789542020775,6.00789542020775,6.37508873651946,6.45219049937617,6.31607754473868,6.00789542020775,6.00789542020775,6.18746547755066,6.26158293657639,6.00789542020775,6.00789542020775
"Smim3",7.38878644504451,7.3096176148739,7.33103584180089,7.07665702702849,7.31999217925716,6.89568702631221,7.07593995950876,6.89410336727989,7.25070743244972,7.55582032591099,7.17450512883016,7.0619844986754,7.22146767327485,6.95542563402716
"Smim4",6.4758222618614,6.65695631224799,6.00789542020775,6.22421200453504,6.51842284460409,6.39483591937061,6.55098405737002,6.22601984242062,6.54633923271521,6.54585647888108,6.49763100533563,6.46550417098897,6.13957646322335,6.31237987949272
"Smim5",6.00789542020775,6.00789542020775,6.37306839320552,6.00789542020775,6.18921801653438,6.18135510461178,6.00789542020775,6.38498361370742,6.00789542020775,6.00789542020775,6.13491157999603,6.08447467824077,6.00789542020775,6.00789542020775
"Smim6",6.17396694109869,6.00789542020775,6.00789542020775,6.00789542020775,6.45059671180307,6.2530571528921,6.32267765226755,6.00789542020775,6.24981130519207,6.00789542020775,6.26168243902759,6.19536562433619,6.00789542020775,6.00789542020775
"Smim7",8.03008475805603,8.19941656306742,8.18296378774778,7.86691390117484,8.08321039220606,8.05995460485527,7.91095939135213,7.87572951384592,7.94301156444647,7.73736475686674,7.90508943095442,8.00314230377232,7.85864116626594,7.81643302232102
"Smim8",6.76077861661426,6.57825099891503,6.73255067918642,6.55660026959543,6.70384936778099,6.69562204219355,6.55098405737002,6.44291004308503,6.68666108566118,6.66489236855905,6.52892935931858,6.65239556607609,6.62112185528049,6.61353816032173
"Smn1",7.11936140328757,7.27579387146013,7.23861275649181,7.21608723835111,7.07224493304228,7.14869535779522,7.07593995950876,6.96657103762231,7.06709449805736,6.76440542676067,7.06936767117761,7.19475808927969,7.01607457991041,6.53334820788485
"Smndc1",7.54888020353847,7.3096176148739,7.45600313633237,7.56577819116862,7.58170506810222,7.27171623047007,7.33539279120453,7.3092189335089,7.52520068047919,8.08681453298584,7.4970297391011,7.2422769288325,7.53298754988707,7.32581425045732
"Smo",6.88895611524435,7.3096176148739,6.81602186423823,7.26669810416892,6.84705388820224,6.75603322383866,6.59393047198009,7.44459906213669,7.14015927715704,6.85135894122011,7.16198655957864,7.10917697867904,7.13491630596259,7.35620224531483
"Smoc1",6.41357267904145,6.51869343138762,6.00789542020775,6.38186987805531,6.18921801653438,6.30797616612018,6.45219049937617,6.44291004308503,6.34961770516126,6.00789542020775,6.40839823510773,6.00789542020775,6.2709842424115,6.43770976266223
"Smoc2",8.05982903420011,8.10691938670123,8.18296378774778,8.18267946221787,8.08321039220606,8.05191039819719,8.20249483431796,7.97900661288253,8.30812248982272,8.08681453298584,8.05450784783509,8.14710808107534,7.94582097296119,7.83631867009971
"Smok3a",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.32154406374198,6.2530571528921,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.18746547755066,6.11618213894777,6.00789542020775,6.00789542020775
"Smox",7.43518153764222,7.35306459515474,7.70253112286099,7.14428107065085,6.99854398557007,7.09345697757703,7.23243270435774,7.11501637563724,7.18589406361482,7.4743569871458,7.24062272574177,7.32526315126196,7.25897763176825,7.9672490258115
"Smpd1",7.91739618232125,8.02544573584454,8.11637866911461,8.28106976220525,7.85094843458679,8.04110568121929,8.14592428898124,7.75228665076903,8.00969890885928,7.77056301204348,7.96204880362344,7.97786190964887,7.61105448432818,8.00228084516044
"Smpd2",7.03066259208124,7.3096176148739,6.95929968566439,6.93561411553645,7.17902397507946,7.15463749718981,6.98643435310768,6.58175750739813,6.89984877392174,6.66489236855905,7.23479162234844,6.97918580221121,7.11377742973128,7.04231822281836
