,gene,MIC,KLD,MWU,MIC_log,KLD_log,MWU_log
512,Adamts3,0.07412468483897028,0.10971199796438627,0.13763825510818278,-2.6020066734241087,-2.209896546994286,1.9831263753478117
513,Adamts4,0.006579333365047235,0.16999687552372503,0.17524424540000594,-5.023821851080201,-1.7719752213729818,1.7415745901257922
514,Adamts5,0.079113346970489,0.20743867339772562,0.6982198193799275,-2.536873683038334,-1.5729195328853391,0.3592212983206078
515,Adamts6,0.0,0.16732326646718412,0.5612758361345778,-inf,-1.787827610322913,0.5775428077832481
516,Adamts8,0.29634690706119216,0.19964495241819213,0.13763825510818278,-1.216224527579564,-1.6112147279453124,1.9831263753478117
517,Adamts9,0.0,0.13289550859271834,0.40138716571176614,-inf,-2.018192109223643,0.9128288169433143
518,Adamtsl2,0.2518174286031425,0.13671292716430247,0.06121463495460199,-1.3790509437102512,-1.9898719737810828,2.793368984806523
519,Adamtsl3,0.14348409526980888,0.17690474888762625,0.0696764951485699,-1.941531084281775,-1.732143833136435,2.6638922469484916
520,Adamtsl4,0.05884690706119211,0.1503311920433674,0.13763825510818278,-2.8328160029663776,-1.8949144718629738,1.9831263753478117
521,Adamtsl5,0.4345271791700358,0.1346488727465304,0.03296695360244346,-0.833496783482662,-2.005084831489759,3.4122496252441863
522,Adap1,0.14595008166436685,0.09517368672486097,0.9485325168506443,-1.9244906221455693,-2.352051775339263,0.052839207800764176
523,Adap2,0.08744668030382297,0.12925812221879562,0.3993070561142079,-2.43672603931499,-2.045943926416798,0.9180245938589578
524,Adar,0.0,0.08782430159812776,0.22003136358141206,-inf,-2.432417033060809,1.5139851810570426
525,Adarb1,0.0006269524126660819,0.08086121115010687,0.08136112923407546,-7.374639917075969,-2.5150210365227097,2.508857647863281
526,Adarb2,0.0,0.11622341736706487,0.6513784464763926,-inf,-2.152240928473336,0.42866447468804925
527,Adat1,0.0,0.16960305394298472,0.6513784464763926,-inf,-1.774294549047157,0.42866447468804925
528,Adat2,0.0,0.16062558585592313,0.746885633390364,-inf,-1.8286791759872538,0.2918432067882265
529,Adat3,0.0,0.13478832867923307,0.17524424540000594,-inf,-2.0040496667506824,1.7415745901257922
530,Adck1,0.0,0.19293624439025345,0.47767502398590367,-inf,-1.645395484598384,0.7388246438427432
531,Adck2,0.04268786768786703,0.09717687768694025,0.8464505968765906,-3.1538405282096407,-2.331222479693817,0.16670344074632326
532,Adck5,0.0,0.12660032763491308,0.17524424540000594,-inf,-2.06672018132191,1.7415745901257922
533,Adcy1,0.10300790479361832,0.05698938434157095,0.3329216080655659,-2.272949548128182,-2.8648902681139012,1.0998482279297794
534,Adcy10,0.2829682222539358,0.31570973496297006,0.12891615502515716,-1.2624206764991155,-1.1529320477739753,2.0485930469820084
535,Adcy2,0.012639939425653335,0.07362766517161289,0.13763825510818278,-4.37089368254917,-2.6087344383906865,1.9831263753478117
536,Adcy3,0.033280013637155825,0.11432250653510405,0.27249048346995175,-3.402798253258906,-2.1687318199964087,1.3001515885347106
537,Adcy4,0.0,0.14988226070063793,0.513943442885429,-inf,-1.897905221766094,0.6656420528779099
538,Adcy5,0.0,0.07402223171306929,1.0,-inf,-2.6033898023425985,-0.0
539,Adcy6,0.0,0.1091036378510874,0.40138716571176614,-inf,-2.2154570425093985,0.9128288169433143
540,Adcy7,0.1941643673786524,0.1188049657934581,0.03315998745884777,-1.6390502241071891,-2.1302720733189386,3.4064113269163276
541,Adcy8,0.0,0.23987428494045304,0.27249048346995175,-inf,-1.4276403056260822,1.3001515885347106
542,Adcy9,0.0,0.07417055297308583,0.17524424540000594,-inf,-2.6013880677796526,1.7415745901257922
543,Adcyap1r1,0.0,0.07816229116242665,0.746885633390364,-inf,-2.5489679579307465,0.2918432067882265
544,Add1,0.14070631749203089,0.08376124533817536,0.22003136358141206,-1.961080415428915,-2.4797848445961015,1.5139851810570426
545,Add2,0.0,0.07350245950398819,0.746885633390364,-inf,-2.6104364106839126,0.2918432067882265
546,Add3,0.06805892520178203,0.16882899532694742,0.8464505968765906,-2.687381401956169,-1.7788689383077116,0.16670344074632326
547,Adgra1,0.1950713968571105,0.23670485029313434,0.02386844216457435,-1.63438964970168,-1.4409412713619005,3.7351981040801885
548,Adgra2,0.2863670060098624,0.09748032052518717,0.06121463495460199,-1.2504810530114925,-2.328104762118236,2.793368984806523
549,Adgra3,0.0,0.14040639496104468,0.9485325168506443,-inf,-1.963214240272123,0.052839207800764176
550,Adgrb1,0.0,0.07303256629947144,0.746885633390364,-inf,-2.616849823621484,0.2918432067882265
551,Adgrb2,0.0,0.18375350360974685,0.8464505968765906,-inf,-1.6941600738070406,0.16670344074632326
552,Adgrb3,0.0,0.07567137376627762,0.746885633390364,-inf,-2.5813553437388017,0.2918432067882265
553,Adgrd1,0.0,0.6952027454992293,0.38243895793546223,-inf,-0.36355175581661636,0.961186225547753
554,Adgre1,0.0126167483310331,0.21472209402526005,0.21492049329857288,-4.3727301150506355,-1.5384106728932627,1.537487117858131
555,Adgre5,0.0,0.1665722848536956,0.9485325168506443,-inf,-1.79232592050912,0.052839207800764176
556,Adgrf2,0.0,0.1584107059639009,0.7441558905928798,-inf,-1.8425642137298481,0.29550473573069275
557,Adgrf4,0.03982763268477485,0.18991241033788064,0.33238974330145876,-3.2231943190363674,-1.6611923113356801,1.1014470729707218
558,Adgrf5,0.19339906125620332,0.11303227961116108,0.08136112923407546,-1.6429995498723275,-2.180081840787163,2.508857647863281
559,Adgrg1,0.0,0.1064023086997684,0.5612758361345778,-inf,-2.2405280040039037,0.5775428077832481
560,Adgrg2,0.0,0.30334841737510443,0.5016761300923732,-inf,-1.1928732417654933,0.6898005266736851
561,Adgrg4,0.0,1.3285650078768634,0.9464340433027499,-inf,0.2840994183113635,0.05505399559683521
562,Adgrl1,0.131579333365047,0.07269706781398984,0.5612758361345778,-2.028145313722231,-2.6214542279384436,0.5775428077832481
563,Adgrl2,0.0,0.15103212054042278,0.47767502398590367,-inf,-1.890262745977904,0.7388246438427432
564,Adgrl3,0.0,0.09893580347562146,0.27249048346995175,-inf,-2.3132840889232105,1.3001515885347106
565,Adgrl4,0.0,0.12083276756431507,0.3329216080655659,-inf,-2.113347775592837,1.0998482279297794
566,Adgrv1,0.06987298415869803,0.1135923538693377,0.3993070561142079,-2.6610761971724237,-2.175139082448561,0.9180245938589578
567,Adh5,0.0893174286031424,0.14080839264257494,0.40138716571176614,-2.4155586410145657,-1.9603552301981422,0.9128288169433143
