"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"1700007B14Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.41333964785737,6.19555391767952,6.19555391767952
"1700007K09Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.60724698327861,6.19555391767952,6.19555391767952,6.50922483596796,6.38529461339979,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700007K13Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.39668011885229,6.19555391767952,6.33249403486405,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.19555391767952
"1700008O03Rik",6.66463780650129,6.19555391767952,6.19555391767952,6.44178276476761,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.52372337838613,6.19555391767952,6.41333964785737,6.56708650544283,6.53562611423998
"1700010I14Rik",6.57911798520819,6.66624778690572,6.60937616947927,6.5433540488742,6.19555391767952,6.33249403486405,6.54356128266272,6.67345050561807,6.38529461339979,6.74763271647496,6.84405803158884,6.33631256631621,6.56791301583908
"1700011E24Rik",6.19555391767952,6.36261505021698,6.19555391767952,6.19555391767952,6.19555391767952,6.33249403486405,6.35991529013116,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700011H14Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.46912691312471,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700011M02Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.19555391767952,6.86838188180244,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700012B09Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.39668011885229,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700013F07Rik",6.52797348874917,6.43168240979323,6.19555391767952,6.19555391767952,6.19555391767952,6.53036144137941,6.54356128266272,6.19555391767952,6.46369509969545,6.19555391767952,6.19555391767952,6.43916224517297,6.48027562197443
"1700014D04Rik",6.52797348874917,6.19555391767952,6.19555391767952,6.39668011885229,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700015E13Rik",6.19555391767952,6.48459035088829,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.76853481083849,6.50980306594914,6.30331828006611
"1700016D06Rik",6.52797348874917,6.19555391767952,6.19555391767952,6.44178276476761,6.66192224057523,6.60515146232144,6.45522198370321,6.55751363123811,6.6186153965533,6.19555391767952,6.19555391767952,6.68105542914854,6.43629895886625
"1700016K19Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.19555391767952
"1700017B05Rik",6.90799077453497,6.98722824861228,7.26923211987813,7.01445248150611,7.06553858228735,7.05974925164831,6.89598191746906,7.12239975516844,7.19779943552443,7.46831871443785,7.33929212199727,6.94539450148284,7.08943672152243
"1700017N19Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.76564824754842,6.19555391767952,6.19555391767952,6.57205878577827,6.19555391767952,6.19555391767952
"1700019D03Rik",6.70185505932378,6.56828521153929,6.67285474973149,6.72513652446436,6.41614559569752,6.77289950113096,6.71281629935106,6.67345050561807,6.65866590580842,7.0437882695986,6.19555391767952,6.50980306594914,6.66334514615208
"1700020A23Rik",6.19555391767952,6.19555391767952,6.4350192279955,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.33631256631621,6.19555391767952
"1700020D05Rik",6.19555391767952,6.36261505021698,6.60937616947927,6.5433540488742,6.19555391767952,6.53036144137941,6.31180636721631,6.19555391767952,6.52372337838613,6.19555391767952,6.19555391767952,6.43916224517297,6.30331828006611
"1700020L24Rik",6.19555391767952,6.48459035088829,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.45522198370321,6.19555391767952,6.57422097125742,6.19555391767952,6.19555391767952,6.33631256631621,6.45921590768844
"1700021F05Rik",6.93247463040614,7.20523115651983,7.01497958634459,7.01445248150611,7.06553858228735,7.05974925164831,7.03041579432326,6.73673995991344,7.23041731387191,6.74763271647496,6.19555391767952,6.77229870711433,6.87108580746529
"1700022I11Rik",6.66463780650129,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700023F06Rik",7.06383627499893,6.52911940652816,6.67285474973149,6.57107041585002,6.46559133277859,6.43256359484344,6.62901620700941,6.76564824754842,6.52372337838613,6.19555391767952,6.19555391767952,6.50980306594914,6.53562611423998
"1700024P16Rik",6.38775911043654,6.52911940652816,6.72859244432195,6.59683731114637,6.35161168489562,6.5818692862213,6.50263220233945,6.19555391767952,6.69541841155001,6.19555391767952,6.19555391767952,6.43916224517297,6.45921590768844
"1700025G04Rik",7.91646435228582,8.10673663302481,7.59796523599761,7.61657638100927,7.51068671248387,8.12221494063639,7.65727391727216,7.93064343200649,7.93010755611073,7.93120380901809,7.55720167995516,7.8162618462314,7.97529952652909
"1700027J19Rik",6.52797348874917,6.52911940652816,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.35991529013116,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.34792035172125
"1700028J19Rik",6.19555391767952,6.63608960307278,6.19555391767952,6.51317808483989,6.6869142277548,6.38914392544437,6.19555391767952,6.19555391767952,6.38529461339979,6.6899440221764,6.57205878577827,6.47673762481245,6.51824905614424
"1700028K03Rik",6.19555391767952,6.43168240979323,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.30331828006611
"1700028P14Rik",6.19555391767952,6.52911940652816,6.19555391767952,6.39668011885229,6.19555391767952,6.19555391767952,6.19555391767952,6.59997395367816,6.46369509969545,6.19555391767952,6.19555391767952,6.19555391767952,6.61157760632465
"1700029F12Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.60724698327861,6.55705298115672,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.30331828006611
"1700029I15Rik",6.46717283788519,6.77077627731591,6.4350192279955,6.57107041585002,6.71065105147884,6.66799272799867,6.67282537019246,6.67345050561807,6.76154957892167,6.62422766366608,6.50325841490017,6.56708650544283,6.48027562197443
"1700029J07Rik",6.85608048581068,6.19555391767952,6.90752788901225,6.59683731114637,6.19555391767952,6.60515146232144,6.52374634665892,6.67345050561807,6.82041072519794,6.19555391767952,6.72652270095693,6.50980306594914,6.34792035172125
"1700029P11Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.43916224517297,6.19555391767952
"1700030J22Rik",6.57911798520819,6.60363531755226,6.60937616947927,6.64384436997908,6.41614559569752,6.74027855255283,6.54356128266272,6.99671094044021,6.76154957892167,7.14063813661528,6.942337132475,6.98233470708487,6.79145489314256
"1700030K09Rik",7.12186602195935,6.8376283078146,7.46710716156189,7.11333853998686,6.86996812419474,6.88742723143671,6.56228771291621,7.07100399677929,6.96913794129345,6.89138894391035,6.19555391767952,6.94539450148284,6.58302855817101
"1700034I23Rik",6.19555391767952,6.48459035088829,6.19555391767952,6.19555391767952,6.66192224057523,6.33249403486405,6.42787063990046,6.67345050561807,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.30331828006611
"1700034J05Rik",6.57911798520819,6.19555391767952,6.19555391767952,6.19555391767952,6.57689113003314,6.33249403486405,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.19555391767952
"1700037C18Rik",6.46717283788519,6.48459035088829,6.19555391767952,6.44178276476761,6.19555391767952,6.53036144137941,6.31180636721631,6.76564824754842,6.76154957892167,6.54599140129956,6.76853481083849,6.78879083949021,6.56791301583908
"1700037H04Rik",7.56952392278209,7.38951742857469,7.68254762802657,7.62265332727686,7.79412500244889,7.54307845056088,7.7293655874935,7.0159847754168,7.81764932208389,7.30626020756107,7.61598080019317,7.49451556108929,7.58352707646821
"1700040L02Rik",6.46717283788519,6.43168240979323,6.19555391767952,6.39668011885229,6.19555391767952,6.43256359484344,6.19555391767952,6.19555391767952,6.19555391767952,6.44365445092835,6.41333964785737,6.43916224517297,6.38212063837948
"1700047I17Rik2",6.82841166804865,7.15257961435332,6.19555391767952,6.92726937164551,7.05222888015007,7.09965412239041,6.67282537019246,6.19555391767952,6.94655569309889,7.51017500872001,6.19555391767952,6.91962404141443,6.81010017019571
"1700048O20Rik",6.19555391767952,6.69452669156378,6.77881502283686,6.82703289868427,6.60724698327861,6.66799272799867,6.65869818153028,6.70611736632625,6.65866590580842,6.44365445092835,6.62989685930958,6.61650255161179,6.41093268838824
"1700057G04Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.38529461339979,6.19555391767952,6.19555391767952,6.19555391767952,6.43629895886625
"1700061G19Rik",6.38775911043654,6.19555391767952,6.86755046618435,6.33782915330226,6.19555391767952,6.19555391767952,6.64411063278247,7.0159847754168,6.38529461339979,6.19555391767952,6.62989685930958,6.19555391767952,6.30331828006611
"1700066B19Rik",6.19555391767952,6.36261505021698,6.19555391767952,6.39668011885229,6.19555391767952,6.33249403486405,6.19555391767952,6.63828652747328,6.52372337838613,6.19555391767952,6.57205878577827,6.39453791187723,6.34792035172125
"1700066M21Rik",7.54601647503109,7.46989543760572,7.36220648428891,7.15363628958016,7.40857662913872,7.62452877560825,7.17043025295174,7.60211650888596,7.57584715815551,7.56997181074718,7.65806862912035,7.40359083791371,7.55059596752277
"1700067K01Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.43256359484344,6.35991529013116,6.7930915086489,6.46369509969545,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700088E04Rik",7.04349953113013,6.19555391767952,6.72859244432195,6.39668011885229,6.46559133277859,6.81847781171214,6.39680034374248,6.19555391767952,6.57422097125742,6.62422766366608,6.41333964785737,6.56708650544283,6.38212063837948
"1700093K21Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.38914392544437,6.19555391767952,6.19555391767952,6.52372337838613,6.54599140129956,6.19555391767952,6.19555391767952,6.41093268838824
"1700102P08Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.33249403486405,6.19555391767952,6.19555391767952,6.38529461339979,6.6899440221764,6.19555391767952,6.39453791187723,6.55214257844704
"1700109H08Rik",6.19555391767952,6.56828521153929,6.77881502283686,6.19555391767952,6.66192224057523,6.43256359484344,6.45522198370321,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.50980306594914,6.19555391767952
"1700112E06Rik",6.19555391767952,6.52911940652816,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.56708650544283,6.19555391767952
"1700113H08Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.35161168489562,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700123L14Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.46912691312471,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.19555391767952
"1700123O20Rik",7.36452169735508,6.95282841991203,7.04751634733771,7.14374441179706,7.06553858228735,7.04944599560403,6.99911378837505,6.63828652747328,7.05300569549911,6.89138894391035,6.72652270095693,7.11402204940029,7.01925363430465
"1700125H20Rik",6.19555391767952,6.19555391767952,6.77881502283686,6.33782915330226,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"1700128F08Rik",6.79939244866084,6.8376283078146,7.44698999390393,6.91386942390787,7.01084458717153,7.12832717566024,6.80629968235836,6.8443186263598,6.94655569309889,7.14063813661528,7.02822972524469,6.90635851556144,7.05195073466966
"1810009A15Rik",6.82841166804865,6.91663427421038,6.19555391767952,7.04883942427892,6.71065105147884,6.94967564259595,6.95799045019578,6.91392894905831,6.92320877703769,6.84722114184239,6.19555391767952,6.56708650544283,6.68712569112887
"1810010H24Rik",6.76881718355703,6.77077627731591,6.4350192279955,6.7950977108505,6.19555391767952,6.75683789421924,6.62901620700941,6.19555391767952,6.69541841155001,6.62422766366608,6.62989685930958,6.53966129052983,6.45921590768844
"1810011H11Rik",6.19555391767952,6.48459035088829,6.19555391767952,6.19555391767952,6.19555391767952,6.33249403486405,6.19555391767952,6.19555391767952,6.38529461339979,6.19555391767952,6.50325841490017,6.33631256631621,6.19555391767952
"1810011O10Rik",6.38775911043654,6.36261505021698,6.19555391767952,6.19555391767952,6.19555391767952,6.43256359484344,6.19555391767952,6.19555391767952,6.52372337838613,6.19555391767952,6.41333964785737,6.39453791187723,6.19555391767952
"1810013L24Rik",7.60384458872504,7.89575327161027,7.26923211987813,7.66427480577458,7.77518355997381,7.81947863114593,7.7293655874935,7.90011614536194,7.68300490903275,8.24154921795947,7.7248526345996,7.88422539057218,7.92560155417457
"1810022K09Rik",7.17604120145392,6.77077627731591,7.44698999390393,7.28986135888892,7.2211961584322,6.87423618660094,7.02271303128622,6.86838188180244,7.23041731387191,6.79960091727441,6.41333964785737,6.89282016002974,6.97801558333457
"1810024B03Rik",6.19555391767952,6.36261505021698,6.19555391767952,6.19555391767952,6.19555391767952,6.46912691312471,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.41333964785737,6.33631256631621,6.19555391767952
"1810026J23Rik",7.92500190516415,8.25307177931592,7.87676083700797,8.15304393265184,7.9738427417515,8.01879327935998,8.01490300447728,7.88455524356303,8.00996790372412,7.98638872938529,8.01094972597803,7.94403331841681,8.03530957885783
"1810030O07Rik",7.21032717306127,7.29039830360799,7.29335741314269,7.29824817620422,7.25342202934484,7.23411487543995,7.26772930242292,7.58185369317532,7.09169767287847,7.40211398417319,7.05476949625715,7.57187632861129,7.18707856423185
"1810032O08Rik",6.62407866008228,6.63608960307278,6.4350192279955,6.82703289868427,6.19555391767952,6.60515146232144,6.19555391767952,6.19555391767952,6.72955493122573,6.6899440221764,6.84405803158884,6.7552944943596,6.63824228908163
"1810037I17Rik",7.12186602195935,7.08171183297756,7.40550740544523,7.31479829720743,7.12891615293457,7.12832717566024,7.29048682032957,6.70611736632625,7.40494066100288,7.55041305391592,6.50325841490017,7.12405826560617,6.95647385228711
"1810041L15Rik",6.79939244866084,7.24272543277383,6.90752788901225,7.15363628958016,7.15294519570914,7.45481262763071,7.16397147020158,7.15494285735008,6.79174783549084,7.17052040894263,7.21938920328563,7.12405826560617,7.29896757073169
"1810043G02Rik",7.40626597327405,7.32460066158907,7.36220648428891,7.47332025419681,7.66848399695072,7.1376655145131,7.37635752736501,7.37930360401699,7.64138972034368,7.00862163898924,7.37607336059019,7.31952816271393,7.31321171947089
"1810043H04Rik",7.08365398543407,7.00382778980997,6.86755046618435,6.62100922416606,6.81531286785379,6.74027855255283,6.95799045019578,6.55751363123811,6.94655569309889,6.6899440221764,7.12937436691036,6.82040015976197,7.00576446086811
"1810049J17Rik",6.19555391767952,6.60363531755226,7.01497958634459,6.94040837632312,6.93618585501964,6.77289950113096,6.88663113454893,6.19555391767952,6.87390081284599,6.6899440221764,6.87851201094733,6.91962404141443,6.91126541678879
"1810055G02Rik",7.25936942160841,7.42042163732375,7.24445063858983,7.22889228902546,7.3813376928441,7.0799542859317,7.32360756941531,6.99671094044021,7.14643753390163,7.33113953485116,7.44573064346735,7.2446943066216,7.32724261447184
"1810062G17Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.33782915330226,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.43916224517297,6.19555391767952
"2010005H15Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.63828652747328,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"2010107E04Rik",7.95025718434574,7.89575327161027,7.6661420348414,7.71000635625908,7.81276185073961,7.55510041806412,7.79367894028551,7.40391431737646,7.98655512681586,7.42467173207043,7.32035653275121,7.49451556108929,7.92024912499696
"2010107G23Rik",6.79939244866084,7.1660506465685,7.58023241182932,7.27285530413464,7.11663378126522,7.02841292893507,7.28485009133861,6.8915565447054,7.4816825857966,6.89138894391035,7.21938920328563,7.12405826560617,7.13104850281529
"2010109I03Rik",6.62407866008228,6.48459035088829,6.19555391767952,6.57107041585002,6.71065105147884,6.38914392544437,6.19555391767952,6.37688942489866,6.57422097125742,6.54599140129956,7.51088546113564,6.47673762481245,6.68712569112887
"2010111I01Rik",7.27513953317789,7.58842367448861,7.36220648428891,7.52104816618439,7.65440481248771,7.48720805627754,7.65727391727216,7.36676166896633,7.66239255841192,7.40211398417319,7.83600243734879,7.26186101462782,7.58352707646821
"2010300C02Rik",11.0764774870371,11.3896018126374,11.1048661744136,11.0877791138499,11.2950716386227,11.047084197685,11.2284321257542,11.3881248080713,11.1537515618529,11.3247483493072,11.2034215794936,11.0966603579387,11.2847214403418
"2010315B03Rik",7.19335422364255,7.08171183297756,7.1927179613443,7.04883942427892,6.95176374431068,7.26671234827695,6.78439207811553,7.52945063429034,6.991021027584,7.14063813661528,7.32035653275121,7.11402204940029,7.00576446086811
"2200002D01Rik",6.57911798520819,6.19555391767952,6.19555391767952,6.19555391767952,6.57689113003314,6.19555391767952,6.47992954359012,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.30331828006611
"2210010C04Rik",6.46717283788519,6.48459035088829,6.19555391767952,6.57107041585002,6.19555391767952,6.19555391767952,6.19555391767952,6.50922483596796,6.19555391767952,6.19555391767952,6.19555391767952,6.39453791187723,6.19555391767952
"2210011C24Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.67345050561807,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"2210013O21Rik",6.7364213996046,7.1388883721471,6.90752788901225,6.94040837632312,7.05222888015007,7.06991710987103,7.18320254919522,6.59997395367816,7.19779943552443,6.6899440221764,7.08042487728213,7.08314192257245,7.01253980195237
"2210016F16Rik",7.32089128653976,6.95282841991203,7.42646393186725,7.22889228902546,7.43508603989604,7.27468147143867,7.10347209946416,7.2457164174808,7.29228452852207,6.84722114184239,7.39395338019848,7.08314192257245,7.20849869833386
"2210016L21Rik",8.46282723435071,8.28717817097985,8.59109050710142,8.52108365274297,8.40277352923437,8.48482269645469,8.51247225805942,8.04560033119091,8.64294155047017,8.10215826988819,8.09933637815214,8.34362719647489,8.42138057772214
"2210017I01Rik",6.52797348874917,6.19555391767952,6.19555391767952,6.19555391767952,6.35161168489562,6.46912691312471,6.35991529013116,6.19555391767952,6.19555391767952,6.44365445092835,8.14586100685101,6.43916224517297,6.19555391767952
"2210408I21Rik",7.1029870086347,7.1388883721471,7.16564887390642,6.77843496806779,6.6869142277548,6.97306672079676,6.94947066785623,6.59997395367816,6.79174783549084,7.00862163898924,6.76853481083849,6.90635851556144,6.85427561226073
"2210418O10Rik",7.02260508999329,6.8783588683156,7.31686978561174,6.91386942390787,7.05222888015007,7.15603266744168,6.71281629935106,6.7930915086489,7.19779943552443,7.25440618999818,6.942337132475,7.15345269545993,6.99892604255311
"2300009A05Rik",6.62407866008228,7.03594554240564,6.94521672464568,6.66553776627011,6.86996812419474,6.66799272799867,6.89598191746906,6.67345050561807,6.96913794129345,6.79960091727441,7.47882528717456,6.71954853875673,6.81920170380264
"2310009B15Rik",6.88256257998681,6.66624778690572,6.19555391767952,6.94040837632312,6.96699947930932,6.88742723143671,6.76158886051065,7.35405499884173,6.87390081284599,6.6899440221764,6.19555391767952,6.82040015976197,6.94173487939736
"2310011J03Rik",7.15836946065211,7.39992669608207,7.21896428706751,7.28139768582955,7.49436116999723,7.44155993190519,7.45524825752738,7.28784091408191,7.32172256789209,7.00862163898924,7.41151371042777,7.38883892663501,7.3225888379741
"2310022A10Rik",7.32089128653976,7.30193898607639,7.68254762802657,7.1634128025016,7.3813376928441,7.64671914223343,7.13762842813861,7.66073603446853,7.163905849724,7.28069927508268,7.21938920328563,7.38137892236719,7.48147810916484
"2310022B05Rik",7.61504678836232,7.30193898607639,7.21896428706751,7.36277606513509,7.83715655147126,7.40071701269242,7.42639179851424,8.12529047824185,7.64138972034368,7.44673103813415,7.05476949625715,7.71717335439695,7.39012359897211
"2310030G06Rik",6.19555391767952,6.19555391767952,6.4350192279955,6.33782915330226,6.19555391767952,6.5818692862213,6.39680034374248,6.19555391767952,6.46369509969545,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"2310033P09Rik",7.30588942658529,7.42042163732375,7.46710716156189,7.07093215459881,7.37208692610573,7.10932494421281,7.37635752736501,7.32812455712688,7.36422778421091,7.07740306235316,7.15279057132734,7.1437698277176,7.23967760732148
"2310035C23Rik",7.84587101181533,8.20784642273336,7.95659820745794,8.07311049653178,8.18148794064991,8.14407942921115,8.01490300447728,8.29937120592603,8.16252290144616,8.19676490691936,8.55698548599319,8.00529347493394,8.44639854015295
"2310036O22Rik",7.7610291933029,7.64718615054745,7.76116825695604,7.91005196570251,7.67545719959611,7.64121343608201,7.89034776976386,7.7951015087236,8.07030740668245,7.35538218617649,7.77557906796914,7.77557584150685,7.88486279414077
"2310039H08Rik",6.76881718355703,6.60363531755226,6.19555391767952,6.44178276476761,6.19555391767952,6.64804644280308,6.45522198370321,6.19555391767952,6.57422097125742,6.19555391767952,6.19555391767952,6.43916224517297,6.65097241546842
"2310057J18Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.38529461339979,6.44365445092835,6.19555391767952,6.19555391767952,6.34792035172125
"2310057M21Rik",6.85608048581068,7.50781549733122,7.1927179613443,7.30655991829022,7.27428183585306,7.41451835382577,7.11041901665019,7.42792651546354,7.21425993685156,6.97169037177143,6.942337132475,7.34319309083787,7.40736682600619
"2310061I04Rik",7.84587101181533,7.73364831202792,7.74587365128719,7.77531082243472,7.84916617512607,7.68451073457475,7.89673186973076,7.71640839516495,7.93833449425698,7.6627799467675,7.77557906796914,7.72801709334034,7.594283035705
"2410002F23Rik",8.03861504439594,8.09000260933736,7.26923211987813,8.13745913062272,8.03167263527772,7.80045606757135,8.01490300447728,8.23609906282284,8.04802391862455,7.93120380901809,7.7248526345996,8.05136399211054,7.96241756738398
"2410004B18Rik",7.00110916562075,7.32460066158907,7.29335741314269,7.30655991829022,7.57356039180853,6.9614687170892,7.15090365012428,6.95654875900289,7.40494066100288,7.30626020756107,7.00071729081291,7.18185081960676,7.2190145268485
"2410004P03Rik",6.57911798520819,6.60363531755226,7.16564887390642,6.62100922416606,6.75499092951462,6.70547091657566,6.45522198370321,6.86838188180244,6.65866590580842,6.54599140129956,6.41333964785737,6.53966129052983,6.59756311309623
"2410015M20Rik",7.45932227036516,7.30193898607639,7.21896428706751,7.42325557163431,7.50255605076814,6.97306672079676,7.29048682032957,7.20151462791769,7.36422778421091,7.10963881125739,7.00071729081291,7.05100535214173,7.33648205672439
"2410016O06Rik",7.04349953113013,7.35760643853373,7.42646393186725,7.04883942427892,7.21018843096215,7.06991710987103,7.3450576313111,7.08850639498086,7.39155705504033,6.84722114184239,6.68071085405442,7.25331851375159,7.08331213129667
"2410089E03Rik",8.03861504439594,8.39331656699109,8.71841927217864,8.23549689835687,8.43313388769709,8.63442566959697,8.28406801539922,8.34351766018081,8.21609490307259,9.01241022679977,8.58988849262388,8.52634138693713,8.31428987840477
"2410131K14Rik",7.27513953317789,7.42042163732375,7.83474111535352,7.56669298948558,7.742904636252,7.82887486177673,7.58853325656925,7.76946582798879,7.50603000456026,7.74840970592789,6.87851201094733,7.50118513999481,7.57991773352153
"2410137M14Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.57205878577827,6.33631256631621,6.19555391767952
"2410141K09Rik",6.38775911043654,6.36261505021698,6.19555391767952,6.57107041585002,6.19555391767952,6.33249403486405,6.19555391767952,6.19555391767952,6.38529461339979,6.62422766366608,6.19555391767952,6.33631256631621,6.19555391767952
"2510002D24Rik",7.00110916562075,6.93497189445622,6.90752788901225,7.07093215459881,7.23206816890275,7.08986522485759,7.2020118057835,7.15494285735008,7.35026840682033,6.84722114184239,7.15279057132734,7.09356832374178,6.88745908547896
"2510009E07Rik",8.08426379548395,8.11776964170846,7.89044240480231,7.82703528121086,7.9738427417515,8.05423301840593,8.17455706557899,7.85280816282383,7.78076524474381,7.87336684201762,8.50951671259331,7.95742296160045,8.07138328053579
"2510039O18Rik",7.55783514868367,7.44050340658229,7.79115987147758,7.71000635625908,7.65440481248771,7.10932494421281,7.4786829998791,7.63181816864038,7.40494066100288,7.0437882695986,7.35785843400146,7.42531400081858,7.46547151715256
"2610001J05Rik",7.17604120145392,6.85832824361998,6.60937616947927,7.21068184070555,7.11663378126522,6.77289950113096,7.03041579432326,7.03477058391103,7.21425993685156,6.84722114184239,6.62989685930958,6.94539450148284,6.99892604255311
"2610002M06Rik",7.72121926312309,8.01476655187239,7.64949038407388,7.43056178004998,7.61839951433919,7.75148551583728,7.90939857275892,7.46289920462641,7.61997804363741,7.9728259561616,7.75049721378108,7.8162618462314,7.69313659346676
"2610008E11Rik",6.97896184140911,7.43051285577162,7.21896428706751,7.26423228431908,7.4174917081641,7.23411487543995,7.13762842813861,7.36676166896633,7.40494066100288,6.89138894391035,7.67174844708926,7.50781209213517,7.31791197204936
"2610020H08Rik",6.38775911043654,6.48459035088829,6.19555391767952,6.19555391767952,6.19555391767952,6.33249403486405,6.19555391767952,6.19555391767952,6.46369509969545,6.19555391767952,6.41333964785737,6.33631256631621,6.19555391767952
"2610021A01Rik",7.27513953317789,7.19236815401839,6.82484643860642,7.08174792928999,7.32445166759968,7.4613745087092,7.2020118057835,7.03477058391103,7.40494066100288,7.22732374262818,7.7879179352471,7.28701776244232,7.26980461557977
"2610042L04Rik",6.19555391767952,6.19555391767952,6.19555391767952,6.39668011885229,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.6899440221764,6.19555391767952,6.19555391767952,6.19555391767952
