tissue,gene,lfc,padj,logpadj,comparison,direction
DG,Vps33a,-0.011971192771557244,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Vps33b,-0.025636266890028746,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Vps35,-0.05492374712797999,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Vps36,-0.06763900734044832,0.9517595958319575,0.021472735847075652,yoked vs. trained,NS
DG,Vps37a,0.16502764052430743,0.8440067660155456,0.07365407182050868,yoked vs. trained,NS
DG,Vps37b,0.359692055563847,0.3284160766432703,0.4835755914229821,yoked vs. trained,NS
DG,Vps37c,-0.1160879760079912,0.9459404836292147,0.024136187535347076,yoked vs. trained,NS
DG,Vps37d,-0.32669255644597556,0.7047734263177354,0.1519504794841232,yoked vs. trained,NS
DG,Vps39,0.06990028400670867,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Vps41,-0.0023916889003947213,0.9975002746823866,0.0010869760492058075,yoked vs. trained,NS
DG,Vps45,-0.13714220741840635,0.8440067660155456,0.07365407182050868,yoked vs. trained,NS
DG,Vps4a,-0.10643806206532712,0.8725270644731121,0.05922109300026512,yoked vs. trained,NS
DG,Vps4b,0.014604885384561192,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Vps50,-8.997736791578446e-4,0.9988411300356302,5.03582680581874e-4,yoked vs. trained,NS
DG,Vps51,-0.15930248823365298,0.7672024710925877,0.11509000701029848,yoked vs. trained,NS
DG,Vps52,-0.13424756989721112,0.785015116630269,0.10512198018990628,yoked vs. trained,NS
DG,Vps53,-0.13390027614821529,0.8565184662691425,0.06726326934489553,yoked vs. trained,NS
DG,Vps54,0.39338959460240414,0.557267711014099,0.25393611993438064,yoked vs. trained,NS
DG,Vps72,-0.0882347314134308,0.938060223935373,0.027769278803010725,yoked vs. trained,NS
DG,Vps8,0.040275579063319945,0.970158440124987,0.01315733372044758,yoked vs. trained,NS
DG,Vps9d1,0.04028109887649656,0.9692401318509611,0.013568611991622705,yoked vs. trained,NS
DG,Vrk1,-0.6033128971332352,0.2558832233663466,0.5919581871032938,yoked vs. trained,NS
DG,Vrk3,0.04168902287240308,0.9804234877828705,0.008586293001044028,yoked vs. trained,NS
DG,Vsig2,-0.3278374958340145,0.78020233703321,0.10779275312816618,yoked vs. trained,NS
DG,Vsir,-0.07444570053361252,0.9652083830943086,0.015378914782533724,yoked vs. trained,NS
DG,Vsnl1,-0.31375528417446896,0.6605553638486754,0.18009077652587108,yoked vs. trained,NS
DG,Vstm2a,-0.0648348667268267,0.9308016240953274,0.03114286761239896,yoked vs. trained,NS
DG,Vstm2b,-0.0924506946330851,0.9246278174395861,0.03403304494640864,yoked vs. trained,NS
DG,Vstm2l,-0.5568279815367522,0.4574537998737902,0.33965276055499277,yoked vs. trained,NS
DG,Vta1,-0.033711082882714426,0.9836939793579046,0.0071399866770912625,yoked vs. trained,NS
DG,Vti1a,0.09632695943648482,0.9080119123888741,0.04190845384585522,yoked vs. trained,NS
DG,Vti1b,-0.019435925113473126,0.9874156752202342,0.0054999826384501465,yoked vs. trained,NS
DG,Vtn,0.2543651094197471,0.9180037089108914,0.03715556416228683,yoked vs. trained,NS
DG,Vwa1,0.38689333363296774,0.8441297483851189,0.07359079427853746,yoked vs. trained,NS
DG,Vwa3a,0.14858952397200043,0.9064555261695793,0.042653499028987595,yoked vs. trained,NS
DG,Vwa3b,-0.23132890597037503,0.7465360755248266,0.1269492006344642,yoked vs. trained,NS
DG,Vwa5b2,0.045494171901697134,0.973733282708377,0.011559985329470591,yoked vs. trained,NS
DG,Vwa8,0.032101310746834824,0.9723156607185849,0.012192719175731965,yoked vs. trained,NS
DG,Vwa9,0.2006273579769499,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Vwf,0.5808041420249362,0.908790885447839,0.04153603728838038,yoked vs. trained,NS
DG,Wac,0.05643880905091977,0.9370776085954394,0.028224439433471738,yoked vs. trained,NS
DG,Wapl,0.2766020291356555,0.45833191706391957,0.338819898543799,yoked vs. trained,NS
DG,Wars,-0.19323772252559365,0.785015116630269,0.10512198018990628,yoked vs. trained,NS
DG,Wars2,0.0385281055709387,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Wasf1,-0.06579072794302127,0.9059987090860648,0.04287242112804131,yoked vs. trained,NS
DG,Wasf2,0.27398093961593317,0.8386741844133146,0.07640672497991392,yoked vs. trained,NS
DG,Wasf3,0.0027577638911232766,0.9973680795716116,0.0011445353433875843,yoked vs. trained,NS
DG,Wash1,-0.2707006563454378,0.7098063602410677,0.14886011346232883,yoked vs. trained,NS
DG,Wasl,0.15883282445688698,0.6068762699520446,0.2168998439403596,yoked vs. trained,NS
DG,Wbp1,-0.3980598300862642,0.7047734263177354,0.1519504794841232,yoked vs. trained,NS
DG,Wbp11,0.12650276361670137,0.8554996539242476,0.06778016180823447,yoked vs. trained,NS
DG,Wbp1l,0.24297437388442253,0.6889045290021983,0.161840960095874,yoked vs. trained,NS
DG,Wbp2,-0.194321811826037,0.6328626779596892,0.1986905153763199,yoked vs. trained,NS
DG,Wbp4,-0.12036258321244254,0.8565184662691425,0.06726326934489553,yoked vs. trained,NS
DG,Wbp5,0.29653646115943516,0.6799675714852561,0.1675117988538149,yoked vs. trained,NS
DG,Wbscr16,-0.20640690967372347,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Wbscr17,0.008973434801197765,0.9909994265818313,0.00392659680878981,yoked vs. trained,NS
DG,Wbscr22,0.23554391624269413,0.8339157777724903,0.07887780918921372,yoked vs. trained,NS
DG,Wdfy1,0.10227337707332743,0.9097146364293315,0.04109481785451573,yoked vs. trained,NS
DG,Wdfy2,0.944272439876097,0.22416929994598017,0.6494238644305335,yoked vs. trained,NS
DG,Wdfy3,0.22109952948531925,0.5997189137026853,0.22205225433517312,yoked vs. trained,NS
DG,Wdhd1,-0.11998740983874111,0.9443598221028995,0.024862498308882038,yoked vs. trained,NS
DG,Wdr1,0.21200493462940706,0.546971430817497,0.2620353569615198,yoked vs. trained,NS
DG,Wdr11,-0.2412618403071821,0.6328626779596892,0.1986905153763199,yoked vs. trained,NS
DG,Wdr12,-0.004594378986347951,0.9968641291405026,0.0013640312426976638,yoked vs. trained,NS
DG,Wdr13,-0.024672716676366988,0.97198724521644575,0.012339434012470204,yoked vs. trained,NS
DG,Wdr17,-0.2888254198219334,0.7661632826413893,0.1156786648409697,yoked vs. trained,NS
DG,Wdr18,-0.008050336300699916,0.9949357843413394,0.0022049488082301998,yoked vs. trained,NS
DG,Wdr19,-0.05355810752655252,0.9678170655274984,0.014206724241158323,yoked vs. trained,NS
DG,Wdr20,0.37186719272778607,0.6163710605972965,0.21015776015145424,yoked vs. trained,NS
DG,Wdr24,-0.2900499695457305,0.6227192098830693,0.20570773678778012,yoked vs. trained,NS
DG,Wdr25,-0.2343969966151987,0.9080119123888741,0.04190845384585522,yoked vs. trained,NS
DG,Wdr26,0.28891761010932143,0.1811635425495569,0.7419291955256117,yoked vs. trained,NS
DG,Wdr3,-0.0884936804943222,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Wdr33,-0.014365121817178689,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Wdr34,-0.3665955327992784,0.579072027677282,0.23726741334120782,yoked vs. trained,NS
DG,Wdr35,-0.29772436431974453,0.5824058630245622,0.23477426167167098,yoked vs. trained,NS
DG,Wdr36,-0.2239519888503908,0.8752134520418501,0.05788601584765467,yoked vs. trained,NS
DG,Wdr37,0.0721513220621102,0.908790885447839,0.04153603728838038,yoked vs. trained,NS
DG,Wdr4,0.15156158602922684,0.9032578289299,0.04418826552377095,yoked vs. trained,NS
DG,Wdr41,-0.10508063867574036,0.8969057201966657,0.04725320617584152,yoked vs. trained,NS
DG,Wdr43,0.035581831407019295,0.9756953496203945,0.010685764948569041,yoked vs. trained,NS
DG,Wdr44,0.3920797654418948,0.7350322845640549,0.13369358513336252,yoked vs. trained,NS
DG,Wdr45,-0.42058408687197,0.3857690123454424,0.41367266084941223,yoked vs. trained,NS
DG,Wdr45b,0.5142811646556964,0.08811540848840585,1.0549481411184263,yoked vs. trained,trained
DG,Wdr46,0.06110525687765148,0.975071151763788,0.010963692310761637,yoked vs. trained,NS
DG,Wdr47,-0.061812144615079036,0.9201269433546304,0.036152252007429775,yoked vs. trained,NS
DG,Wdr48,-0.22843681947580424,0.6481675001475811,0.18831274877499207,yoked vs. trained,NS
DG,Wdr5,0.10576520718334019,0.9341431465424616,0.02958656810608472,yoked vs. trained,NS
DG,Wdr53,0.4402069240086612,0.7924175025257425,0.1010459405459055,yoked vs. trained,NS
DG,Wdr54,-0.4249757950986526,0.5373037730438498,0.2697801097265403,yoked vs. trained,NS
DG,Wdr55,-0.3510774643221106,0.870952953154487,0.06000530393290719,yoked vs. trained,NS
DG,Wdr59,0.09364682001219675,0.9357073331450365,0.028859966940907925,yoked vs. trained,NS
DG,Wdr6,-0.4485497207779184,0.22018088543997655,0.6572203861284095,yoked vs. trained,NS
DG,Wdr60,-0.050030952125912125,0.979707677526671,0.00890348856803295,yoked vs. trained,NS
DG,Wdr61,-0.2491106232556026,0.7421040617581336,0.12953519138060327,yoked vs. trained,NS
DG,Wdr7,0.10530005343975475,0.8686726110964129,0.061143871404258913,yoked vs. trained,NS
DG,Wdr70,-0.3126242853715445,0.8491823884804298,0.07099902141263348,yoked vs. trained,NS
DG,Wdr73,-0.16098881112490387,0.8774337597071712,0.05678565991001803,yoked vs. trained,NS
DG,Wdr74,-0.3069882897188321,0.724451919932511,0.1399904322782332,yoked vs. trained,NS
DG,Wdr75,0.03044883640900034,0.9837100178388879,0.007132905849971629,yoked vs. trained,NS
DG,Wdr76,-0.1810606572181107,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Wdr77,-0.20619509530178115,0.7131833670579173,0.14679879404295113,yoked vs. trained,NS
DG,Wdr78,0.0821345840894527,0.9723156607185849,0.012192719175731965,yoked vs. trained,NS
DG,Wdr81,0.07263398942691293,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Wdr82,-0.05107005704727116,0.9183601190817353,0.036986984308909475,yoked vs. trained,NS
DG,Wdr83,-0.5451294995964255,0.41053037004644016,0.38665470929799534,yoked vs. trained,NS
DG,Wdr83os,-0.42843611945771365,0.5243241328912004,0.2804001526996292,yoked vs. trained,NS
DG,Wdr90,-0.3452402280701725,0.6521488196311408,0.18565328744351045,yoked vs. trained,NS
DG,Wdr91,0.01735347842520064,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Wdr92,-0.26613965603171175,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Wdsub1,-0.6104535068831126,0.586706696828739,0.23157895460083397,yoked vs. trained,NS
DG,Wdtc1,0.10960522707206116,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Wdyhv1,-0.3631670909837321,0.8298522612339646,0.08099921827683217,yoked vs. trained,NS
DG,Wee1,0.46440194367686055,0.41542996569819984,0.38150218024193044,yoked vs. trained,NS
DG,Wfs1,-0.735912968942821,0.7600469916348389,0.11915955564447021,yoked vs. trained,NS
DG,Whamm,-0.22613025295366768,0.8339157777724903,0.07887780918921372,yoked vs. trained,NS
DG,Whsc1,-0.18438367712755172,0.7278666680759623,0.13794816824485767,yoked vs. trained,NS
DG,Whsc1l1,-0.022692640070719326,0.9815633244120047,0.008081677158653969,yoked vs. trained,NS
DG,Wipf2,0.08177933214843804,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Wipf3,-0.0440255039892205,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Wipi1,0.1853641558844669,0.8725270644731121,0.05922109300026512,yoked vs. trained,NS
DG,Wipi2,0.17977473193060997,0.7680714455196721,0.11459838029168497,yoked vs. trained,NS
DG,Wiz,0.16146458892531132,0.8386741844133146,0.07640672497991392,yoked vs. trained,NS
DG,Wnk1,0.008382900810644503,0.9940680784905576,0.002583872040967759,yoked vs. trained,NS
DG,Wnk2,0.1616973648876551,0.7967755380235373,0.09866400774760166,yoked vs. trained,NS
DG,Wnk3,-0.061210029362321824,0.970158440124987,0.01315733372044758,yoked vs. trained,NS
DG,Wnk4,-0.22470856885588966,0.8684543648586208,0.061252997724418494,yoked vs. trained,NS
DG,Wnt7b,0.3539935644675597,0.518832883332004,0.284972506379276,yoked vs. trained,NS
DG,Wnt9a,-0.13096667708868884,0.9387320763676755,0.027458342087830264,yoked vs. trained,NS
DG,Wrap53,-0.10053596194999279,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Wrap73,-0.011629429493794677,0.9941720097289781,0.002538468305622142,yoked vs. trained,NS
DG,Wrb,0.22044329632929713,0.7540385659351699,0.12260644120647754,yoked vs. trained,NS
DG,Wrn,0.3011411555287075,0.8708815040216618,0.06004093299514364,yoked vs. trained,NS
DG,Wrnip1,-0.04015211024457299,0.97575175360559,0.010660659538851229,yoked vs. trained,NS
DG,Wsb1,0.09719621318310481,0.9052263426375885,0.04324281629963377,yoked vs. trained,NS
DG,Wsb2,-0.13103541855484344,0.7721926147278347,0.11227435629690419,yoked vs. trained,NS
DG,Wscd1,-0.11355319177476654,0.8730516244774986,0.05896007523735153,yoked vs. trained,NS
DG,Wscd2,-0.12648768856953096,0.8641326424232071,0.06341958917498085,yoked vs. trained,NS
DG,Wtap,-0.35848224794740025,0.4755329921092811,0.3228193466677811,yoked vs. trained,NS
DG,Wtip,-0.13672797616767365,0.9577080695205985,0.018766853257139185,yoked vs. trained,NS
DG,Wwc1,0.14603537014809087,0.7476041615320902,0.12632828979000493,yoked vs. trained,NS
DG,Wwc2,0.0032489347454223464,0.997927854379869,9.008550826542733e-4,yoked vs. trained,NS
DG,Wwox,0.3945960320957184,0.8652859387935008,0.06284035366854447,yoked vs. trained,NS
DG,Wwp1,-0.30381500587107,0.7072478278389832,0.15042837771189355,yoked vs. trained,NS
DG,Wwp2,-0.03611052830266742,0.9812014951987981,0.008241798667758917,yoked vs. trained,NS
DG,Wwtr1,0.9708284283402738,0.43119547842007777,0.36532580187397423,yoked vs. trained,NS
DG,Xab2,0.3096076379990735,0.579072027677282,0.23726741334120782,yoked vs. trained,NS
DG,Xbp1,0.05113801875694333,0.970158440124987,0.01315733372044758,yoked vs. trained,NS
DG,Xiap,-4.561727079175159e-4,0.9996690638913684,1.4374751277460701e-4,yoked vs. trained,NS
DG,Xk,0.14866657274991216,0.9201269433546304,0.036152252007429775,yoked vs. trained,NS
DG,Xkr4,0.2211174448851632,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Xkr6,0.028871130895521416,0.9852121449040168,0.00647024316638151,yoked vs. trained,NS
DG,Xndc1,-0.4682618300634257,0.590620604607558,0.22869140614968628,yoked vs. trained,NS
DG,Xntrpc,-0.5305529796169668,0.7471682780080733,0.1265815749183513,yoked vs. trained,NS
DG,Xpa,0.517294311632575,0.8289098210858683,0.08149271472728249,yoked vs. trained,NS
DG,Xpc,-0.34949356774495527,0.7141923461907441,0.14618480833665126,yoked vs. trained,NS
DG,Xpnpep1,0.15797864820405388,0.8217295409478919,0.08527109998019276,yoked vs. trained,NS
DG,Xpnpep3,-0.06003960195543434,0.9698621571063499,0.013289986003892132,yoked vs. trained,NS
DG,Xpo1,0.32164736980656977,0.4798798683729207,0.318867468942222,yoked vs. trained,NS
DG,Xpo4,0.10942440309605996,0.9401556452445919,0.02680024185220061,yoked vs. trained,NS
DG,Xpo5,-0.07819461432907564,0.9155126477596693,0.03833565156513462,yoked vs. trained,NS
DG,Xpo6,0.12967924901030717,0.8202058252111176,0.08607715062027196,yoked vs. trained,NS
DG,Xpo7,0.05258353806697235,0.9409339489612997,0.02644086181018635,yoked vs. trained,NS
DG,Xpot,-0.003910726152104205,0.9967641672945576,0.0014075828698578228,yoked vs. trained,NS
DG,Xpr1,0.07657808564528924,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Xrcc1,-0.22281031545497446,0.7667562276839858,0.1153426879404475,yoked vs. trained,NS
DG,Xrcc3,-0.3754630346788681,0.7754354290979698,0.11045436026685511,yoked vs. trained,NS
DG,Xrcc4,-0.35596695880449314,0.7483123680674029,0.12591707672132482,yoked vs. trained,NS
DG,Xrcc5,-0.08069511185629692,0.9631101978174816,0.01632401862208735,yoked vs. trained,NS
DG,Xrcc6,0.050565314507118556,0.976949536476851,0.010127868825401424,yoked vs. trained,NS
DG,Xrn1,-0.015188470187825582,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Xrn2,-0.014065707101840342,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Xxylt1,0.19670436024207733,0.8803457907712202,0.05534670793350258,yoked vs. trained,NS
DG,Xylt1,0.5325182649550262,0.4396663079358198,0.3568768135210398,yoked vs. trained,NS
DG,Xylt2,-0.029289169956149694,0.9893231973595489,0.004661807593838665,yoked vs. trained,NS
DG,Yae1d1,0.5288918747398889,0.4811108256368507,0.31775487078096987,yoked vs. trained,NS
DG,Yaf2,0.10875753273355586,0.8640564513625667,0.06345788285169354,yoked vs. trained,NS
DG,Yap1,0.5011221973999282,0.6700809509441686,0.17387272800860526,yoked vs. trained,NS
DG,Yars,-0.1674151532898684,0.813194847322003,0.08980538186222181,yoked vs. trained,NS
DG,Yars2,0.03513014899495147,0.9864166420437125,0.005939609276494641,yoked vs. trained,NS
DG,Ybey,-0.40962527294311707,0.7928534696575014,0.10080706892369116,yoked vs. trained,NS
DG,Ybx1,-0.09539839198441616,0.8493347097657133,0.07092112723786102,yoked vs. trained,NS
DG,Ybx2,-0.5430681796819911,0.6545591034025581,0.184051132730186,yoked vs. trained,NS
DG,Ybx3,-0.2806719776073382,0.7278666680759623,0.13794816824485767,yoked vs. trained,NS
DG,Ydjc,-0.5480955899088185,0.6975573051097306,0.15642010881328464,yoked vs. trained,NS
DG,Yeats2,-0.06349127974796114,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Yeats4,-0.1352127756506876,0.921540618245053,0.0354855178611582,yoked vs. trained,NS
DG,Yes1,0.1614077060592491,0.9258467764102541,0.03346088120748671,yoked vs. trained,NS
DG,Yif1a,-0.03570481323481845,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Yif1b,0.1747042402300819,0.92487873653338,0.0339152051060757,yoked vs. trained,NS
DG,Yipf1,-0.1669571056239879,0.8483002431888151,0.07145040849574823,yoked vs. trained,NS
DG,Yipf2,-0.3841431644732388,0.8039917025389172,0.09474843329154486,yoked vs. trained,NS
DG,Yipf3,0.12888784253237945,0.9029552996378944,0.04433374869104806,yoked vs. trained,NS
DG,Yipf4,-0.16233849567070244,0.8601176579488362,0.0654421363112717,yoked vs. trained,NS
DG,Yipf5,0.004933377001455668,0.9965775906449382,0.0014888827365721945,yoked vs. trained,NS
DG,Yipf6,0.11541313280635164,0.9007995717689142,0.045371828951922745,yoked vs. trained,NS
DG,Yjefn3,-0.18209483452265587,0.9065108116690804,0.0426270118440146,yoked vs. trained,NS
DG,Ykt6,-0.16767107589595093,0.7928534696575014,0.10080706892369116,yoked vs. trained,NS
DG,Ylpm1,0.22391199788724664,0.6462064415032751,0.18962871717045704,yoked vs. trained,NS
DG,Yme1l1,-0.06428003008654044,0.9383743335043525,0.027623879590174722,yoked vs. trained,NS
DG,Yod1,-0.3462625349510927,0.5956134838179173,0.2250354790168545,yoked vs. trained,NS
DG,Ypel1,-0.14703362364268294,0.9050300224606267,0.043337013753120324,yoked vs. trained,NS
DG,Ypel2,-0.1645737210145303,0.8440067660155456,0.07365407182050868,yoked vs. trained,NS
DG,Ypel3,-0.32984738403197206,0.40466516475388836,0.3929041798592763,yoked vs. trained,NS
DG,Ypel4,-0.11611176594731966,0.8921874291829841,0.049543900209986384,yoked vs. trained,NS
DG,Ypel5,0.24999920652667718,0.5557281643658563,0.25513759256368995,yoked vs. trained,NS
DG,Yrdc,0.5781766442190782,0.23855196855422353,0.6224169952496407,yoked vs. trained,NS
DG,Ythdc1,0.308900489915539,0.5499905680214842,0.2596447583082047,yoked vs. trained,NS
DG,Ythdc2,0.057298476742252136,0.9617814951478866,0.01692358308719927,yoked vs. trained,NS
DG,Ythdf1,0.17922803354196618,0.766270698142457,0.11561778135751015,yoked vs. trained,NS
DG,Ythdf2,0.1446598924501334,0.8319634074510613,0.07989577502125712,yoked vs. trained,NS
DG,Ythdf3,-0.16169617785284846,0.7924175025257425,0.1010459405459055,yoked vs. trained,NS
DG,Ywhab,-0.11512947020384018,0.7636285204705268,0.11711785967640266,yoked vs. trained,NS
DG,Ywhae,-0.0689540260399952,0.8823214845497654,0.05437314556323993,yoked vs. trained,NS
DG,Ywhag,-0.0066301291163286015,0.9914324658029576,0.003736863635209916,yoked vs. trained,NS
DG,Ywhah,-0.14942276920156236,0.8001371733646868,0.09683555234745161,yoked vs. trained,NS
DG,Ywhaq,-0.12232734118694952,0.8339157777724903,0.07887780918921372,yoked vs. trained,NS
DG,Ywhaz,-0.018465932805701187,0.9776593749853361,0.009812430827526485,yoked vs. trained,NS
DG,Yy1,-0.01563623856990979,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Zadh2,-0.052927322682285484,0.9728958283938248,0.011933658781716395,yoked vs. trained,NS
DG,Zak,0.11325373810719831,0.9470046542120993,0.023647886578917355,yoked vs. trained,NS
DG,Zbed3,0.23843481549255752,0.8997043667279243,0.045900171661258045,yoked vs. trained,NS
DG,Zbed4,-0.12084118847057379,0.9472273341207821,0.023545778012899272,yoked vs. trained,NS
DG,Zbed6,1.4702820561139667,0.8272379712627644,0.08236953912995434,yoked vs. trained,NS
DG,Zbtb1,0.08677000416667115,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Zbtb10,1.28904509752086,0.24774323072125656,0.6059982032425595,yoked vs. trained,NS
DG,Zbtb11,0.5347593609039039,0.15099500314245964,0.8210374245185112,yoked vs. trained,NS
DG,Zbtb14,-0.12974392954222091,0.915436243235514,0.03837189732099986,yoked vs. trained,NS
DG,Zbtb16,-0.019422249011335803,0.9836939793579046,0.0071399866770912625,yoked vs. trained,NS
DG,Zbtb17,0.017068070479259793,0.9882710381546108,0.005123931695636506,yoked vs. trained,NS
DG,Zbtb18,-0.1560203326821758,0.6951983193047668,0.15789128649832526,yoked vs. trained,NS
DG,Zbtb2,0.4716762794312254,0.4596266073934097,0.3375948383178216,yoked vs. trained,NS
DG,Zbtb20,0.19123801766250098,0.7450293716031154,0.12782660554202485,yoked vs. trained,NS
DG,Zbtb21,0.5564571422367933,0.21076102742339745,0.676209692983931,yoked vs. trained,NS
DG,Zbtb22,0.11596603783684917,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Zbtb24,0.16138709524128375,0.8905295785333716,0.05035165106823894,yoked vs. trained,NS
DG,Zbtb25,0.015200077481750203,0.9949357843413394,0.0022049488082301998,yoked vs. trained,NS
DG,Zbtb33,0.6706877489650045,0.06406141196679212,1.1934034933551727,yoked vs. trained,trained
DG,Zbtb34,0.012647198824123457,0.9949357843413394,0.0022049488082301998,yoked vs. trained,NS
DG,Zbtb37,-0.38862088375468895,0.5317496855042643,0.2742927582824088,yoked vs. trained,NS
DG,Zbtb38,0.24952194857118232,0.6886177594690897,0.16202178102145687,yoked vs. trained,NS
DG,Zbtb39,-0.27805925836410034,0.8785873080481023,0.05621507478397713,yoked vs. trained,NS
DG,Zbtb4,0.06708085225215729,0.9317545992931637,0.030698454820206132,yoked vs. trained,NS
DG,Zbtb40,0.2556883852908085,0.815250573503921,0.0887088870089718,yoked vs. trained,NS
DG,Zbtb41,0.5524096156795978,0.25702865066764136,0.5900184636985093,yoked vs. trained,NS
DG,Zbtb43,-0.2438010346769579,0.7471682780080733,0.1265815749183513,yoked vs. trained,NS
DG,Zbtb44,0.29903511592739096,0.6481675001475811,0.18831274877499207,yoked vs. trained,NS
DG,Zbtb45,-0.2112266072109842,0.8339157777724903,0.07887780918921372,yoked vs. trained,NS
DG,Zbtb48,-0.5596299620553773,0.6328626779596892,0.1986905153763199,yoked vs. trained,NS
DG,Zbtb49,-0.06705374322141072,0.970158440124987,0.01315733372044758,yoked vs. trained,NS
DG,Zbtb5,-0.09688753741207277,0.9612772358560996,0.01715134215597868,yoked vs. trained,NS
DG,Zbtb6,-0.40147700054190455,0.6321276708884983,0.199195198358907,yoked vs. trained,NS
DG,Zbtb7a,-0.011183995689956986,0.9887674173845372,0.004905853221326427,yoked vs. trained,NS
DG,Zbtb7b,0.5602711347564151,0.769169164229884,0.11397813482518518,yoked vs. trained,NS
DG,Zbtb8a,-0.19588484995513886,0.927703172823752,0.032590958075922445,yoked vs. trained,NS
DG,Zbtb8os,-0.5809941044202995,0.5599913236901312,0.25181870174860277,yoked vs. trained,NS
DG,Zbtb9,0.5003384015378163,0.7679010826666562,0.11469472009715903,yoked vs. trained,NS
DG,Zc2hc1a,-0.1492260444103605,0.8652859387935008,0.06284035366854447,yoked vs. trained,NS
DG,Zc3h10,0.7116442434702093,0.2551272282892652,0.5932431891175944,yoked vs. trained,NS
DG,Zc3h11a,0.28351540549492377,0.4467259832880811,0.34995878656900065,yoked vs. trained,NS
DG,Zc3h12b,0.3870155907923543,0.6589885193101113,0.18112215148140612,yoked vs. trained,NS
DG,Zc3h12c,1.21403297874392,0.03443122398708899,1.4630475383934904,yoked vs. trained,trained
DG,Zc3h13,0.19174406176109857,0.7476041615320902,0.12632828979000493,yoked vs. trained,NS
DG,Zc3h14,0.045352649875716966,0.9470046542120993,0.023647886578917355,yoked vs. trained,NS
DG,Zc3h15,0.3173487873200728,0.5211758814232076,0.28301569044060315,yoked vs. trained,NS
DG,Zc3h18,0.15506929017383736,0.8378958340111111,0.07680996887099488,yoked vs. trained,NS
DG,Zc3h3,-0.016544921238177225,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Zc3h4,-0.12971782060568868,0.8405848647980098,0.07541843397593388,yoked vs. trained,NS
DG,Zc3h6,-0.5545441763545007,0.39111038637099216,0.40770065072208445,yoked vs. trained,NS
DG,Zc3h7a,-0.22076560220105634,0.8037706162098254,0.09486787454506143,yoked vs. trained,NS
DG,Zc3h7b,0.08433399553265095,0.8997043667279243,0.045900171661258045,yoked vs. trained,NS
DG,Zc3hav1,0.3278637654019257,0.7972956624353944,0.09838059861264721,yoked vs. trained,NS
DG,Zc3hav1l,-0.6379529420152715,0.4805470891458468,0.3182640490897461,yoked vs. trained,NS
DG,Zc3hc1,0.06149973555784501,0.9723156607185849,0.012192719175731965,yoked vs. trained,NS
DG,Zc4h2,0.2682789595945448,0.8339157777724903,0.07887780918921372,yoked vs. trained,NS
DG,Zcchc11,0.14259976290063095,0.870952953154487,0.06000530393290719,yoked vs. trained,NS
DG,Zcchc12,0.028490650536669878,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Zcchc14,0.06368004538208583,0.9291408130516501,0.03191846286636895,yoked vs. trained,NS
DG,Zcchc17,0.04783519449656981,0.9670402190882086,0.01455546328530505,yoked vs. trained,NS
DG,Zcchc18,-0.23198427331445282,0.5355115959804925,0.27123112050754267,yoked vs. trained,NS
DG,Zcchc2,0.2521345990433924,0.7672024710925877,0.11509000701029848,yoked vs. trained,NS
DG,Zcchc24,-0.19930071407464894,0.862207241341836,0.06438833399709866,yoked vs. trained,NS
DG,Zcchc3,-0.22522791255070446,0.9024763540292267,0.04456416831333954,yoked vs. trained,NS
DG,Zcchc4,-0.05874711215861482,0.9736053536972741,0.011617046656800712,yoked vs. trained,NS
DG,Zcchc5,0.824649444284716,0.4820556774275731,0.31690279785432507,yoked vs. trained,NS
