,R,G,B,hex_val,hls_val
Grin1,0.15088580387578093,0.5608472528220869,0.9905016989272792,#268ffd,#268ffd
Gstm2,0.4519781114564882,0.614502998840257,0.0,#739d00,#96cc00
Gstm5,0.32211951964973023,0.9954854751343575,0.9191248295140723,#52feea,#52feea
Gstp1,0.0015039039998343913,0.02127220433514142,0.8632187529938428,#0005dc,#0005dc
Gyg,0.0029296079949044313,0.0013501282829015613,0.8356779365764314,#0100d5,#0100d5
H2-DMb1,0.31340828834634066,0.9750458043764482,0.926626025470106,#50f9ec,#50f9ec
H2-Q10,0.23589789009361348,0.8263681561834483,0.9998957906669583,#3cd3ff,#3cd3ff
Haghl,0.09831368627878696,0.3202070577252358,0.893227428406757,#1952e4,#1952e4
Harbi1,0.24388088211251346,0.8363928587795797,0.9848889217403519,#3ed5fb,#3ed5fb
Has2,0.3142806037194737,0.9858081897897362,0.9263678752495266,#50fbec,#50fbec
Hexa,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
