"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146C-DG-4","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"Slc9a8",7.61311942215584,7.5746110631458,7.40105166518167,7.58234018428421,7.62404369838073,7.30959478581536,7.58354395326928,8.02664648933442,7.45544204886399,7.82089920062043,7.58857290353849,7.58004531186224,7.15301397549937,7.09479802462732
"Slc9a9",6.96281119362375,6.52354757956377,7.12614743471348,7.02056137553551,6.91363359910829,6.94580912781696,7.32624004517792,6.29498876076657,7.18973002010122,6.29954994557385,6.99554589934047,7.00299495831121,7.17910834007108,6.88513304649018
"Slc9b1",6.11495025076103,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.158293652155,6.41840957853921,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"Slc9b2",6.52052076439425,6.43347104854207,6.78075733884746,6.64055736776831,6.49481752464922,6.45536320345442,6.55261108513661,6.84749462521969,6.76123315507629,7.17781215619968,6.54415319264618,6.58538473249675,6.33438824088025,6.83651581711263
"Slco1a1",5.90418219343334,6.09223215369625,5.90418219343334,6.12839992932852,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,6.09031522737407,5.98356341014031,6.04067898002947,5.90418219343334
"Slco1a4",6.95637334958616,7.21557352518549,6.55602157261725,7.39942303528053,6.71336581321501,7.15571073980846,6.98730722738602,7.29845734672812,7.07577969618213,6.99946010811265,7.03798510338818,6.90676982505614,6.39415374921788,6.6043663146017
"Slco1a6",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16723212934916,6.09850327306899,5.90418219343334,5.90418219343334
"Slco1c1",7.35819630797663,6.96139721625189,6.85456784300786,7.40648509420749,7.15414565349853,7.22750246303843,6.91715320647782,7.32959100245779,7.09964072623615,6.58479496152129,7.1733309858566,7.09013801053517,6.95591537741001,7.01654900489832
"Slco2a1",6.47178464673867,6.09223215369625,6.95436796797982,6.62397336180788,6.6482380394317,6.58300378613693,6.59123754724749,6.40769592420539,7.00040915235437,6.99946010811265,6.73595209800567,6.57186448251216,6.70181159368365,6.53165311686628
"Slco2b1",6.49668185236737,6.89782309858622,7.24946237640225,7.07037180413229,6.32327210588944,6.75466192090029,6.51135915942339,6.92019675214756,6.82772532625728,7.12189081631675,6.73595209800567,6.55804462618753,6.55354650273797,6.97484103889554
"Slco3a1",7.27266201145521,7.3589418336924,7.51637170879178,7.42740907420336,7.40868551639201,7.32917313448574,7.34218534012816,6.7392961286247,7.53685680415509,7.58173974254216,7.43380954660928,7.7755224166472,7.27735754538352,7.38715240674517
"Slco4a1",6.24785795933736,6.09223215369625,5.90418219343334,5.90418219343334,6.09213164185919,6.08398210769514,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.35837211538575,6.20894515795404,5.90418219343334
"Slco4c1",6.2257559910495,6.27948924657438,6.28264499205789,6.47271700052951,6.22926229054567,6.4258767608187,6.78579103692608,6.64659115321666,6.46209414537013,6.77761982513323,6.45953349761377,6.31531849216321,6.61937873741173,6.21976674361794
"Slco5a1",6.56547766938002,6.22943564982206,6.65478550392934,6.5715464830981,6.67062084386136,6.53523941690319,6.89247316459068,6.7952424237132,6.82772532625728,6.29954994557385,6.95862535638904,6.91255830030445,6.76565813565982,6.66973204795558
"Slco6c1",6.14748424941518,6.49512948378526,6.28264499205789,6.62397336180788,6.43319087896101,6.24001600156615,6.23043685130819,6.29498876076657,6.15492990143128,6.68772869997008,6.58229352100939,6.28383276368293,6.41246405669593,5.90418219343334
"Slf1",6.71935054147704,6.67102190486188,6.8185047587454,6.37816410160844,6.75375508441941,6.6485421872243,6.66219928108996,6.40769592420539,6.72572033608028,5.90418219343334,6.64119049525655,6.90676982505614,6.92280784259819,6.6043663146017
"Slfn2",6.30682327854023,6.46519019330583,6.55602157261725,6.35127784089633,6.32327210588944,6.08398210769514,6.13512431542989,6.29498876076657,6.15492990143128,5.90418219343334,6.41166171956762,5.98356341014031,6.55354650273797,6.88513304649018
"Slfn3",5.90418219343334,6.09223215369625,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.03584373274964,5.90418219343334,5.90418219343334,5.90418219343334
"Slfn4",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.35499142579098,6.2583495065361,5.90418219343334,6.19817954709834,5.90418219343334,5.90418219343334,5.90418219343334
"Slfn5",6.49668185236737,6.43347104854207,6.17217832696059,6.83992615551237,6.32327210588944,6.39453950039872,6.13512431542989,6.29498876076657,6.33740726396399,5.90418219343334,6.82885149178666,6.54390567562175,6.33438824088025,6.6043663146017
"Slfn8",6.20198935924006,5.90418219343334,6.55602157261725,6.35127784089633,5.90418219343334,6.32463378503672,6.13512431542989,6.13027353638698,6.40380856788695,6.77761982513323,6.56983959447683,6.21108410056873,6.44716259015061,6.34960526491837
"Slfn9",7.13247985804612,7.23892526840481,7.4979384944416,7.58234018428421,7.2610918463026,7.21137321207683,7.4621231226816,7.66008503362808,7.16795104656977,6.93165098986756,7.70305237118018,7.44182826818279,7.74587649012785,7.16724059455411
"Slfnl1",5.90418219343334,6.09223215369625,5.90418219343334,5.90418219343334,5.90418219343334,6.12432013237878,6.30333856231022,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"Slirp",7.02481050985709,7.33808617056445,7.33864427595262,6.25816981548591,6.99101032406355,7.04056682557875,6.94115519869816,6.64659115321666,7.12293486941,6.77761982513323,6.94342434447536,6.89212694131442,6.74497289816695,7.32877106677276
"Slit1",10.5211180674866,10.3306375911718,10.661881699534,10.8327329347303,10.655325440724,10.5699286058343,10.3676491116266,10.7090687708617,10.5640708191915,10.5354528587292,10.5574145860601,10.4873912415408,10.5166564900028,10.1076840014403
"Slit2",6.62735848646126,6.89782309858622,6.98527517213845,7.26390041871565,7.2610918463026,6.98078476550405,7.41863317678282,7.16390552056935,6.76123315507629,6.29954994557385,7.06525323766002,6.98720994528745,6.98784521746649,7.13167690205241
"Slit3",8.55684555630024,7.90259537766359,8.45094181747135,8.96674295025208,8.68776257994984,8.75443886412497,8.67722976822594,8.55271087058228,8.51448653382417,8.80304143093165,8.58093381828929,8.44196335309812,8.61576099475393,7.96138142686513
"Slitrk1",8.34884777454723,7.82837066359819,7.93031538928861,8.48820641699419,8.41060767959784,7.99274363611899,8.16600741716761,8.08554766628663,7.93530500495305,8.55955952926297,8.0723408637225,8.32290675332114,7.75367192361804,7.99625304939519
"Slitrk2",8.12142327539804,8.1247756707977,7.87704243623614,8.95823684307286,8.51761644273651,8.14784934424583,8.18206124833564,8.33249427091684,8.25612394271698,9.07293836302658,8.36640117847224,8.39462688639485,8.03148058584855,7.70785492101421
"Slitrk3",8.56853853265471,8.16286427032096,8.47709552486648,9.24303474816885,8.85867946508322,8.56793165644052,8.30396078391626,8.38607110621303,8.84612553321394,8.91731620009248,8.75117268291955,8.84895837839477,8.67893409331418,8.18788596100444
"Slitrk4",7.53050383493001,7.22731460715171,6.65478550392934,8.11052524945788,7.9530343349514,7.61480482761098,7.55762959797477,7.5516209111438,7.29226763201553,7.50365529798396,7.74015319851398,7.41766869979861,7.40447307835043,7.57059330515049
"Slitrk5",8.56520783745552,8.23590350176798,8.13496784068553,9.11165025048956,8.84250226104395,8.61258805901773,8.34695638920253,8.32564497113789,8.60687964446216,9.0481695966871,8.90584092388126,8.59716993654183,8.6137394287087,8.18788596100444
"Slk",8.92569226741895,8.39375429353558,8.50275696584056,8.89497216535732,8.92157692143777,8.65924363513466,8.81923654430785,8.93589805955255,8.59998905729413,9.0356196934139,9.09926784895085,8.65345388889944,8.92255210237465,8.46841888676498
"Slmap",8.45771882145086,8.1841460728694,8.44211104350269,8.59752912504107,8.45873046251856,8.60553977109961,8.22908900860094,8.4811511273929,8.33391885217512,8.69472390273046,8.44740959369165,8.70689309575502,8.36603993503197,8.86405180616669
"Slmo1",7.85470550710514,7.68096111135824,7.6378938350259,7.88102386740589,7.71863671822575,7.62234200934202,7.68191848860923,7.29845734672812,7.99093343776758,7.69001879292195,7.66867104702692,7.59510787721668,7.68987958556319,8.03020827150397
"Slmo2",7.17965288030201,7.25040903311924,7.01517295990966,7.23132078887274,6.96085535600462,6.98078476550405,6.98730722738602,7.00862828811604,7.00040915235437,7.17781215619968,6.9735737737042,7.09961223681359,7.08463823702984,7.20160098153457
"Sln",5.90418219343334,6.43347104854207,5.90418219343334,6.12839992932852,5.90418219343334,6.12432013237878,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"Sltm",7.97174216204015,8.58307708553649,8.83936380265614,8.23902258085322,8.15648089687094,8.19174034222467,8.38862309352563,8.52334792263245,8.33391885217512,8.24095382472576,8.50157735602503,8.24893632124916,8.68086242233515,8.5503547730315
"Slu7",7.61658423135987,7.5746110631458,7.47920691145924,7.33376188242422,7.66435780688867,7.53263666883058,7.62138517497853,7.69416956077105,7.59813596952113,7.7571892267659,7.5634566294636,7.68726779647918,7.39398274170101,7.57059330515049
"Slurp1",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16723212934916,6.08159457403198,5.90418219343334,5.90418219343334
"Slx1b",7.34073897772955,7.96025819353359,7.79267236383798,7.35608509098063,7.06236721198015,7.37664039371146,7.59629166152457,7.98287667318234,7.85311762178262,7.93938597121676,7.58857290353849,7.75338745265243,7.84720360153999,8.34208503380434
"Slx4",7.50034949730718,7.3589418336924,7.56998741598636,7.43429846316159,7.51235984246085,7.5606656811965,7.59629166152457,7.92831190339819,7.3116390046379,7.17781215619968,7.46646339791965,7.45202697484374,7.54663175414868,7.35834781326697
"Slx4ip",6.64675427695203,6.43347104854207,6.55602157261725,6.91208846227055,7.02020712838249,6.69871330781614,6.94115519869816,7.02946387818332,6.82772532625728,6.77761982513323,6.96613045497451,6.54865540507857,6.8616587207111,7.59458923195201
"Smad1",7.33633092904391,7.11646580149641,6.8185047587454,7.43429846316159,7.71102874931374,7.49975824378988,7.31005801144829,7.41802753222876,7.25244209628763,7.7571892267659,7.59270770965323,7.12520536735425,7.58296945369211,7.23485481843995
"Smad2",7.06588629885293,7.03504615987737,7.17726833966173,6.95705414366647,6.99101032406355,6.95996257008991,6.69510173682305,6.70969663472318,7.07577969618213,7.65499607497827,7.04487563408707,6.96028072209279,7.19190928506918,6.9311269779904
"Smad3",9.22350042447784,8.98886665130201,9.30905734804826,9.54764393932855,9.41029809352903,9.2743969921232,9.29751863237957,9.35577297462686,9.25032849384316,9.02295672817142,9.1893399577576,9.33488905824461,9.15489366582655,9.01826714818406
"Smad4",7.94014519005579,7.67310542806143,7.8071339418849,8.39845819808918,8.31847439718104,7.97588203339413,7.99365765566151,7.81162515313277,7.91235969641467,8.46778413582927,8.15681317697432,7.99632132045166,7.87218937477433,8.09556997109329
"Smad5",7.47330484443247,7.17952993366564,7.01517295990966,7.47478127949026,7.37868334417598,7.51219680477845,7.43331572817435,7.51313871813934,7.75211405388659,8.12360383729625,7.5334617934238,7.41417477912112,7.78815673853175,8.03020827150397
"Smad6",6.41819265299007,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.18819599090968,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16723212934916,5.90418219343334,5.90418219343334,6.21976674361794
"Smad7",9.09048412448832,7.76419961846599,7.2724625558378,9.60820567973302,9.52314656466243,7.13839973142507,8.28931771041276,7.61309044879955,8.71904083042426,9.68202977567799,9.04922591439499,7.25443747767151,8.056217011866,7.49552128400862
"Smad9",6.92346885915641,6.43347104854207,6.85456784300786,6.67256314609322,6.81061145988749,6.71783582598907,6.62766060531279,6.61273489982679,6.56270199404727,6.29954994557385,6.80211299850693,6.87722975047384,6.84334507347847,6.7848343199629
"Smagp",6.24785795933736,6.22943564982206,5.90418219343334,6.06280777261754,5.90418219343334,6.36097013542878,5.90418219343334,6.22359813918659,6.2583495065361,5.90418219343334,6.09031522737407,6.09850327306899,5.90418219343334,5.90418219343334
"Smap1",8.16475312311613,7.94132451348573,8.04265826596957,8.06200589762822,7.96556007084048,7.93273494654809,7.75079584717097,7.92831190339819,8.03377146492764,8.32791719828813,7.82148378403641,7.6055393342193,7.83634197823918,8.72109540134621
"Smap2",9.56328935368333,9.37188748853866,9.37866206282937,9.52782159764325,9.58602751642985,9.38496269626461,9.46195501617821,9.46289700705682,9.33454064530479,9.8619930087109,9.2961454344494,9.13695510314038,9.12436085769691,9.15721119296768
"Smarca1",7.0997483548949,7.28413189486429,7.47920691145924,7.28769496305779,7.41851044877188,7.41769199663598,7.32624004517792,7.48675848508805,7.45544204886399,7.23082785899283,7.43853212368171,7.33815715769565,7.5512357002256,7.61811079742511
"Smarca2",9.59006513635568,9.4774768738253,9.64242903796071,9.92478342732018,9.78320552151101,9.78807963044533,9.75067339202045,9.45070538340187,9.39064758566748,9.15635155131481,9.59334410623478,9.59006946899995,9.77901509179885,9.2218653480468
"Smarca4",9.29847728211086,9.2134779365744,8.72162095237318,9.3390296308497,9.37506513142161,9.28095281377272,9.20944108818304,9.10977992353903,9.08482267834487,8.7880751954056,9.31337874537074,9.02293954035996,9.03157964939249,9.17909305133917
"Smarca5",8.39307317280594,8.21544166479438,8.16797793612976,8.49119809658773,8.47581599449574,7.98152709789447,7.99365765566151,8.34608924299291,8.11543740319586,8.72654428977578,8.42166304079243,8.02208601131798,8.30652684183361,7.92553710671791
"Smarcad1",7.46938893083658,7.3589418336924,7.77804103531906,7.39942303528053,7.31612452177684,7.55272539157774,7.27694822407906,7.19920729912435,7.43844363858809,7.12189081631675,7.31929734266639,7.74680111207387,7.51388711754735,6.88513304649018
"Smarcal1",7.99238377485351,8.00338244934258,7.62127563753595,7.95022727699586,8.09023887159528,8.0339601208111,7.9079410401169,8.1419117537417,7.8286208283104,7.06262690709072,7.89139516430017,7.91924284983912,7.6566891523422,7.41523168884282
"Smarcb1",7.90774889853577,8.07985090555319,7.53451750169531,7.93668337164834,7.92117392480482,7.88504800986539,7.75079584717097,7.69416956077105,7.87714767490364,8.3488057501284,7.96684957642132,7.88659008991198,8.00944300083994,8.43173867412944
"Smarcc1",7.68386447216488,8.03923492839417,7.93031538928861,8.08244131645031,7.97796498557548,8.02036641457269,8.02100721749358,7.90959453890563,7.93530500495305,8.52358501080988,7.94529787604425,8.05876585354439,8.24690689542585,8.17294130520757
"Smarcc2",9.55754437576923,9.71770895113219,9.80242285176415,9.54482901232743,9.79653746501241,9.6042027568794,9.58918741483265,9.51357634686799,9.66821599067126,9.65785247829058,9.57825961979806,9.6829500554253,9.58800932242711,9.51856191533549
"Smarcd1",8.73444777410724,8.47266361462577,8.78519514387231,8.6410773737432,8.67313427740636,8.80887534425122,8.75267359261201,8.6096162151977,8.51448653382417,8.7880751954056,8.54579101264494,8.81684785426724,8.6457338569997,8.65951755859897
"Smarcd2",7.41310563739155,7.85586864056999,7.58733038982256,7.23956063218947,7.38877385086981,7.79374994921321,7.64596397919642,7.67155315009655,7.7255258893106,7.41992504833221,7.55921820777747,7.77938791567998,7.7497803557328,7.52108510545275
"Smarcd3",7.41721989191801,6.93018297589614,7.22594986280491,7.18046233819445,7.21491621493157,7.22750246303843,7.11345857474033,7.21641407372046,7.45544204886399,6.58479496152129,7.13651293808202,7.48043861994063,7.16614498845986,7.68603355699514
"Smarce1",7.50416185592436,7.68096111135824,7.87704243623614,7.85225162087964,7.4569785838518,7.72320393993736,7.34218534012816,7.56417277042492,7.33067015409072,7.82089920062043,7.59270770965323,7.49682910091159,7.49475402204348,7.35834781326697
"Smc1a",8.29093392144295,8.4381572584073,8.07804163003102,8.29199073007099,8.5501604369334,8.45835628648623,8.32563031789966,7.95588411177853,8.34229110457797,8.62879827998849,8.0946658782399,8.28163820355892,8.48665147320243,8.04685842140541
"Smc1b",6.26859834403969,5.90418219343334,5.90418219343334,6.22095645679439,6.36295265533239,6.03136104400808,6.30333856231022,6.22359813918659,6.15492990143128,5.90418219343334,6.51731908242267,6.01643003434499,6.26451612421614,5.90418219343334
"Smc2",7.00050868723153,6.71378813909748,7.04414251095274,7.33376188242422,6.86370394432375,7.17834039717682,7.07322675983451,6.92019675214756,7.09964072623615,7.06262690709072,7.11758447960768,6.90094245527353,7.09169316415182,6.72950585164572
"Smc3",8.11677821690779,7.84219474229898,8.07804163003102,7.87627370245425,8.03826321205222,8.13789458843617,8.22908900860094,7.91898753533481,7.99093343776758,8.17179852584495,7.93907315870048,8.39302018658472,8.24159471561389,7.52108510545275
"Smc4",6.83155514590401,6.46519019330583,6.50005720056609,7.10844349417587,6.94539207227762,6.89440756221901,6.55261108513661,7.08935892429834,6.72572033608028,6.85818785997731,6.91221772173161,6.91255830030445,7.3062786253655,6.53165311686628
"Smc5",7.48883648223612,7.5310358528313,7.87704243623614,7.87627370245425,7.60753157155862,7.48718461525596,7.63373739075708,8.04374885934978,7.68453155755242,6.85818785997731,7.88815225151,7.66629064522914,7.6939654093689,7.41523168884282
"Smc6",7.76305366601383,7.67310542806143,7.65428567461025,7.81283737437047,7.98412293178578,7.78391438557142,8.03892489634163,7.58888336114676,7.42118685391122,7.54334719375922,7.62125656836256,7.76124502748591,7.74196023833362,7.5461001707131
"Smchd1",7.92943743689412,8.05679689442634,7.83556514781695,8.00732296710669,7.87518868138612,8.04741309957219,7.73958115602144,8.41208381432241,7.8286208283104,8.07357596137504,8.231224299919,7.9655983507824,8.23090645685773,7.70785492101421
"Smco1",6.17612186574974,6.39962969303714,6.28264499205789,6.47271700052951,6.16979556208309,6.18819599090968,6.23043685130819,5.90418219343334,6.2583495065361,6.68772869997008,6.03584373274964,6.27553405253594,5.90418219343334,6.21976674361794
"Smco2",5.90418219343334,5.90418219343334,5.90418219343334,6.17865404848138,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"Smco3",5.90418219343334,5.90418219343334,6.4378967738278,6.37816410160844,6.16979556208309,6.21520371531336,5.90418219343334,5.90418219343334,6.2583495065361,5.90418219343334,6.29807929850715,6.04163983968313,6.17687149431508,6.6043663146017
"Smco4",6.32460406877127,6.46519019330583,6.36704507891611,6.12839992932852,6.32327210588944,6.45536320345442,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,6.03584373274964,6.24941623374009,6.26451612421614,5.90418219343334
"Smcr8",7.92674643320312,7.51314169372469,7.86336751251182,8.00301957314104,7.64839353893721,7.92097939208111,7.76190966723761,7.63681718918176,7.59813596952113,7.37561952492369,7.73282211022252,7.77164485062932,7.80690980812426,7.81151251612414
"Smdt1",7.37538174158652,7.5310358528313,7.17726833966173,6.94602457562322,7.4282505215167,7.56461585300214,7.22527047464518,7.37468981253818,7.50497462808068,7.61892800402789,7.49372995208349,7.41242374571152,6.90577538897912,7.86980917644077
"Smek1",7.83168788493652,7.84905023558813,7.89057132096414,8.36608077634239,8.00242242230092,7.89412645436034,8.06534705013523,7.83183753389328,7.93530500495305,8.26322985582405,8.0265114887934,7.94093338002829,7.99346909234244,7.68603355699514
"Smek2",7.82001907313777,7.68876638010306,7.56998741598636,7.96806627071378,7.94672534141536,7.77067815282341,8.06534705013523,7.7910808946257,7.88899378674572,7.78945149369881,7.91068082216225,8.16110035433602,8.14502140453768,7.97893517996855
"Smg1",9.60366487264215,9.33333954289218,9.69777600315333,9.96628793753025,9.79819524991353,9.82649341089532,9.77377703722837,10.3049705001207,9.4332269827275,9.15635155131481,9.97102490749083,9.59960057508081,10.1503471497653,9.3748041923118
"Smg5",8.27657237063169,8.34784560804972,8.21074826753882,8.31260514189186,8.26497789248955,8.17484416839069,8.47473248167948,8.11000042189872,8.39146223902466,8.32791719828813,8.28262484387247,8.2578538373308,8.50866878299272,8.21727951419974
"Smg6",7.75381559282665,7.68876638010306,7.96886116279049,8.07021846270818,7.95931246765266,7.94438345071558,7.80539589748466,7.78068042763887,7.86518974722265,8.3488057501284,7.52911349143358,7.83104969602569,8.18727373590112,7.61811079742511
"Smg7",8.97371799045358,8.6594955889062,8.72162095237318,9.37281928155085,9.12716552279327,8.98759239345519,9.0660854969239,9.2184231435789,8.81690347364488,9.1447332968771,9.14373575590454,8.76877857052401,9.05976809096574,8.57289166464478
"Smg8",6.76131236616563,6.62547638020749,7.04414251095274,7.15405584707579,7.04852076236546,7.04697999028956,6.72656557457081,7.14578424100756,6.88919210151704,5.90418219343334,7.01700643823605,7.07575171683139,6.71284067879213,7.09479802462732
"Smg9",7.25851322761484,7.46715933645766,7.46016530339062,7.0408000591251,7.20304623556112,7.39963240122941,7.1893444821984,7.69416956077105,7.33067015409072,6.68772869997008,7.22618350118438,7.2705159015402,7.22938627836721,7.44262794729775
"Smim1",6.30682327854023,6.16993740736766,6.36704507891611,6.12839992932852,6.46489363760135,6.30519505340859,5.90418219343334,6.49875914573578,5.90418219343334,5.90418219343334,6.41166171956762,5.98356341014031,6.20894515795404,6.44864432228325
"Smim10l1",8.47385680288103,8.65204159671539,8.41526909969553,8.43007974193107,8.2449821746432,8.44252768133946,8.51893800691353,8.47501511095996,8.56500832089236,8.42927261761248,8.18811179535169,8.39462688639485,8.26271779612,8.96029457670391
"Smim10l2a",6.73641703071701,7.10336042509999,6.69922836790621,6.95705414366647,7.03447004179953,6.84776407273955,6.94115519869816,6.9654942375725,6.68842297068591,7.28128666112481,6.87156363205262,6.88619923574513,6.92280784259819,7.01654900489832
"Smim11",6.34164331070118,6.60149148455101,6.36704507891611,6.40355631976903,6.49481752464922,6.50985044727678,6.23043685130819,6.22359813918659,6.46209414537013,6.58479496152129,6.37694129771035,6.50446815005747,6.43011211634014,6.72950585164572
"Smim12",7.0829648468,6.64862789936794,6.65478550392934,6.83992615551237,6.88067364657627,6.75466192090029,7.24277912875395,7.10852744094331,7.00040915235437,6.77761982513323,6.83757212471154,6.74720672391405,6.7956850286986,6.88513304649018
"Smim13",8.48274045673736,8.40275195843447,8.78519514387231,8.790752896208,8.73426411814804,8.85832184870825,8.65489664004767,8.6096162151977,8.53636729413454,8.72654428977578,8.445282577973,8.84549113954617,8.45521773441575,8.71102083347823
"Smim14",8.45591385056629,8.4337817610387,8.26234650784326,8.47314880864221,8.38815650020339,8.5273951427662,8.64359313085287,8.50542293080198,8.27380605426613,8.26322985582405,8.20603368618183,8.47868024789136,8.36846353654876,8.43173867412944
"Smim15",7.26325044934675,7.22731460715171,6.98527517213845,6.96794998433565,6.91363359910829,7.12078409441395,7.63373739075708,6.94313364860649,7.16795104656977,6.93165098986756,6.9279592612131,7.02618002616952,6.71284067879213,7.35834781326697
"Smim17",6.63712596961916,6.88117748980138,6.65478550392934,6.4276721674823,6.62509814641257,6.6690424456916,6.78579103692608,6.76777527143972,6.72572033608028,5.90418219343334,6.51731908242267,6.76121218790402,6.72370635117588,6.53165311686628
"Smim18",6.14748424941518,6.09223215369625,5.90418219343334,6.06280777261754,5.90418219343334,6.21520371531336,6.23043685130819,6.29498876076657,6.40380856788695,6.46159435657705,6.13206882281993,5.90418219343334,5.90418219343334,6.21976674361794
"Smim19",6.93014823304002,7.15477607507105,6.85456784300786,7.10844349417587,6.91363359910829,6.9529137900913,6.78579103692608,6.13027353638698,6.85902359854221,6.68772869997008,6.67420017585734,6.75773480301077,6.69061216857301,6.6043663146017
"Smim20",6.83899383677323,6.96139721625189,6.92235742458998,6.7031744047148,6.84638398888735,6.93864740921878,6.66219928108996,6.53918147106837,6.88919210151704,5.90418219343334,6.77444652214113,6.69222083118116,6.52511855924939,7.20160098153457
"Smim24",5.90418219343334,6.36319629307886,5.90418219343334,5.90418219343334,5.90418219343334,6.28473803345583,6.36460334230246,6.22359813918659,5.90418219343334,5.90418219343334,6.09031522737407,6.16712901486099,5.90418219343334,5.90418219343334
"Smim3",7.33190505191297,7.25040903311924,7.2724625558378,7.01027596362378,7.2610918463026,6.8234255674998,7.00953610471462,6.82178935863812,7.18973002010122,7.50365529798396,7.11119390746858,6.99513624612162,7.15960077921821,6.88513304649018
"Smim4",6.38907757016662,6.5765836018091,5.90418219343334,6.12839992932852,6.43319087896101,6.30519505340859,6.46690281544915,6.13027353638698,6.46209414537013,6.46159435657705,6.41166171956762,6.37839192315547,6.04067898002947,6.21976674361794
"Smim5",5.90418219343334,5.90418219343334,6.28264499205789,5.90418219343334,6.09213164185919,6.08398210769514,5.90418219343334,6.29498876076657,5.90418219343334,5.90418219343334,6.03584373274964,5.98356341014031,5.90418219343334,5.90418219343334
"Smim6",6.07632453737222,5.90418219343334,5.90418219343334,5.90418219343334,6.36295265533239,6.158293652155,6.23043685130819,5.90418219343334,6.15492990143128,5.90418219343334,6.16723212934916,6.09850327306899,5.90418219343334,5.90418219343334
"Smim7",7.98982156489971,8.16286427032096,8.1460631931716,7.82280753349341,8.04414166108161,8.02036641457269,7.8679164586285,7.83183753389328,7.90073038509626,7.69001879292195,7.86190588724965,7.96226271251472,7.81433291042262,7.77108412499101
"Smim8",6.6839782866771,6.49512948378526,6.65478550392934,6.47271700052951,6.62509814641257,6.61658725709323,6.46690281544915,6.35499142579098,6.60731699833924,6.58479496152129,6.44406923546559,6.57186448251216,6.53950170021396,6.53165311686628
"Smn1",7.05433001553225,7.21557352518549,7.17726833966173,7.15405584707579,7.00572356830475,7.08458223964747,7.00953610471462,6.89664283486915,7.00040915235437,6.68772869997008,7.00275472603102,7.13207210086164,6.94775329850179,6.44864432228325
"Smndc1",7.49652454798137,7.25040903311924,7.40105166518167,7.51388586350507,7.5302468989359,7.21137321207683,7.27694822407906,7.24999848654491,7.47219109546054,8.04782583135127,7.44323513927085,7.18104383604296,7.48019360440836,7.26708647162824
"Smo",6.81647118316993,7.25040903311924,6.74109501664983,7.20620391490518,6.77317053051156,6.67907104308682,6.51135915942339,7.38932316654699,7.07577969618213,6.77761982513323,7.09828710504994,7.04382508569696,7.07037275384947,7.29837004662933
"Smoc1",6.32460406877127,6.43347104854207,5.90418219343334,6.29176308128682,6.09213164185919,6.21520371531336,6.36460334230246,6.35499142579098,6.2583495065361,5.90418219343334,6.31924409711803,5.90418219343334,6.17687149431508,6.34960526491837
"Smoc2",8.02023802464409,8.06837477407881,8.1460631931716,8.14577282549166,8.04414166108161,8.01214128846951,8.16600741716761,7.93756874458966,8.27380605426613,8.04782583135127,8.01479722606157,8.10943933319987,7.90360607610348,7.79146225993962
"Smok3a",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.22926229054567,6.158293652155,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09031522737407,6.01643003434499,5.90418219343334,5.90418219343334
"Smox",7.37963680062319,7.29514031955787,7.65428567461025,7.08003023308635,6.92965582325402,7.02760867883005,7.17090025689556,7.04984835530986,7.12293486941,7.41992504833221,7.17933939009171,7.26651905229887,7.19825042257931,7.92553710671791
"Smpd1",7.87450704519458,7.98507692041785,8.07804163003102,8.24620747092736,7.80645183444617,8.00109256375289,8.10822996700935,7.70532232684575,7.96896998181757,7.72406311225053,7.92021523871538,7.93639742029221,7.56038988219697,7.96138142686513
"Smpd2",6.96281119362375,7.25040903311924,6.8891338620731,6.86467150486489,7.11585256346518,7.09070950334411,6.91715320647782,6.49875914573578,6.82772532625728,6.58479496152129,7.1733309858566,6.90966888170174,7.04857042090632,6.97484103889554
