,trained,yoked,FC,candy
Rpa3,2.3010778733191697,2.993424336145329,-0.6923464628261593,X
Rpain,3.8498093036288212,3.949391233559925,-0.09958192993110382,X
Rpap1,5.987605358628212,5.884979466423206,0.10262589220500562,X
Rpap2,4.534624763815268,4.681001642302351,-0.14637687848708314,X
Rpap3,4.964972377598178,4.993087521456087,-0.028115143857909253,X
Rpe,5.3760669365014,5.46290581724561,-0.0868388807442102,X
Rpf1,4.459195449691941,4.892244296812189,-0.43304884712024805,X
Rpf2,4.264755854077318,4.647944918059253,-0.3831890639819351,X
Rpgr,4.889016173762734,5.1058557770617625,-0.21683960329902874,X
Rpgrip1,1.8750084122387278,1.185815541062694,0.6891928711760338,X
Rpgrip1l,5.098112821825049,5.454177749468504,-0.35606492764345443,X
Rph3a,10.428698412472826,10.479499500242248,-0.05080108776942183,X
Rph3al,4.897679937224182,4.828456350270674,0.06922358695350805,X
Rpia,3.5534602031716167,4.490331742817446,-0.9368715396458294,X
Rpl10,7.049957648356611,7.047967922738806,0.0019897256178049716,X
Rpl10-ps3,7.486989700236945,7.736787283890254,-0.24979758365330884,X
Rpl10a,8.123274685314332,8.169733656170036,-0.04645897085570461,X
Rpl11,7.898843687933082,8.107622166380311,-0.20877847844722908,X
Rpl12,7.8272720224954035,7.910230815637956,-0.08295879314255217,X
Rpl13,8.851243991052591,8.920009462243367,-0.06876547119077614,X
Rpl13a,9.101246140950026,9.084352279366783,0.016893861583243464,X
Rpl14,8.257960226567228,8.426002967625513,-0.16804274105828476,X
Rpl15,8.552522871250211,8.588716928427015,-0.036194057176803796,X
Rpl17,8.469658113222529,8.455044397935152,0.01461371528737665,X
Rpl18,7.723899671991226,7.727159326873136,-0.0032596548819103788,X
Rpl18a,8.539635562153824,8.596207005835296,-0.056571443681471933,X
Rpl19,8.303980240124028,8.534672343772483,-0.2306921036484546,X
Rpl21,8.681083808207513,8.63831071176797,0.04277309643954297,X
Rpl21-ps4,0.0,0.26272831427871185,-0.26272831427871185,X
Rpl22,7.342564887680215,7.542531723193329,-0.19996683551311367,X
Rpl22l1,6.555874487812109,6.570053514211106,-0.014179026398997152,X
Rpl23,8.036505920603199,8.124081630348453,-0.08757570974525386,X
Rpl23a,7.813390239064238,7.898125220083348,-0.08473498101911048,X
Rpl23a-ps3,0.0,0.5797049014272418,-0.5797049014272418,X
Rpl24,7.627188892265542,7.830109770725115,-0.2029208784595733,X
Rpl26,8.138917882324638,8.201418269626553,-0.06250038730191498,X
Rpl27,4.749611689886666,4.426678818856206,0.32293287103046,X
Rpl27-ps3,6.916871802364725,6.969393715889588,-0.05252191352486246,X
Rpl27a,8.240090471046821,8.525109467701451,-0.28501899665462993,X
Rpl28,8.016186196378017,7.976419938132861,0.039766258245156116,X
Rpl29,8.217261546774665,8.010245011294014,0.20701653548065124,X
Rpl3,10.014326553535465,10.031657072729642,-0.01733051919417683,X
Rpl30,7.625378344631544,7.755347523502446,-0.1299691788709021,X
Rpl31,7.78484469125255,7.931830939234664,-0.14698624798211402,X
Rpl32,7.609447782487844,7.556565801871,0.052881980616843904,X
Rpl34,7.1323261849880275,7.327215263812556,-0.1948890788245281,X
Rpl35,6.937313571313159,7.032693516017137,-0.09537994470397759,X
Rpl35a,7.390581735514054,7.366747578219781,0.023834157294273517,X
Rpl36,6.884916868725698,7.195606798944804,-0.3106899302191062,X
Rpl36-ps3,0.3906116060719268,0.4650172246166988,-0.07440561854477201,X
Rpl36a,6.289065935394476,6.621188225987969,-0.3321222905934933,X
Rpl36al,6.106772113620264,5.885120450933908,0.22165166268635605,X
Rpl37,7.6871302214771715,7.859201092562157,-0.1720708710849852,X
Rpl37a,7.478926691353021,7.559861561956797,-0.08093487060377669,X
Rpl38,6.836349642991406,6.75226831423396,0.08408132875744645,X
Rpl39,6.318858002367692,6.662791878557897,-0.34393387619020466,X
Rpl4,10.063469805147193,9.911356417364095,0.15211338778309802,X
Rpl41,8.507708994408413,8.638205953372795,-0.13049695896438251,X
Rpl5,8.813770431370633,8.88352427992193,-0.06975384855129718,X
Rpl6,8.976357522209,9.026755521845464,-0.05039799963646452,X
Rpl6l,0.5784037108093514,0.21021231871789312,0.36819139209145824,X
Rpl7,8.70252132311813,8.640128273396593,0.06239304972153725,X
Rpl7a,8.492830129310343,8.573230712664317,-0.08040058335397404,X
Rpl7a-ps3,0.7475122916458887,1.2254854665143806,-0.4779731748684919,X
Rpl7a-ps5,0.0,0.5796212823079903,-0.5796212823079903,X
Rpl7l1,5.979682676533916,6.107091810667888,-0.1274091341339716,X
Rpl8,8.996976120821973,9.005414641890695,-0.008438521068722338,X
Rpl9,8.858411946231787,8.80984312703407,0.04856881919771716,X
Rpl9-ps1,0.27627143428917234,0.1582722654445699,0.11799916884460243,X
Rpl9-ps6,0.3137170056557626,0.5323350087904971,-0.2186180031347345,X
Rplp0,8.672692499414019,8.696232954938978,-0.02354045552495876,X
Rplp1,9.220020958869492,9.23876540771848,-0.01874444884898807,X
Rplp2,7.656381369474362,7.800739274851252,-0.1443579053768902,X
Rpn1,7.36550931879668,7.510150750341985,-0.1446414315453053,X
Rpn2,7.754360847964545,7.761695590360735,-0.00733474239619003,X
Rpp14,5.606027328860175,5.663997930299778,-0.05797060143960309,X
Rpp21,3.509192823365451,4.4777731857248835,-0.9685803623594325,X
Rpp25,1.8843462784672211,1.7490999751810261,0.13524630328619502,X
Rpp25l,4.548083867431014,4.735734899987812,-0.18765103255679794,X
Rpp30,3.6320503523716514,3.9315486934574473,-0.29949834108579587,X
Rpp38,3.492593103444285,3.211242179330942,0.28135092411334295,X
Rpp40,3.8670125964352753,4.039867959385545,-0.17285536295027004,X
Rprd1a,8.639719209680093,8.746649420622193,-0.10693021094209954,X
Rprd1b,5.666302257138189,5.874425582995592,-0.2081233258574029,X
Rprd2,7.576441472397931,7.570359909040807,0.006081563357124509,X
Rprm,6.685307347889191,6.635054948262031,0.050252399627160216,X
Rprml,6.863691611741417,6.5644558154990795,0.2992357962423373,X
Rps10,7.612643217415883,7.7078403461142715,-0.09519712869838859,X
Rps11,7.504405250154194,7.666490261585547,-0.162085011431353,X
Rps12,0.8394452834559549,2.05559529904079,-1.2161500155848353,X
Rps12-ps3,7.594236002934545,7.71802522830622,-0.12378922537167547,X
Rps13,7.635422216462461,7.5532398278278405,0.0821823886346209,X
Rps14,8.31371842209672,8.398374171255034,-0.08465574915831375,X
Rps15,8.524511691977061,8.518328389372792,0.006183302604268803,X
Rps15a,8.097803994240202,8.333443387760452,-0.2356393935202501,X
Rps16,8.008386574078937,7.907311556816386,0.10107501726255119,X
Rps17,7.78910721975026,7.726390542802787,0.06271667694747318,X
Rps18,7.814806354520952,7.853525573441369,-0.0387192189204173,X
Rps19,7.676557900348173,7.866709097681423,-0.19015119733325037,X
Rps19bp1,4.717688593791273,4.659927073271037,0.057761520520235976,X
Rps2,9.511347999506384,9.551030260282973,-0.03968226077658876,X
Rps2-ps6,2.568181894254779,2.13951172127623,0.42867017297854915,X
Rps20,7.465144426836658,7.361861328431907,0.10328309840475125,X
Rps21,7.700851907557951,7.832496859840266,-0.13164495228231488,X
Rps23,8.048676012816657,8.05788908958459,-0.00921307676793326,X
Rps24,7.815887296109442,7.796408364454088,0.01947893165535408,X
Rps25,7.655732933619142,7.884556824631065,-0.22882389101192224,X
Rps26,7.001880588224115,7.456185543678113,-0.4543049554539982,X
Rps27,7.136556872060082,7.168969168013213,-0.03241229595313122,X
Rps27a,8.153946384818957,8.145116632563665,0.008829752255291368,X
Rps27l,3.911227700021113,3.337959777982079,0.573267922039034,X
Rps27rt,1.03581683920226,0.25290146958721105,0.7829153696150489,X
Rps28,7.0988313421394205,7.123645884130599,-0.024814541991178274,X
Rps29,7.758193164810306,7.796897565164049,-0.03870440035374312,X
Rps3,8.751299357431696,8.962815293806473,-0.21151593637477717,X
Rps3a1,8.850531366702883,9.04073429228538,-0.19020292558249707,X
Rps4x,8.572126690280315,8.75900450742328,-0.18687781714296392,X
Rps5,8.198646403446803,8.247938625435365,-0.04929222198856209,X
Rps6,8.672190002050463,8.741657817414517,-0.06946781536405311,X
Rps6ka1,3.587767368661398,4.213265199620766,-0.6254978309593682,X
Rps6ka2,8.06629255912222,8.142393167252267,-0.07610060813004793,X
Rps6ka3,6.43571885920289,6.426991759006177,0.008727100196712634,X
Rps6ka4,6.313817633058074,6.7316221889560275,-0.41780455589795373,X
Rps6ka5,4.833842681509812,4.242077264791555,0.5917654167182569,X
Rps6ka6,2.5698041510891185,2.1501296718581817,0.4196744792309368,X
Rps6kb1,7.0842771335179595,6.89797705096387,0.18630008255408992,X
Rps6kb2,6.8414083741172895,7.0941743279797125,-0.25276595386242295,X
Rps6kc1,6.749197894894014,6.680639336919981,0.06855855797403265,X
Rps6kl1,6.613256128043652,6.672966030733293,-0.05970990268964105,X
Rps7,8.327973650763816,8.51503626513732,-0.18706261437350413,X
Rps8,8.406698746912701,8.566042475661195,-0.15934372874849423,X
Rps9,8.189798804635167,8.21699984475387,-0.027201040118702835,X
Rpsa,9.276596812458624,9.324943106814013,-0.04834629435538851,X
Rptor,7.862732807981368,7.736866297177666,0.1258665108037027,X
Rpusd1,6.554451237807468,6.916959594583607,-0.36250835677613846,X
Rpusd2,3.5376230582931454,3.4566138654002727,0.08100919289287267,X
Rpusd3,4.966893272227926,5.213863352823943,-0.2469700805960171,X
Rpusd4,4.210134794632876,4.306475722660347,-0.0963409280274714,X
Rrad,4.208122004976948,2.890822898588096,1.3172991063888522,X
Rraga,7.077335611632332,7.29563242046843,-0.21829680883609814,X
Rragb,6.939966285182396,7.023122119291661,-0.08315583410926486,X
Rragc,6.474748600824107,6.838433709180464,-0.36368510835635703,X
Rragd,8.694814332715243,8.657168820584461,0.03764551213078171,X
Rras,2.254513074903775,1.6821757148712218,0.5723373600325532,X
Rras2,6.641913904003043,6.5286757768392905,0.11323812716375237,X
Rrbp1,5.679963004518032,5.142296675442295,0.5376663290757371,X
Rreb1,9.393517707906696,9.20962801972102,0.1838896881856762,X
Rrh,0.4329903452754419,0.5957287447615339,-0.16273839948609203,X
Rrm1,5.21367179908914,4.873061501582453,0.3406102975066876,X
Rrm2,2.381809702068293,1.9227711497280273,0.4590385523402656,X
Rrm2b,6.294922958240317,6.298533106367284,-0.0036101481269668056,X
Rrn3,7.298564791620101,7.309036001631374,-0.010471210011273158,X
Rrnad1,6.172351061331098,6.568228981940706,-0.3958779206096077,X
Rrp1,9.387826668768149,9.365631781235914,0.022194887532235086,X
Rrp12,7.0786984959900145,6.737187301602582,0.34151119438743294,X
Rrp15,4.470747627017424,3.018375355899065,1.4523722711183589,X
Rrp1b,5.879143867195689,5.985835675605351,-0.10669180840966241,X
Rrp36,4.6643814044753915,4.805409198707011,-0.14102779423161937,X
Rrp7a,7.412486036569896,7.416013872464007,-0.0035278358941113197,X
Rrp8,3.98540361678228,4.336509349816234,-0.351105733033954,X
Rrp9,5.767691129514022,5.399199480195594,0.36849164931842804,X
Rrs1,5.735104611235695,5.77541488140391,-0.040310270168215645,X
Rs1,1.6463955367984193,2.2586324103087896,-0.6122368735103703,X
Rsad1,4.8548444256777,4.8739708407321976,-0.019126415054497414,X
Rsad2,0.7022996074589787,0.6116506356395596,0.09064897181941911,X
Rsbn1,6.637469102363063,6.432442936492623,0.2050261658704402,X
Rsbn1l,6.998380997115634,6.518263378337363,0.4801176187782703,X
Rsc1a1,2.0856373522022738,2.9026301254872773,-0.8169927732850035,X
Rsf1,7.4775967441027715,7.2832014210318095,0.19439532307096208,X
Rsg1,2.011224710137413,1.4510033814575465,0.5602213286798667,X
Rsl1,1.4462262540650501,2.434808582067943,-0.9885823280028929,X
Rsl1d1,6.830254846300616,6.921526639984807,-0.09127179368419114,X
Rsl24d1,6.24645379411492,6.278262898506452,-0.03180910439153184,X
Rslcan18,0.6424642432212454,0.2912404010240939,0.3512238421971515,X
Rsph1,0.9729373700673406,1.4175651420194981,-0.4446277719521575,X
Rsph10b,2.323642864727475,3.0095015456828453,-0.6858586809553704,X
Rsph14,0.06410075727521433,0.5671790226197976,-0.5030782653445832,X
Rsph3a,5.59806855192064,5.868963439924197,-0.2708948880035562,X
Rsph3b,4.826991003107045,3.9069035817829416,0.9200874213241033,X
Rsph4a,0.5428453880723793,2.0419884476203243,-1.499143059547945,X
Rsph9,4.467483802216087,3.9807637708095793,0.48672003140650766,X
Rspo1,0.329509080346906,0.09193017002669761,0.2375789103202084,X
Rspo2,0.9597365919758618,1.491809464853194,-0.5320728728773323,X
Rspo3,4.439454645287653,3.4862322967063384,0.9532223485813147,X
Rspry1,5.22529786110206,5.298546323242615,-0.0732484621405547,X
Rsrc1,6.292209530221075,5.80956760012904,0.4826419300920346,X
Rsrc2,7.684711277761069,7.914617897389033,-0.22990661962796377,X
Rsrp1,8.72260052433018,9.12043105261883,-0.39783052828865095,X
Rsu1,4.301697778413922,4.019128647088459,0.282569131325463,X
Rtbdn,2.886408816435864,2.1636897698851603,0.7227190465507038,X
Rtca,6.120155472816422,6.329908207724287,-0.20975273490786517,X
Rtcb,7.369461739196765,7.50898867893554,-0.13952693973877484,X
Rtel1,6.09184691214287,6.2876658042931615,-0.19581889215029147,X
Rtf1,7.760139601704109,7.602047653188138,0.1580919485159713,X
Rtfdc1,7.288559625242864,7.202997740985286,0.0855618842575776,X
Rtkn,6.255009753090078,6.414744818227194,-0.15973506513711655,X
Rtkn2,2.499683682616107,2.0905697170040565,0.4091139656120504,X
Rtl1,5.506722619124813,4.570113933322479,0.9366086858023337,X
Rtn1,11.114855886261154,11.144624663432438,-0.029768777171284455,X
Rtn2,7.1394640803076515,7.3627193114071,-0.2232552310994489,X
Rtn3,10.535428350157204,10.599036574087556,-0.06360822393035193,X
Rtn4,9.5970351886446,9.709096640570115,-0.11206145192551453,X
Rtn4ip1,4.773975484548528,4.586906219640984,0.18706926490754316,X
Rtn4r,7.925843478327551,8.06366124462326,-0.13781776629570874,X
Rtn4rl1,7.784819555802395,7.8806171987343845,-0.09579764293198956,X
Rtn4rl2,6.955689360863105,6.7567022914336805,0.19898706942942468,X
Rtp2,0.20829700885139787,0.09193017002669761,0.11636683882470027,X
Rtp3,2.2968191029735063,1.9372835448942016,0.3595355580793047,X
Rtp4,0.28442819201309066,0.1582722654445699,0.12615592656852076,X
Rttn,3.632400740677379,3.5181461839515826,0.11425455672579643,X
Rubcn,7.355438195343952,7.478626473184498,-0.12318827784054598,X
Rufy1,5.924348000896335,5.990701970329627,-0.06635396943329219,X
Rufy2,7.006341096693923,7.392580173547639,-0.38623907685371606,X
Rufy3,8.552783236963409,8.721183398299726,-0.16840016133631686,X
Rundc1,7.222430398898527,6.925413162089279,0.2970172368092481,X
Rundc3a,9.312261785735489,9.503221484362516,-0.19095969862702766,X
Rundc3b,6.521657480846979,6.5508884678769865,-0.02923098703000715,X
Runx1,3.4429186381193846,1.9953151450566082,1.4476034930627764,X
Runx1t1,2.488235149487072,2.3906814364782045,0.0975537130088675,X
Runx2,6.690715073885636,6.251314622380941,0.439400451504695,X
Runx3,0.7797535386258496,1.1808243355087535,-0.4010707968829039,X
Rusc1,7.6239813652616615,7.874254228890781,-0.25027286362911916,X
Rusc2,8.126300484919602,8.008406193611256,0.11789429130834606,X
Ruvbl1,5.573121766744875,5.436506605803868,0.13661516094100712,X
Ruvbl2,5.488962529517313,5.735182989283604,-0.2462204597662918,X
Rwdd1,6.277840152153802,6.074147296316359,0.2036928558374429,X
Rwdd2a,3.5938234486830556,2.8277593548271978,0.7660640938558578,X
Rwdd2b,4.477595132020121,4.806950096118212,-0.3293549640980906,X
Rwdd3,4.419631555100342,4.571913779158952,-0.15228222405861036,X
Rwdd4a,5.614506189688667,5.648961470496157,-0.03445528080748961,X
Rxfp1,1.0374219816372723,0.629700128163432,0.40772185347384027,X
Rxfp3,0.6484902978369763,1.3012045610954435,-0.6527142632584672,X
Rxfp4,0.07301464222405545,0.13115848877522382,-0.058143846551168374,X
Rxra,5.326353625603545,5.192909144160336,0.13344448144320875,X
Rxrb,7.293959774367524,7.400965904876053,-0.10700613050852947,X
Rxrg,0.3746417824604823,0.4177575407174123,-0.04311575825692998,X
Rybp,7.419290911050311,7.349437517387183,0.06985339366312804,X
Ryk,6.5319491091130795,6.477804328466711,0.05414478064636885,X
Ryr1,8.593388203515078,8.558053345287115,0.03533485822796223,X
Ryr2,10.881953214010895,10.59927572825529,0.28267748575560603,X
Ryr3,7.571530990422667,7.807958260705828,-0.23642727028316113,X
S100a1,3.707572340359701,3.8255791024887906,-0.11800676212908945,X
S100a10,2.1493271563517187,1.516520381076968,0.6328067752747506,X
S100a11,1.8650612371935034,1.2834803066876213,0.5815809305058821,X
S100a13,1.5954537657571497,1.7015719065043715,-0.10611814074722181,X
S100a16,4.70963820388898,4.6782971395814785,0.03134106430750183,X
S100a4,0.22168088728197866,0.5477904523338369,-0.3261095650518583,X
S100a6,2.635105525397904,2.228786341823549,0.40631918357435515,X
S100a7a,0.9903017949841416,0.0,0.9903017949841416,X
S100b,5.102867507730356,5.182028384979559,-0.07916087724920295,X
S100pbp,6.7013742438526505,6.9144321307074925,-0.21305788685484206,X
S1pr1,6.597958285147834,6.545084822001094,0.052873463146739574,X
S1pr2,1.0662123761231073,1.425550915955143,-0.3593385398320357,X
S1pr3,3.6845216592112897,3.2321276875898945,0.45239397162139516,X
S1pr4,0.5499044048989437,0.15518973382395787,0.3947146710749858,X
S1pr5,3.1168301812556773,3.2436528463545695,-0.12682266509889217,X
Saa3,1.9714712126700458,2.319452802079342,-0.34798158940929635,X
Saa4,1.4117688250556042,1.1060324325895663,0.3057363924660379,X
Saal1,4.875453304445916,5.387434306316052,-0.5119810018701365,X
Sac3d1,4.418367678924879,4.658840953173196,-0.2404732742483171,X
Sacm1l,6.870633982640404,6.831560726658471,0.03907325598193356,X
Sacs,9.022963281298736,9.055102920342748,-0.0321396390440114,X
Sae1,6.9702474716470855,6.989838902384801,-0.019591430737715854,X
Safb,8.692628822643355,8.676854629617761,0.01577419302559413,X
Safb2,8.448915415447276,8.56978864202519,-0.12087322657791333,X
Sag,1.2397663678772084,1.492428875279966,-0.25266250740275753,X
Sall1,4.032070405278279,3.8047123450147087,0.22735806026357075,X
Sall2,7.213129350487871,7.4374764903752,-0.22434713988732913,X
Sall3,2.1516295045241156,1.5931438345569129,0.5584856699672027,X
Sall4,0.449438794535307,0.28914212399865963,0.16029667053664737,X
Samd1,6.242739118796685,6.410994551131149,-0.1682554323344645,X
Samd10,3.761570037342328,4.324895720756455,-0.5633256834141269,X
Samd11,0.5072543574362349,2.2010908150002804,-1.6938364575640454,X
Samd12,3.946636740083804,4.141380971661092,-0.19474423157728804,X
Samd13,0.8751881603333791,0.4825339457998326,0.3926542145335465,X
Samd14,5.392485474532591,5.509102274383417,-0.11661679985082607,X
Samd15,1.6740912815156959,1.504837449711437,0.1692538318042589,X
Samd4,4.92768787095757,4.983814733428411,-0.05612686247084131,X
Samd4b,7.643553688578724,7.2963612715563455,0.34719241702237813,X
Samd5,1.2028773427807353,2.3925655949331457,-1.1896882521524104,X
Samd8,8.42386320181329,7.858957725809539,0.5649054760037515,X
Samd9l,0.684098063577779,1.4122086940189604,-0.7281106304411814,X
Samhd1,5.162427124717963,5.522480992728688,-0.36005386801072525,X
Samm50,6.7990544077109725,7.193227270007454,-0.3941728622964815,X
Samsn1,1.9869136455195755,1.3438362026862214,0.6430774428333541,X
Sap130,6.585349700924802,6.643780785632635,-0.058431084707833314,X
Sap18,6.075225510435399,6.116622276419965,-0.04139676598456532,X
Sap18b,5.980364010283359,6.012168400147278,-0.03180438986391909,X
Sap25,2.533222346299847,3.469737941898957,-0.93651559559911,X
Sap30,4.574188259538575,3.5139296569203964,1.0602586026181786,X
Sap30bp,6.829176012597442,6.60021248615535,0.22896352644209195,X
Sap30l,5.600789334794129,5.532400857841245,0.06838847695288397,X
Sapcd1,0.1112956576125442,0.1582722654445699,-0.0469766078320257,X
Sapcd2,1.1195814804403097,0.9390761125293055,0.18050536791100424,X
Sar1a,8.025441573415682,7.808159634425138,0.21728193899054382,X
Sar1b,6.10910781742107,6.454618327397896,-0.3455105099768261,X
Saraf,9.058870595543738,8.671464243298848,0.3874063522448896,X
Sardh,5.0652331755735585,4.22639154652723,0.8388416290463283,X
Sarm1,6.100127149832344,6.510184533942577,-0.4100573841102326,X
Sarnp,5.238994035650699,4.823420560086569,0.4155734755641305,X
Sars,7.878729941783651,7.87735622569254,0.0013737160911109214,X
Sars2,4.2994605353250765,4.258777737748033,0.04068279757704385,X
Sart1,7.630386348484503,7.7187786458615895,-0.08839229737708632,X
Sart3,7.515974434740384,7.636176000525609,-0.12020156578522467,X
Sash1,6.1302877603265165,6.242446704947647,-0.11215894462113063,X
Sash3,1.1011007296278594,0.9504803500693253,0.15062037955853413,X
Sass6,3.7137357696163047,3.5557130526137173,0.1580227170025874,X
Sat1,6.637619409681038,5.850295397254349,0.7873240124266889,X
Sat2,3.9585514353926636,3.953771295663119,0.004780139729544608,X
Satb1,6.4130750754146835,6.637986504707076,-0.22491142929239238,X
Satb2,1.7895796263029395,1.7394961120191434,0.05008351428379609,X
Sav1,5.47094160873441,5.228609093300771,0.2423325154336391,X
Saxo2,2.522686707133536,2.3451048783458424,0.17758182878769357,X
Saysd1,3.6589779097327177,4.26454681998872,-0.605568910256002,X
Sbds,6.523101987264422,5.96824433186677,0.5548576553976519,X
Sbf1,10.305787022939647,10.327107338487309,-0.021320315547662005,X
Sbf2,7.758138272775946,7.80470080885314,-0.04656253607719485,X
Sbk1,6.6545772255882065,6.87609011508111,-0.22151288949290304,X
Sbk2,0.20025347005490726,0.09193017002669761,0.10832330002820965,X
Sbk3,2.1243142147383907,2.5610184139542285,-0.4367041992158378,X
Sbno1,8.852952082399769,9.000358501921822,-0.1474064195220528,X
Sbno2,6.857735948611437,6.5701542657344305,0.2875816828770068,X
Sbsn,4.032118526094691,4.539732617077465,-0.5076140909827735,X
Sbspon,1.094993404969615,1.772271899025844,-0.6772784940562289,X
Sc5d,6.613773864382001,6.306272272166052,0.3075015922159485,X
Scaf1,8.383886800521346,8.45106977271947,-0.06718297219812364,X
Scaf11,7.551457130017277,7.473857773842298,0.0775993561749786,X
Scaf4,7.030218191328128,7.1979859703979345,-0.16776777906980644,X
Scaf8,7.599562164333325,7.386314559405549,0.21324760492777628,X
Scai,7.338267545444777,7.312925958205862,0.02534158723891533,X
Scamp1,8.462873115314935,8.643882889919432,-0.1810097746044974,X
Scamp2,5.0329943051978265,5.3975819667315115,-0.36458766153368494,X
Scamp3,6.430098841715967,6.053845313580543,0.37625352813542445,X
Scamp4,5.976158480164394,6.060237374694611,-0.08407889453021689,X
Scamp5,9.022628078628262,9.204896020582604,-0.1822679419543416,X
Scand1,5.952875020022853,6.258936514778173,-0.30606149475531996,X
Scap,8.033112094450727,7.933120566150283,0.09999152830044444,X
Scaper,6.032276300581306,6.126161790239812,-0.09388548965850596,X
Scara3,4.009881611723498,4.781013771292665,-0.7711321595691674,X
Scara5,0.12484147122227747,0.19706156803012573,-0.07222009680784826,X
Scarb1,6.531859158139151,6.644888372838758,-0.11302921469960658,X
Scarb2,7.635800822621854,7.438815196180531,0.19698562644132256,X
Scarf1,1.9551456214931,2.323802385712427,-0.368656764219327,X
Scarf2,1.899738129345312,2.1011032363180004,-0.2013651069726885,X
Sccpdh,5.328362766246556,5.2501525260137205,0.07821024023283574,X
Scd1,6.972453395677289,6.570356797929988,0.4020965977473008,X
Scd2,10.274508053294584,10.133745453634864,0.1407625996597197,X
Scd3,2.415579998821096,3.9290029550380257,-1.5134229562169295,X
Scd4,1.4919953645712718,1.3138236793194737,0.17817168525179805,X
Scel,1.1468144607306952,1.6515113048582712,-0.5046968441275761,X
Scfd1,5.255222829385544,5.1341480046931744,0.12107482469236963,X
Scfd2,5.4234487075861,5.12420003812001,0.2992486694660901,X
Scg2,10.044911104520963,9.186918465679195,0.8579926388417682,X
Scg3,8.183116944373355,7.852449600461797,0.33066734391155794,X
Scg5,6.291116653466371,6.564861843957236,-0.27374519049086476,X
Scgn,2.59398012747783,2.742778687511247,-0.14879856003341718,X
Schip1,8.182300926562867,8.24447790472208,-0.06217697815921319,X
Scin,1.7964217003188845,2.8219027920680286,-1.0254810917491441,X
Sclt1,3.8332669609139547,3.9711122260279814,-0.13784526511402673,X
Scly,4.689515875332098,4.729935518034959,-0.04041964270286158,X
Scmh1,6.6692610336272065,6.608275666761944,0.060985366865262236,X
Scml2,0.7827134986738444,1.5693234368111026,-0.7866099381372582,X
Scml4,2.0950038169966305,2.4145873079919795,-0.319583490995349,X
Scn1a,7.172373882705766,7.105300452504051,0.06707343020171486,X
Scn1b,9.138533845795589,9.413979023942044,-0.2754451781464553,X
Scn2a1,9.576838741699426,9.566024599650914,0.0108141420485115,X
Scn2b,8.690658558974564,8.921812128614315,-0.2311535696397513,X
Scn3a,8.372768240314148,8.246027408542822,0.12674083177132545,X
Scn3b,9.526194672770284,9.582664540553424,-0.05646986778313945,X
Scn4a,0.23613712883482169,0.1582722654445699,0.07786486339025178,X
Scn4b,2.9208098711510946,2.4298937843477817,0.4909160868033129,X
Scn5a,1.2795759527032364,1.1279840997794024,0.15159185292383404,X
Scn7a,0.41617302255569666,0.54461899494486,-0.12844597238916333,X
Scn8a,10.594685654907416,10.492924881620024,0.10176077328739197,X
Scn9a,1.468432551791077,0.9252801065882412,0.5431524452028358,X
Scnm1,4.943259189435854,4.760745813161623,0.1825133762742306,X
Scnn1a,4.668893364746365,4.898211410311031,-0.22931804556466595,X
Scnn1g,0.07301464222405545,0.4141759570713129,-0.3411613148472574,X
Sco1,3.9063554468784356,4.051044935779287,-0.14468948890085143,X
Sco2,2.796473217004535,2.2583722967642497,0.5381009202402853,X
Scoc,7.059796617937547,7.4095580483973125,-0.3497614304597656,X
Scp2,7.096749327725161,7.218020557768527,-0.12127123004336582,X
Scpep1,3.621521176228004,3.8217118639669345,-0.20019068773893034,X
Scrg1,4.167129130312979,4.074493560827302,0.09263556948567686,X
Scrib,7.107835200424692,7.371984956431889,-0.26414975600719703,X
Scrn1,7.85235564480303,7.965252096130965,-0.11289645132793513,X
Scrn2,2.575907621777641,1.9991916776558734,0.5767159441217675,X
Scrn3,5.4761482797378465,5.708545903305841,-0.23239762356799432,X
Scrt1,7.1221658883292465,7.306155320125693,-0.1839894317964461,X
Scrt2,5.791463533125444,6.371471295683267,-0.5800077625578233,X
Sctr,0.6479064160047708,0.0,0.6479064160047708,X
Scube1,1.8292582563668087,2.541799313003347,-0.7125410566365382,X
Scube2,0.9041405342929413,0.5912989920381888,0.31284154225475247,X
Scube3,2.827074219700226,3.9155789275054644,-1.0885047078052383,X
Scx,1.735452314235882,2.4080594512094575,-0.6726071369735755,X
Scyl1,6.991391708423207,6.913522360688378,0.07786934773482912,X
Scyl2,6.584150082748286,6.293720547106154,0.29042953564213203,X
Scyl3,5.8781101339202975,6.249265571734273,-0.3711554378139752,X
Sdad1,5.634581785569424,5.880432179894561,-0.24585039432513778,X
Sdc1,1.0926800203640765,0.3367246942592617,0.7559553261048149,X
Sdc2,4.813286501926736,5.23590735962211,-0.4226208576953736,X
Sdc3,8.201892834900661,8.224803537441593,-0.022910702540931638,X
Sdc4,6.25295544069788,5.886731249005706,0.366224191692174,X
Sdcbp,9.427434567656334,9.110903627073155,0.31653094058317954,X
Sdcbp2,3.1661864650462395,2.4789719540243933,0.6872145110218462,X
Sdccag3,7.826053114699143,8.04869149160217,-0.2226383769030269,X
Sdccag8,5.588174355261487,6.133581341170074,-0.5454069859085866,X
Sde2,6.800404186110365,5.754298062232962,1.0461061238774025,X
Sdf2,5.971379681344877,6.240753761490175,-0.2693740801452975,X
