,R,G,B,hex_val,hls_val
Hmha1,0.4212398473919773,0.16389089811737548,0.4951236742452207,#6b2a7e,#823399
Hnrnpf,1.0,0.7952685942554012,0.3286238144868861,#ffcb54,#ffcb54
Hnrnpul1,0.21236580134499644,0.12834536713646877,0.09994566970989396,#362119,#8b5441
Homer1,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
Hpn,0.9532890225824017,0.8336213609456931,0.16145865963225298,#f3d529,#f3d529
Hpx,0.40882275449623606,0.2735737995853687,0.4039600232126301,#684667,#7a5279
Hras,0.899148180380835,0.8759149126640893,0.15109369401631187,#e5df27,#e5df27
Hrh2,0.1853106775010003,0.1805168061074157,0.11272645923049383,#2f2e1d,#7f7c4d
Hrh3,0.8583754096983232,0.438106910500943,0.7520351682667452,#db70c0,#db70c0
Hs6st1,0.2415409182613582,0.04527603018068713,0.11774594436519033,#3e0c1e,#ac2054
Hspa1a,0.024392934558751706,0.7961673111968622,0.4637554027434115,#06cb76,#06cb76
Hspa1b,0.0252974948651114,0.7901850824993191,0.4474100517919739,#06c972,#06c972
Hspb3,0.2705857751156346,0.543648032488225,0.38000139699388064,#458b61,#458b61
Hsph1,0.050786646143465945,0.809953574092703,0.47305055456752787,#0dcf79,#0dcf79
Htr5b,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Ier3,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
Ifrd1,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
Igf2r,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Ighv5-17,0.40872254595426055,0.2736051061080663,0.40404136750965325,#684667,#7a5279
Ikbip,0.15975583134843868,0.5073011313109316,0.5184742725750782,#298184,#30999c
Ikzf1,0.4240499806003923,0.16471271879765828,0.4980789907051537,#6c2a7f,#833399
Il16,0.17673485585218898,0.4633068075368359,0.5077620713164323,#2d7681,#358a97
Il34,0.14599198173318073,0.365526957267112,0.28721792444334904,#255d49,#3a9273
Il3ra,0.062462249879725616,0.8777123261061736,0.7379913872142538,#10e0bc,#10e0bc
Ildr1,0.4088092387947399,0.27363796789371087,0.4044322232630826,#684667,#7a5279
Ilvbl,0.1598549102314691,0.6389300485285991,0.7314472724995636,#29a3bb,#29a3bb
Impg2,0.23792503620042588,0.07005742914908909,0.19365301518028016,#3d1231,#9e2e80
Ing2,1.0,0.7952685942554012,0.3286238144868861,#ffcb54,#ffcb54
Ipmk,0.9998319163700788,0.7959846446648194,0.32740435548218066,#ffcb53,#ffcb53
Iqcg,0.003463520786868367,0.9377996173060117,0.5860504903941498,#01ef95,#01ef95
Iqub,0.041458215427020786,0.7247570629921762,0.40728136517561336,#0bb968,#0bc16c
Irf9,0.13042569057030903,0.3737882726483489,0.1825845712039668,#215f2f,#35974a
Irs1,0.18493407598437467,0.9938200210712891,0.45278912134316074,#2ffd73,#2ffd73
Irs2,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Iscu,0.26035520860556344,0.06764679402909292,0.23116690366980483,#42113b,#a22a90
Itga7,0.2140525263727281,0.15378546532342402,0.1810608700762551,#37272e,#775564
Itgam,0.015754924129919055,0.8707635582157738,0.48791796804628107,#04de7c,#04de7c
Itgb7,0.21346543663970838,0.14935223341734682,0.21829716934064775,#362638,#765379
Jade3,0.4240499806003923,0.16471271879765828,0.4980789907051537,#6c2a7f,#833399
Jag1,0.0002031943434119688,0.9658988589161314,0.59401880794432,#00f697,#00f697
Jdp2,0.062462249879725616,0.8777123261061736,0.7379913872142538,#10e0bc,#10e0bc
Jmjd1c,0.7536773028849284,0.30687006150656615,0.9174497879660455,#c04eea,#c04eea
Jun,0.9117648345070294,0.8810892712544764,0.14951655183184723,#e9e126,#e9e126
Junb,0.9617963385279243,0.8412151924330977,0.16264937459939321,#f5d729,#f5d729
Jund,0.9617963385279243,0.8412151924330977,0.16264937459939321,#f5d729,#f5d729
K230010J24Rik,0.40819771931431403,0.2748816919125576,0.4049993481161706,#684667,#7a5279
Katnal1,0.8415716609399656,0.33573049246487735,0.9304234096825925,#d756ed,#d756ed
Kazn,0.0018340948607530033,0.9777581714398644,0.6147322852039717,#00f99d,#00f99d
Kcna4,0.18493407598437467,0.9938200210712891,0.45278912134316074,#2ffd73,#2ffd73
Kcnj2,0.026815083614316566,0.9648490589555924,0.6857499037150888,#07f6af,#07f6af
Kcnma1,0.10806148479925512,0.44555793961572876,0.25476851706094095,#1c7241,#28a45e
Kctd12,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Kctd6,0.18756633653857363,0.17663100551497385,0.10998598322205677,#302d1c,#81794b
Kctd8,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Kdm6b,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
Keap1,0.027285627827592532,0.9634012226426303,0.6865195281652587,#07f6af,#07f6af
Khdrbs2,0.1853106775010003,0.1805168061074157,0.11272645923049383,#2f2e1d,#7f7c4d
Klf16,0.13042569057030903,0.3737882726483489,0.1825845712039668,#215f2f,#35974a
Klf2,0.6641163476360002,0.5717323677731764,0.004508210998531449,#a99201,#cbae01
Klf8,0.21798560753747662,0.1720284724597008,0.08606291210121464,#382c16,#92733a
Klhdc2,0.2541701289390139,0.029293590000182123,0.1582735055508626,#410728,#b71572
Klhl21,1.0,0.7952685942554012,0.3286238144868861,#ffcb54,#ffcb54
Klhl26,0.4317922931641644,0.16894392274000844,0.48330813878012413,#6e2b7b,#873597
Knop1,0.9617963385279243,0.8412151924330977,0.16264937459939321,#f5d729,#f5d729
Krba1,0.08376844751410033,0.7455445917137217,0.6019884191544235,#15be9a,#15be9a
Krcc1,0.4240499806003923,0.16471271879765828,0.4980789907051537,#6c2a7f,#833399
L3hypdh,0.3037799096833557,0.021379843825665292,0.22162292101671432,#4d0539,#bf0d8b
Lat,0.24746196658596958,0.13990165189234172,0.29382743186677096,#3f244b,#74428a
Lats1,0.899148180380835,0.8759149126640893,0.15109369401631187,#e5df27,#e5df27
Lbh,1.0,0.7952685942554012,0.3286238144868861,#ffcb54,#ffcb54
Lgals1,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Lgmn,0.17056914563913708,0.28191731060453296,0.21765102048118065,#2b4838,#4d7f62
Lif,0.2547326093443792,0.09189621031304156,0.19415234098214115,#411732,#963672
Lin7c,0.4087481657928599,0.1533536744330877,0.40402821567019537,#682767,#943893
Lmo7,0.5695964983330966,0.2129380150750216,0.902090762655437,#9136e6,#9136e6
Lonrf1,0.19666104444502647,0.9986992773001134,0.4504768275914956,#32ff73,#32ff73
Lrrc10b,0.7870079410908346,0.3413168452995791,0.9225376644912858,#c957eb,#c957eb
Lrrc48,0.9998319163700788,0.7959846446648194,0.32740435548218066,#ffcb53,#ffcb53
Lsm7,0.19132559291443837,0.5082590395140394,0.3936668682103243,#318264,#389473
Lyrm2,2.867835352542408e-16,0.9663016176806304,0.5951341953050676,#00f698,#00f698
Lysmd3,0.062462249879725616,0.8777123261061738,0.7379913872142538,#10e0bc,#10e0bc
Lysmd4,0.05967415510544898,0.8498072889980024,0.6914553992165624,#0fd9b0,#0fd9b0
M1ap,0.40878460172686026,0.2735308248113904,0.40411440450922037,#684667,#7a5279
Malsu1,0.19145236246113864,0.21893009818793882,0.10254965692030518,#31381a,#798b41
Maml2,0.10806148479925501,0.44555793961572865,0.25476851706094106,#1c7241,#28a45e
Mamld1,0.015403305056178429,0.8734465627123037,0.49045727671691247,#04df7d,#04df7d
Mapkapk2,0.0002031943434119688,0.9658988589161314,0.59401880794432,#00f697,#00f697
Mapre1,0.7101705889936251,0.2834886210523082,0.9397517650362364,#b548f0,#b548f0
March11,0.6174057796493594,0.5136080818929916,0.012784776409646283,#9d8303,#c8a604
Mcl1,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Mea1,0.12586281397731405,0.3968760165691966,0.19162825344524761,#206531,#319b4b
Mest,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Mettl7a1,0.06236776619098996,0.8787722292265395,0.7381310667019076,#10e0bc,#10e0bc
Mfap1a,0.3037799096833557,0.021379843825665292,0.22162292101671432,#4d0539,#bf0d8b
Mfap3l,0.0,0.9663016176806305,0.5951341953050678,#00f698,#00f698
Mgst3,0.4317922931641644,0.16894392274000844,0.48330813878012413,#6e2b7b,#873597
Minpp1,0.8310452947517728,0.7990017516817447,0.09440229366233395,#d4cc18,#d4cc18
Mis12,0.9646624049792513,0.8427474901542973,0.16655368971316548,#f6d72a,#f6d72a
Mkks,0.46610245532981637,0.34943771747744085,0.8385243697154923,#7759d6,#7759d6
Mmp12,0.40871879851890686,0.2735252342542363,0.4041717105368647,#684667,#7a5279
Mn1,0.015754924129919055,0.8707635582157738,0.48791796804628107,#04de7c,#04de7c
