,R,G,B,hex_val,hls_val
Slc2a3,0.389786615362677,0.9841649698260391,0.015070382540126142,#63fb04,#63fb04
Slc2a5,0.35099939572014743,0.9661232620561074,0.0009827477422267043,#5af600,#5af600
Slc35c2,0.9992092827942539,0.11290202551936164,0.1342486679548144,#ff1d22,#ff1d22
Slc36a4,0.34135980198510485,0.9436988682559899,0.0,#57f100,#57f100
Slc5a10,0.03563210450037834,0.009177498662186033,0.3593736532263264,#09025c,#1405c7
Slc6a6,0.0654867038382254,0.06206936369736422,0.24483942509407292,#11103e,#2c29a3
Slc7a15,0.5800941516291466,0.5803797193602637,0.9147785121211243,#9494e9,#9494e9
Slco2a1,0.6026206834743141,0.5463247886731333,0.8389104126947187,#9a8bd6,#9a8bd6
Smad7,0.00035119384005290703,0.05550019817296901,0.2557111564091003,#000e41,#002ccc
Smc1b,0.8916125187499482,0.273286094589086,0.33140012577199485,#e34655,#e34655
Smg9,0.38062605147106204,0.9962430787676884,0.031963128665378746,#61fe08,#61fe08
Smndc1,0.00014404066668642664,0.05248466563447164,0.25874959085268684,#000d42,#0029cc
Snrpd2,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Snx18,0.0017075048754892324,0.050862643252997955,0.2590833726983478,#000d42,#0128cb
Snx4,0.6810907112163442,0.5321503810804193,0.291282380079649,#ae884a,#ae884a
Sorcs2,0.31252624278730357,0.19028372505155616,0.40415876262619355,#503167,#6b418b
Sos1,0.41529351406031356,0.9669519084467831,0.14675228244144972,#6af725,#6af725
Sowahc,0.03472827573671288,0.005855784837707796,0.32992412733244775,#090154,#1504c8
Spata2l,0.5071318355347432,0.7189106817967207,0.707613843697657,#81b7b4,#81b7b4
Spcs3,0.5442828170907538,0.600113076026791,0.9880464211199739,#8b99fc,#8b99fc
Specc1l,0.00998741412487592,0.08301513326659002,0.24794998011857813,#03153f,#0842c4
Spin2c,0.37760582361458744,0.9950385006860937,0.02341015784943158,#60fe06,#60fe06
Sptlc2,0.35071932300806263,0.9666896390408865,0.0011760793158638802,#59f700,#59f700
Spty2d1,0.3821866196593937,0.819251242164918,0.09647037836923833,#61d119,#61d119
Srek1ip1,0.3131645254705669,0.8881976691867198,0.0008375194204189611,#50e200,#50e200
Srf,0.03662148611014702,0.0076659378312382035,0.3565081841666994,#09025b,#1504c8
Srgap1,0.39715464590662536,0.9579549863086826,0.08873186410945103,#65f417,#65f417
Ssna1,0.9992092827942539,0.11290202551936164,0.1342486679548144,#ff1d22,#ff1d22
Ssxb2,0.24859753376404162,0.2344002527509457,0.6209745406581597,#3f3c9e,#3f3c9e
Stard3nl,0.9633052199121444,0.17033401184405977,0.26034721773482117,#f62b42,#f62b42
Stmn4,0.0,0.055826210991990116,0.25569385156162444,#000e41,#002dcc
Stx2,0.5510777334470868,0.5385436445383145,0.9752295039375272,#8d89f9,#8d89f9
Sumf2,0.009990687875759949,0.08294570498060716,0.24803489198523584,#03153f,#0842c4
Suv39h1,0.9269390876560596,0.21284612053849575,0.33715013647745096,#ec3656,#ec3656
Syt4,0.5128280822732969,0.5091260806831165,0.9392470443371961,#8382f0,#8382f0
Syt5,0.3412043072695527,0.3931385785084846,0.7721816421710896,#5764c5,#5764c5
Tada2b,0.597034722772618,0.558580716320094,0.9254061463388618,#988eec,#988eec
Tax1bp1,0.335324399190809,0.9394717968815172,0.001626456247017009,#56f000,#56f000
Tbc1d17,0.38175252343625077,0.9060786376885896,0.12038120819203266,#61e71f,#61e71f
Tbcel,0.5640106422842843,0.5580364397235871,0.9985788442742775,#908eff,#908eff
Tceb2,0.9992092827942539,0.11290202551936164,0.1342486679548144,#ff1d22,#ff1d22
Tcta,0.9644806169974961,0.17256186883754795,0.24611039099113702,#f62c3f,#f62c3f
Tdrp,0.5510950144513447,0.5712403055475217,0.9952059488831949,#8d92fe,#8d92fe
Tes,0.37406418934219526,0.9938619166734355,0.016866056976852284,#5ffd04,#5ffd04
Tgfb3,0.0002060293298935025,0.05556750054301947,0.2552392230411854,#000e41,#002ccc
Tgs1,0.9101856705341228,0.22621647332778613,0.3665841241366993,#e83a5d,#e83a5d
Thap4,0.4199565482981774,0.963522366016892,0.18234067256573525,#6bf62e,#6bf62e
Thoc7,0.048878991168889094,0.027490515498231154,0.3631204798279723,#0c075d,#1a0ebe
Tiparp,0.0,0.055826210991990116,0.25569385156162444,#000e41,#002dcc
