"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"Sox5",7.16122090543933,7.12977600866558,6.49579787009552,7.3347521168122,7.17870933970668,7.41235723966326,7.11108243091492,7.1640289373477,7.03378122631602,7.29275540227819,7.54829889505419,7.20643739302514,7.19607146028789
"Sox6",7.29843598342833,7.24067334544026,7.6482533561138,7.54563693517223,7.21931058820056,7.13210955955403,7.10235799465239,7.55643557478894,7.19446617395233,7.47784845856316,7.38204106348976,7.3260423908396,7.3092160636885
"Sox7",6.74064158569857,7.03576406776544,6.49579787009552,6.62402240560936,6.77676129217192,6.90388410336966,7.11108243091492,7.21948148122429,6.91347642643189,6.49579787009552,7.34000444872462,7.08686166202483,6.80239490813827
"Sox8",7.11599213364599,7.1796747796,7.20517942752691,7.57392720431675,7.26988454121065,7.40453951188852,7.0844984307243,7.47175045791017,7.27059012973486,7.04088633839331,6.83527430753766,7.23831645343033,7.26963190144504
"Sox9",7.45839341121202,7.75158938176194,7.32124211873704,7.60136786346914,7.41356758589416,7.44289959234961,7.56050223551391,7.62317240283535,7.3392957812745,7.47784845856316,7.67379448294426,7.59678345498719,7.16282602074927
"Sp1",7.42886455705055,7.5772393478401,7.10239512736421,7.3347521168122,6.91641800675392,7.61873099004273,7.39474075003776,7.05867939243792,7.2335945967352,7.54603613023556,7.54829889505419,7.6672162307081,7.43577240346895
"Sp100",7.04069771613907,6.86377922763134,7.20517942752691,7.07959855824761,6.63644598465418,6.98723145933951,7.00650132432198,7.03499686987992,6.94668226334423,6.81174830882594,7.71690872012791,6.98492718596906,6.84517611283095
"Sp110",6.9837441484351,6.49579787009552,6.49579787009552,6.75199458877682,7.12016057447061,6.61921347796823,6.90032923240948,6.49579787009552,6.49579787009552,6.49579787009552,6.77319164294349,6.77909591099152,6.71279829726293
"Sp140",6.49579787009552,6.49579787009552,6.49579787009552,6.67707516184158,6.739215199874,6.49579787009552,6.72986324462177,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.62265538798179,6.77012944672113
"Sp2",7.52801665502058,7.65961418267657,7.10239512736421,7.388472121085,7.20605486946777,7.38061798604914,7.46074694032956,7.33366094249115,7.3555271376404,7.0839867615759,7.53133619881757,7.3168029267165,7.41683265276935
"Sp3",8.13892371842414,7.92753144989515,7.84611622015547,7.98872089674266,7.77354405827348,8.04417980496685,8.02605696967383,7.78130946928588,8.00378635938509,8.18797432231405,8.23197611628439,8.06671227248632,8.09267827570933
"Sp4",7.31600909992096,7.50763547740943,7.32124211873704,7.43878218800231,7.60282843626579,7.41235723966326,7.56988758475938,7.55643557478894,7.5284229138243,8.03588179636124,7.38204106348976,7.64851880377513,7.63933735996568
"Sp5",6.49579787009552,6.49579787009552,6.49579787009552,6.67707516184158,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.59291658050793
"Sp6",6.49579787009552,6.49579787009552,6.49579787009552,6.62402240560936,6.49579787009552,6.49579787009552,6.49579787009552,6.72680671898022,6.73750497357525,6.49579787009552,6.49579787009552,6.67514379042013,6.49579787009552
"Sp7",6.49579787009552,6.70863532264925,6.49579787009552,6.90008874563059,6.49579787009552,6.61921347796823,6.72986324462177,6.77857424902541,6.49579787009552,6.49579787009552,6.83527430753766,6.49579787009552,6.49579787009552
"Sp8",6.49579787009552,6.49579787009552,6.711644289244,6.78214079532039,6.63644598465418,7.1084502597096,6.70519813460495,6.8604736196279,6.49579787009552,7.16144993312078,7.08112301039451,6.77909591099152,6.77012944672113
"Sp9",7.1390301551977,6.89308496714019,7.02208175859265,7.20285922016976,7.1353344586661,7.18751033917631,6.88669703278137,7.12413970565484,6.87730491424811,6.8823727777957,7.47839449563242,7.01618759754005,6.95965028511906
"Spa17",6.49579787009552,6.64636485111115,6.80076744890793,6.67707516184158,6.80980102196755,6.61921347796823,6.67718355477534,6.65923294886799,6.73750497357525,6.8823727777957,7.11232309904653,6.91519388737893,6.84517611283095
"Spaca6",7.22347277205135,7.53813162418504,7.1727729070154,7.29670377061588,7.36144860247552,7.18751033917631,7.37148333268738,7.66516354536989,7.46068153820039,7.04088633839331,7.38204106348976,7.46838386725471,7.39744129811803
"Spaca9",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.63311855883057
"Spag1",7.29843598342833,7.03576406776544,7.44479101360973,7.24614821194043,7.49060164709943,7.16593813880064,7.0844984307243,6.8604736196279,7.19446617395233,7.0839867615759,7.47839449563242,7.18429679942321,7.35199754775895
"Spag16",6.84164615003661,6.49579787009552,6.49579787009552,6.62402240560936,6.69462573073495,6.61921347796823,6.49579787009552,6.49579787009552,6.66681042479046,7.0839867615759,6.49579787009552,6.74926852104004,6.49579787009552
"Spag17",6.49579787009552,6.49579787009552,6.8689624902286,6.62402240560936,6.49579787009552,6.7094299236442,6.49579787009552,6.49579787009552,6.83722592006268,6.49579787009552,6.49579787009552,6.62265538798179,6.59291658050793
"Spag4",6.79548982303479,6.64636485111115,6.49579787009552,6.71774345576474,6.69462573073495,6.86514808826529,6.49579787009552,6.49579787009552,7.00646579934448,6.7194313294023,6.49579787009552,6.83078640540719,6.93918867259013
"Spag5",6.49579787009552,6.70863532264925,6.49579787009552,6.78214079532039,6.49579787009552,6.88500991069443,6.49579787009552,6.49579787009552,6.91347642643189,6.81174830882594,6.49579787009552,6.49579787009552,7.03351619925822
"Spag6",6.49579787009552,6.49579787009552,6.711644289244,6.95631259387457,6.93899759569089,6.88500991069443,6.72986324462177,6.49579787009552,6.97753645913112,6.8823727777957,6.49579787009552,6.67514379042013,6.88318126005171
"Spag6l",6.49579787009552,7.03576406776544,6.49579787009552,6.87946650215859,7.12016057447061,7.1084502597096,7.11967767713361,7.05867939243792,6.79165505037597,7.0839867615759,6.887492320083,6.98492718596906,6.97921834550258
"Spag7",7.36638482225402,7.61474484568837,7.7520205723279,7.97472238839411,7.41356758589416,7.90502660099925,7.52686152923105,7.23697422740142,7.76847038933668,7.56764868907256,7.44119265857351,7.54198852191326,7.77146330959041
"Spag8",6.74064158569857,6.49579787009552,6.49579787009552,6.71774345576474,6.739215199874,6.67028076038111,6.80955535785129,6.49579787009552,6.49579787009552,6.49579787009552,6.69209571606559,6.74926852104004,6.49579787009552
"Spag9",9.23064899641005,9.47603482006701,9.25843398719124,9.29712438381677,9.36445205200349,9.57092061095896,9.4871595277061,9.29417165093575,8.85329023406725,9.90472114187884,9.7318058660123,9.49343205262831,9.39678240279086
"Sparc",8.55089314148563,8.42957085977027,8.48426872331387,8.82523998319652,8.77288202893312,8.56361941495422,8.89696970751336,9.16597653461581,8.85329023406725,8.48227685130285,8.4644012251731,8.55165727477213,8.35318343728146
"Sparcl1",10.7456219899117,10.35931692048,10.4055915081425,10.9034403377421,10.7943960330353,10.6594390809594,10.7664067598524,11.0465584054451,10.8277580640036,10.1158746346143,10.6418050787231,10.7371805414026,10.5109015662913
"Spast",7.98838155294763,8.12529634208268,7.78434728780866,8.02072028307789,7.87730855989638,8.22206412424747,8.09009916113386,8.36501659316074,8.05939475153784,8.32278951915995,8.75155320262587,8.19875897832603,8.04560871560349
"Spata1",6.84164615003661,6.70863532264925,6.49579787009552,6.67707516184158,6.69462573073495,6.67028076038111,6.70519813460495,6.8950690828684,6.91347642643189,6.49579787009552,6.887492320083,6.96849097750439,6.59291658050793
"Spata13",7.48692056755639,7.14686318003137,7.10239512736421,7.40559198696061,7.44329426841343,7.27671576778624,7.49697368993248,7.10314809346252,7.08445761818956,7.12398786741141,7.08112301039451,7.19546144037448,7.29251609529491
"Spata17",6.66903227798692,6.49579787009552,6.49579787009552,6.71774345576474,6.49579787009552,6.77142832146261,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.62265538798179,6.49579787009552
"Spata18",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77319164294349,6.49579787009552,6.49579787009552
"Spata2",8.28552986752792,8.38915072095365,8.4218087954918,8.23789878750933,8.47904411334361,8.28704581960169,8.4388056408908,8.49016831283502,8.30983091549622,8.80383562547631,8.62884096534021,8.36145378309824,8.41604216850843
"Spata21",6.49579787009552,6.75635165385186,6.49579787009552,6.95631259387457,6.49579787009552,6.49579787009552,6.49579787009552,6.82214659441162,6.73750497357525,6.49579787009552,6.49579787009552,6.77909591099152,6.49579787009552
"Spata22",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.739215199874,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"Spata24",6.74064158569857,6.49579787009552,6.49579787009552,6.85764183443006,6.98092138433871,6.74240401765161,6.77262671818973,6.49579787009552,6.79165505037597,6.7194313294023,6.49579787009552,6.74926852104004,6.78671587573246
"Spata2l",8.21097683900351,8.37075780321647,8.37521461792141,8.26748221396726,8.37473291991903,8.09223666869793,8.11530619647077,8.42392837600297,8.2519640956211,8.21151557145091,8.24076846634192,8.12858352973743,8.25139536992297
"Spata31d1a",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.67718355477534,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.62265538798179,6.49579787009552
"Spata31d1b",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.93899759569089,6.61921347796823,6.49579787009552,6.49579787009552,6.66681042479046,6.49579787009552,6.49579787009552,6.62265538798179,6.81729934708878
"Spata31d1d",6.49579787009552,6.49579787009552,6.49579787009552,6.71774345576474,6.77676129217192,6.61921347796823,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.71538031853513,6.49579787009552
"Spata32",6.49579787009552,6.79652377771621,6.80076744890793,6.62402240560936,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77012944672113
"Spata33",6.74064158569857,6.86377922763134,7.0637322853152,6.95631259387457,7.23230848989007,6.86514808826529,7.0844984307243,7.3028460937132,6.97753645913112,7.0839867615759,7.49640225588573,6.95144045435724,6.99799741173188
"Spata4",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.69462573073495,6.49579787009552,6.49579787009552,6.49579787009552,6.73750497357525,6.7194313294023,6.77319164294349,6.71538031853513,6.59291658050793
"Spata45",6.84164615003661,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.90388410336966,6.49579787009552,6.49579787009552,6.73750497357525,6.49579787009552,6.49579787009552,6.89580332265197,6.49579787009552
"Spata5",6.79548982303479,7.38544666748049,7.29395660653216,7.03681195359619,7.37215126993942,7.39664511445871,7.25007540353852,7.28694085375992,6.97753645913112,7.23029084969693,7.19717828939547,7.28836931009299,7.12042771209467
"Spata6",6.88223822446972,6.92032560102507,6.49579787009552,6.71774345576474,7.00053461083326,6.7094299236442,6.67718355477534,6.77857424902541,6.87730491424811,6.99388091210328,6.77319164294349,6.67514379042013,6.66394898010923
"Spata7",6.95249910868642,7.48669784188938,7.7520205723279,7.40559198696061,7.30556351451346,7.22861372862242,7.17663005016052,7.20151858233205,7.51529044172987,7.42918043907587,7.45999895878147,7.3792372635119,7.18298055363436
"Spata9",6.66903227798692,6.49579787009552,6.49579787009552,6.62402240560936,6.77676129217192,6.49579787009552,6.6005669087465,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77909591099152,6.71279829726293
"Spats1",6.49579787009552,6.49579787009552,6.8689624902286,6.78214079532039,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.74926852104004,6.75245973893098
"Spats2",7.65288394780078,7.63294766775413,7.20517942752691,7.5598925493939,7.49060164709943,7.66080839803666,7.58837383296976,7.59040670212331,7.66160757476282,7.37744436092443,7.5973587961675,7.84745554131933,7.66142019903997
"Spats2l",7.39823427179015,7.21087713837367,7.42156304466277,7.48620788704482,7.23230848989007,7.51472379730599,7.39474075003776,7.68549146872351,7.46068153820039,7.26221847367079,7.2231171426069,7.3260423908396,7.44044001501142
"Spc24",6.49579787009552,6.79652377771621,6.711644289244,6.85764183443006,6.77676129217192,6.79764446817141,6.96240581415973,6.82214659441162,6.97753645913112,6.99388091210328,7.42195021061599,6.93370379596359,6.77012944672113
"Spc25",6.49579787009552,6.49579787009552,6.49579787009552,6.62402240560936,6.49579787009552,6.49579787009552,6.49579787009552,6.77857424902541,6.66681042479046,6.49579787009552,6.49579787009552,6.49579787009552,6.59291658050793
"Spcs1",8.16100344599819,8.00580015031631,8.16888178901044,8.34188640307178,8.1498026868192,8.11937390185317,8.09856243652988,8.00323589707508,8.27156016873475,7.84417216463588,7.79793539214734,7.78902116509302,7.9643638378212
"Spcs2",7.87236666648485,7.88620283840508,7.80013648548115,8.16058619788586,7.68074003749613,8.0277017699456,7.93568174153715,7.89386693562194,7.82756152694579,7.72464090624363,7.54829889505419,7.80528527078752,7.85886757872643
"Spcs3",8.21097683900351,8.21805098772396,8.18008076020212,8.26015382500061,8.42216542375338,8.24296419113973,8.39340761163404,8.25013683622818,8.21179183049159,8.16395813967629,8.06144356802958,8.4353978332933,8.13557186831551
"Spdef",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.7094299236442,6.6005669087465,6.49579787009552,6.49579787009552,6.7194313294023,6.49579787009552,6.80603607174628,6.75245973893098
"Spdl1",6.49579787009552,6.49579787009552,6.49579787009552,6.67707516184158,6.49579787009552,6.49579787009552,6.6005669087465,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.63311855883057
"Spdya",6.95249910868642,6.94587644181436,7.0637322853152,6.83438220563227,7.08857502211297,6.67028076038111,6.87255947907044,6.49579787009552,7.05971763031177,6.94173533926319,6.69209571606559,6.80603607174628,6.78671587573246
"Specc1",8.76609718236937,8.80281495037432,8.51862587252043,8.47542804989432,8.07985036827021,8.71476565628435,8.46610994332299,8.51475173316174,8.30983091549622,8.81112800824761,8.85301631571541,8.72227404393656,8.77638022952485
"Specc1l",7.79420619160503,8.28442794939117,7.89018006179914,7.8662356243236,8.04852738345806,8.0277017699456,8.09574820487999,8.01801781992355,8.00378635938509,8.21151557145091,8.49331703969778,8.17967919265681,7.99651341961869
"Speer4b",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.73750497357525,6.7194313294023,6.49579787009552,6.49579787009552,6.49579787009552
"Speer4d",6.49579787009552,6.49579787009552,6.49579787009552,6.62402240560936,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.66394898010923
"Spef1",7.24298406954219,7.05589945767873,7.10239512736421,7.07959855824761,7.19252654520714,6.84412965879224,7.03713212677382,7.31841312502702,7.17398695114871,7.29275540227819,6.83527430753766,7.38775940474135,7.11305955847122
"Spef2",6.84164615003661,6.97001088780431,7.02208175859265,6.78214079532039,7.03755272000452,6.77142832146261,7.02712671950774,7.01017259266551,6.87730491424811,7.12398786741141,7.04806227516026,6.8538014640511,6.75245973893098
"Speg",9.43832152543386,9.61110089834961,9.72595395598215,9.52465344484568,9.6601395935929,9.70886256651081,9.49104435305028,10.0026425589,9.70955339544163,9.89146133711737,9.7714450800677,9.73777887750031,9.48236788442622
"Spem1",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.64393114422244,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"Spen",8.68709381825452,8.78614260735968,8.68533606294056,8.52095608606822,8.50473810506057,8.80220193543885,8.47645663904516,8.67481794792228,8.47427332935196,9.22175812421596,9.22958505929583,8.80227507851273,8.7071273310879
"Spg11",7.48692056755639,7.76743903345146,7.80013648548115,7.388472121085,7.86488285610815,7.84792394840582,7.85131727229939,7.62317240283535,7.72709168288872,8.15176487052301,7.99853126019194,7.91745209176614,7.81919492555157
"Spg20",7.87236666648485,7.68556228107328,7.44479101360973,7.95099279915693,7.7598124273357,7.83315685815345,7.70041461928669,8.07529423368468,7.72709168288872,7.87595087648682,7.908739600214,7.95082593295774,7.8376910145004
"Spg21",7.56728973932226,7.65080766723223,7.71862726879064,7.77980013718484,8.14006213567185,7.60635689116692,7.48163543887719,7.44594494299806,7.62712956387851,7.5238899261211,7.83617336981115,7.4290607377275,7.71796352840699
"Spg7",8.24543556776338,8.28938661655132,8.39406126134667,8.18431077735918,8.39471568900167,8.11168476427356,8.47232809024229,8.21344662131752,8.19809674740909,8.11440759127588,7.99853126019194,7.97406061831037,8.04560871560349
"Sphk1",6.49579787009552,6.70863532264925,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,7.29275540227819,6.49579787009552,6.80603607174628,6.66394898010923
"Sphk2",7.64112256681079,7.93426961818546,7.83101257811166,7.91688921077441,7.68074003749613,7.80298436169904,7.6286671294642,7.66516354536989,7.74799286856356,7.79463256846984,8.26676812567806,7.75003905018804,7.7517315369787
"Sphkap",9.92289154895917,10.3701326128559,9.71545251283976,9.74234920666729,9.74582586450814,10.2255776888302,10.0729736963742,10.224341365169,9.91132713421698,10.5678902106268,10.2778895838415,10.1659354923087,10.2260753810482
"Spi1",7.42886455705055,6.75635165385186,6.49579787009552,7.37977206668815,7.4997565924205,6.84412965879224,7.2360167899103,7.03499686987992,6.91347642643189,6.49579787009552,7.24809057734353,7.0456020009238,6.88318126005171
"Spib",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.74240401765161,6.67718355477534,6.49579787009552,6.83722592006268,6.49579787009552,6.49579787009552,6.49579787009552,6.59291658050793
"Spic",6.66903227798692,6.70863532264925,6.49579787009552,6.62402240560936,6.49579787009552,6.92190198795834,6.6005669087465,6.65923294886799,6.91347642643189,6.7194313294023,6.69209571606559,6.67514379042013,6.87095018084232
"Spice1",7.22347277205135,7.28308008013981,7.20517942752691,7.29670377061588,7.50881599906774,7.13210955955403,7.15286729879145,7.21948148122429,7.28838258812659,7.19678136796494,7.38204106348976,7.22785718753912,7.33091072837262
"Spidr",7.06695926030026,6.79652377771621,6.711644289244,6.75199458877682,6.86704007313198,6.88500991069443,6.95068918053639,6.77857424902541,6.79165505037597,6.99388091210328,6.49579787009552,6.93370379596359,6.66394898010923
"Spin1",9.34132505918767,9.55480164585586,8.91084619293349,9.16396034039395,9.4871682488049,9.56454912761212,9.43261762730507,9.42888399314173,9.4739744295951,9.57136394841643,9.4033490763705,9.38420385456849,9.47311350757281
"Spin2c",6.88223822446972,7.03576406776544,7.20517942752691,7.18010248578373,6.77676129217192,6.84412965879224,7.0844984307243,6.49579787009552,7.08445761818956,6.8823727777957,7.04806227516026,6.8538014640511,6.78671587573246
"Spin4",6.49579787009552,6.64636485111115,6.49579787009552,6.49579787009552,6.739215199874,6.61921347796823,6.75214757851045,6.49579787009552,6.49579787009552,6.7194313294023,6.49579787009552,6.49579787009552,6.49579787009552
"Spink10",6.49579787009552,6.75635165385186,7.02208175859265,6.71774345576474,6.63644598465418,6.82173086052929,6.67718355477534,6.65923294886799,6.87730491424811,6.99388091210328,6.49579787009552,6.74926852104004,6.73346523490415
"Spink6",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,7.17016206394379,6.49579787009552,6.49579787009552
"Spink8",7.8629070060928,8.09073114427558,7.62982908444718,8.22661548608542,7.96051037414183,7.75600918425576,8.08726426995151,7.65483727375326,8.46875686783692,7.60939885947167,7.38204106348976,7.72124674287565,8.09267827570933
"Spint1",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.74240401765161,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.71279829726293
"Spint2",6.49579787009552,6.89308496714019,6.80076744890793,7.00619888413225,6.69462573073495,6.95576696601973,6.84251880716097,6.8604736196279,6.66681042479046,6.49579787009552,6.49579787009552,6.49579787009552,6.63311855883057
"Spire1",8.98984072638248,8.79949717869378,8.92336243592842,8.71699618405558,8.73387085692812,8.73131321967649,8.6869731627365,9.24431400870009,8.86558433462756,9.09815994962072,9.11375439709385,8.81631603098366,8.77497385966688
"Spire2",7.09200832156635,7.38544666748049,6.9766663542447,7.28687557770729,7.38270949984148,7.19802983134097,7.36555983552551,7.03499686987992,7.05971763031177,7.64936322707684,6.97479530307644,7.44501314780186,7.35717958173487
"Spn",6.49579787009552,6.64636485111115,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,7.17016206394379,6.49579787009552,6.59291658050793
"Spns1",8.27231158721832,7.96735524030087,8.15757591107801,8.14854305685781,8.40655360633196,8.20079394336153,8.19043076093028,8.43952581064544,8.29084542635934,7.92192203321671,8.34963727126566,8.06246735682206,8.25774800440393
"Spns2",8.52401578747483,8.62956114999242,8.86609746488089,8.35895765735895,8.64569972432017,8.51182568595159,8.63701109457578,9.0442876701084,8.4632162804446,8.47288043647879,8.58965890346613,8.63174918810458,8.61508462896722
"Spns3",6.66903227798692,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.61921347796823,6.6005669087465,6.49579787009552,6.49579787009552,6.81174830882594,6.49579787009552,6.49579787009552,6.49579787009552
"Spocd1",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77676129217192,6.61921347796823,6.64393114422244,6.49579787009552,6.73750497357525,6.49579787009552,6.49579787009552,6.74926852104004,6.66394898010923
"Spock1",7.9713096634099,8.24401354547442,7.73546276380525,8.63501308166373,7.66565649519414,8.58744345084862,7.67569463995948,7.6014570420411,7.91923371587048,8.13944414770179,7.54829889505419,8.23235348687657,7.98589940327347
"Spock2",10.7478157567142,10.5829867017163,10.6311665127199,10.4193538842359,10.5065829714446,10.6718028045375,10.4744563634224,10.6556277894028,10.4137108774342,10.9319870499908,10.662870738217,10.7096964474462,10.578707376668
"Spock3",8.09347548828045,7.65080766723223,7.42156304466277,7.99334838654267,7.57813928703916,8.052330331762,7.53660299498712,7.65483727375326,7.8465372998153,7.79463256846984,7.38204106348976,7.59678345498719,7.60907207478204
"Spon1",8.71552172145963,8.73482879534543,9.00786875009667,8.43460409836089,8.85320241401949,8.61083616266061,8.70090453431569,8.42392837600297,8.479765897817,8.87502472881845,8.5696137332223,8.81631603098366,8.96727675985726
"Spon2",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.73346523490415
"Spop",9.00879329890072,8.83230845529448,8.70749989600218,8.81098931944556,8.91840285866788,8.85459788450285,8.84205660259395,8.79009095135464,8.77267960282185,8.90924767203203,8.90622025813766,8.95337726597797,8.99860212904366
"Spopl",7.47277656477723,7.56761950116246,7.34756412407863,7.1684133821188,7.526658415172,7.47956589134791,7.57917728649925,6.65923294886799,7.40228266441694,7.86018011085624,7.65898932007659,7.59678345498719,7.56174610751583
"Spp1",6.49579787009552,6.49579787009552,6.49579787009552,6.87946650215859,6.86704007313198,6.61921347796823,7.11108243091492,6.49579787009552,6.79165505037597,6.49579787009552,6.49579787009552,6.77909591099152,6.49579787009552
"Sppl2a",7.68733071267404,7.58675921098335,8.13463371784998,7.79656188800552,7.45297029899057,7.73441517317625,7.59293792220614,8.21963989939782,7.68392514452848,8.268426241991,7.88509254333539,7.85773957825983,7.75504688866213
"Sppl2b",8.27893865758766,8.03686353683589,8.21305903075332,8.11995320726048,7.98316995856241,7.96367290305774,8.02005271395744,7.86893387215369,8.10499988851637,7.90681411813617,7.82358214331256,8.06246735682206,7.93405208107516
"Sppl2c",6.79548982303479,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"Sppl3",8.46850208711613,8.25932713127184,8.39406126134667,8.37913775713241,8.14006213567185,8.42550095130748,8.45777128900079,8.18198979468218,8.23872160819793,8.268426241991,7.87307149169015,8.21006209145357,8.22129973223606
"Spr",7.66450291936625,7.49722989886988,7.10239512736421,7.8662356243236,7.56130309531011,7.71234615311433,7.68400423773085,7.62317240283535,7.72709168288872,7.74259723325667,7.04806227516026,7.49857690366963,7.55361473487846
"Spred1",8.85760074592602,8.97367347387191,9.10387619614221,8.590591954038,8.76992168116522,8.81328895418299,8.75020350439423,8.67481794792228,8.70077401685667,9.32024658823436,9.53156513568348,8.98659289585597,8.9100103762026
"Spred2",8.79730306023331,8.9765876861595,9.17817025342676,8.83230856604457,8.79050661723607,8.96352124958793,9.05343278225668,8.57189348039429,8.76829838725231,9.26408533607423,8.83663382991316,9.05067756716497,9.04081464858017
"Spred3",7.99682072463758,8.2232885125338,8.18008076020212,8.29636223452274,8.22497277549769,8.31665609877406,7.98644554783588,8.29158177149598,8.2320454754078,8.32278951915995,8.64164324324298,8.35813715821414,8.09752303532538
"Sprn",9.21455147255366,9.5794757965205,9.83981158495925,9.4901871108806,9.20427783130466,9.35257414500191,9.82826327165119,9.64995935151817,9.56025940137815,9.56717858673384,9.22133169243229,9.3277983217942,9.58733955867803
"Sprtn",7.18264677687749,7.46523747943188,7.53180733703987,7.4223556010531,7.4997565924205,7.34754644052019,7.45544324737563,7.44594494299806,7.41727685682117,7.70635566301353,7.47839449563242,7.5766188960993,7.54127838235744
"Spry1",7.24298406954219,7.16348474860575,6.8689624902286,7.19158099906463,7.1045846882695,7.54186812297649,7.30365399281801,7.65483727375326,7.25233888777963,7.04088633839331,7.24809057734353,7.11275848671279,7.14199762406876
"Spry2",9.76608500677598,9.78723683484768,9.59061736900914,9.65203354475744,9.82384786851199,9.60731534087315,9.7055606942428,9.74178707551054,9.92849258529314,11.2169347767563,10.4067775081232,9.6000139262487,9.90001147993539
"Spry4",7.50083567119441,7.71912330001045,7.70150204354461,7.48620788704482,7.79380239519662,7.89571771785041,7.63739136988459,7.37765432276336,7.554119692071,7.95152587424375,7.67379448294426,7.62300603420823,7.69009966889751
"Spryd3",9.06049511983201,8.9765876861595,8.81980087781387,8.92534656667472,9.10396335234821,9.12174319517002,9.13231657918238,8.96361307111805,9.24393591433881,9.10986806487417,8.55607498996826,9.06817024604529,9.11277214571518
"Spryd4",6.49579787009552,7.11218438557131,7.23606178770095,7.00619888413225,6.89251724532913,7.03084646955448,6.99585595056299,6.92683275068942,7.03378122631602,6.7194313294023,6.97479530307644,6.8538014640511,7.20251909217101
"Spryd7",7.95397164751913,7.97385534109893,8.20216718167657,7.8662356243236,7.83958773154295,7.90965122904847,7.95499192482198,8.14310779452317,8.2320454754078,7.79463256846984,7.14193274691212,7.94139361595888,8.01224869312018
"Spsb1",6.66903227798692,7.1796747796,6.49579787009552,7.30640097597921,6.69462573073495,6.88500991069443,7.0844984307243,6.8950690828684,7.00646579934448,6.94173533926319,7.08112301039451,7.14957284415071,7.01607301810129
"Spsb2",6.66903227798692,6.70863532264925,6.49579787009552,6.62402240560936,6.77676129217192,6.7094299236442,6.79167577377674,6.49579787009552,6.94668226334423,6.99388091210328,6.49579787009552,6.93370379596359,6.78671587573246
