"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Ptgs1",6.54890253287374,6.74678563092428,6.55261476465211,6.84303400695736,6.40851296874569,7.39518034941197,6.6071676591645,6.58232608517293,7.23647056134921,6.91549806507129,6.61751760060871,6.70081292205365
"Ptgs2",8.43037225791553,7.68830993350933,8.09422907361888,8.01678318571463,7.97364852544292,7.34609105788606,8.02656922883585,8.19085118068404,7.04253557423898,7.98956861299676,7.72533684505422,8.410009008901
"Pth1r",6.13552206292519,5.74601471773009,6.38674697910087,6.01048873685946,6.43507124487606,6.25384827263699,5.74601471773009,6.29433054272487,6.2624621125053,6.45062518334472,6.09905891000245,6.01529640110914
"Pth2r",5.74601471773009,5.74601471773009,5.74601471773009,6.27277285307283,6.01845616303517,5.92637191568323,5.74601471773009,6.36360179522424,5.74601471773009,5.74601471773009,5.74601471773009,6.01529640110914
"Pthlh",5.74601471773009,6.38645313262446,6.44677522158294,5.74601471773009,5.74601471773009,6.28431077563994,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.15656000946542
"Ptk2",8.33129295418969,7.87550592574014,7.94425870951496,7.69623596521655,7.68388329580405,8.06564836801093,7.98612906435243,8.18720164684111,7.71322401871548,7.84061815730986,7.75441829774496,8.13699341685446
"Ptk2b",11.7990958724328,10.8680201043849,11.5951025287682,11.2618640842801,11.1548303328798,10.9162825399755,11.4707807823821,11.3986266715888,10.7222473044143,11.3813402123259,11.428188833761,11.7336914657509
"Ptk6",6.22234554721017,6.38645313262446,6.64499732739937,6.20282812077569,6.13073690606632,6.46058667269134,6.02197511661527,5.74601471773009,6.35341282453292,6.01951320260687,6.52781563163328,5.74601471773009
"Ptk7",6.338630551199,6.38645313262446,6.15323483203576,6.01048873685946,5.74601471773009,6.46058667269134,6.56415175244217,5.98096736585904,6.6233638978361,6.33880496133768,5.92286684183805,6.41856960859091
"Ptma",8.34632099262425,8.93214716663878,8.71077092241208,9.27180081615107,8.95139244788004,9.53314072152352,8.35764925344606,8.31275398672839,9.02136347057123,8.67718582900565,8.6663579568014,8.27885223462546
"Ptms",10.2340602863798,11.1119388391647,10.4872311041738,10.6417582810272,10.6429395575718,10.8289822350427,10.3505401323969,9.98269643734268,10.0629918464371,10.2063875319663,10.9077016805717,10.3535773251795
"Ptn",7.62219005729104,8.56707865228944,7.83383705582216,8.31724676282445,8.17167071411315,8.71000073878713,7.78347403154563,8.11975822961243,8.58668273788967,7.90040748735647,7.6895349893442,7.61791466720801
"Ptov1",9.20095839660323,8.74322420401813,9.38599772887027,9.02630669250702,8.99596714433194,9.21384413882478,8.85965726363091,8.46397702797621,8.7924008531741,8.75968191907712,9.22085119626537,8.98857380323203
"Ptp4a1",8.24070063093416,8.3408513060025,8.47307434963224,8.50572008204697,8.31322889174476,8.61883191458852,8.26083104076387,8.49931815318682,8.70152031515602,8.21866767547609,8.26646700394439,8.08617662508427
"Ptp4a2",8.53847109571581,8.62830450903998,8.49084318130156,8.59797938522874,8.94287547809184,8.8866405463461,8.57153713595439,8.920134955242,8.59258196193581,8.6875532511282,8.41422881647184,8.19871638120064
"Ptp4a3",6.69880016734859,7.76650417454332,7.32556365242859,7.55354820131961,7.16950048482525,7.32925658453428,7.19778372406437,7.07051856524205,7.21079453818256,7.28137335826725,7.47898470315411,7.50363203495129
"Ptpa",8.63631231833791,8.91598447308661,8.88082941448474,8.87142674060856,9.07593079764735,9.15503732715609,8.69191312676256,8.35215404244813,8.89917904869534,9.05363093874985,8.85191384181719,8.64218050202454
"Ptpdc1",7.49091224413636,7.60493663032915,7.02740652411637,7.20452170067274,7.24504900324924,7.52414618120403,7.38280704648231,6.95495803554168,7.34144055672541,7.05001229110308,6.75705979092978,7.2696223157247
"Ptpn1",7.64786608719047,7.46825723835563,7.6480957014075,7.61260304322837,7.80771002270111,7.5313189938047,7.74166426053418,7.6433045735574,8.04894932083343,8.06767579725306,7.9998219461397,7.56728280694801
"Ptpn11",8.89436002850457,8.68694781466454,8.80543745623642,9.42106109392211,9.06813498214618,8.99155174313107,9.04797483928288,9.20541883303569,9.12578234706215,8.76783245158623,8.93863472641159,8.74409533994989
"Ptpn12",7.18220691091568,7.41903238867639,7.21099817777674,7.45924138824339,7.00035588253942,7.17509916034095,7.38280704648231,6.98510747245801,7.60035684272452,7.13468281582626,7.1869505691116,7.32793989869369
"Ptpn13",6.62061384869923,6.74678563092428,6.64499732739937,6.68430092586366,6.74672977412545,6.66801779705776,6.94704589646678,6.67094236873609,6.94141549831417,6.69710960000317,6.48858062290051,6.57308884001305
"Ptpn14",6.86771176159918,7.06893395789685,7.56180314761037,6.97835558549461,7.05153354354192,6.98384403724365,6.58596554040747,6.29433054272487,7.03235398024536,7.34571499011334,6.56500284168487,6.99092867179093
"Ptpn18",6.06436664491995,5.74601471773009,6.03443910866162,5.74601471773009,6.13073690606632,6.52325198610857,5.74601471773009,5.74601471773009,5.74601471773009,6.01951320260687,5.99596529059141,5.96598844840125
"Ptpn2",7.0282883318685,6.74678563092428,6.64499732739937,6.75129180825674,6.93250029258075,6.79074028431428,6.54167555151998,6.77590834204034,7.153024665716,6.8862419663138,7.00599413085868,6.7579128203933
"Ptpn20",5.74601471773009,5.74601471773009,6.38674697910087,5.74601471773009,5.74601471773009,5.74601471773009,6.51847866264989,6.03361342466129,5.91898088471956,5.74601471773009,5.99596529059141,5.90163489457775
"Ptpn21",6.22234554721017,6.2007163041327,5.74601471773009,6.27277285307283,6.32099645238722,6.93602916339387,6.51847866264989,6.29433054272487,6.75641965518767,6.66909828003666,6.60041150343721,6.5001491580929
"Ptpn22",5.90543270746837,5.74601471773009,5.74601471773009,6.01048873685946,5.74601471773009,5.74601471773009,6.02197511661527,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.96598844840125
"Ptpn23",8.17788596148268,8.03906989636033,8.44598399024366,8.02726842978904,8.13639042753627,7.9002435040476,8.54848377693136,8.09650174185228,8.35030428380072,8.23789692968263,8.31249924457329,8.46855866765427
"Ptpn3",9.14472594206735,8.4358497495378,8.1965793121284,8.16600289803264,8.48166248988819,8.15670437969085,8.72983286998984,8.4060961900688,8.15638863662971,8.82827353725963,8.77306615962398,8.89965068425604
"Ptpn4",7.94964004617115,7.25758108755117,7.78987581674947,8.05823590376457,7.93855357953959,7.91617035117106,8.02086719464295,7.86183077864074,8.45173092431421,8.03476297968209,7.32593317849343,7.76739834385342
"Ptpn5",7.90883686334265,8.29075642305701,7.6480957014075,7.94095819095092,8.50133642898911,8.08436257060002,8.39279866086411,8.95832452177167,8.10480038884293,8.18434368291253,8.54124498076146,8.45546902492324
"Ptpn6",5.74601471773009,5.74601471773009,5.74601471773009,6.38940370799125,6.17583145262493,6.25384827263699,5.74601471773009,6.18436861938231,6.11216765051845,6.25579385114531,6.09905891000245,6.05680468388422
"Ptpn7",5.74601471773009,5.74601471773009,6.32003085757433,6.20282812077569,6.17583145262493,6.0009127681416,5.74601471773009,6.36360179522424,6.01925349702033,6.05168137211589,5.99596529059141,5.90163489457775
"Ptpn9",7.82760422291185,7.46825723835563,7.86233393199482,7.40915883043995,7.71246219269955,7.465181639354,7.4828969833123,7.19906498902037,7.58156236887045,7.49046516458779,7.49325935447042,7.78924182422555
"Ptpra",9.34428106953836,9.20857519978294,9.32394392793418,9.2109705071653,9.05241321474554,9.06655393461896,9.30971943685964,9.42033053765838,9.07349222906708,8.97871661736364,9.54506689530785,9.53091820015431
"Ptprb",7.087628689286,6.74678563092428,6.68741325644872,7.40915883043995,7.40085892564459,7.75333730713909,7.12861439287073,8.02006010585904,8.12360171419018,7.25562686633912,6.66671064852881,6.91009897858
"Ptprc",5.97135139674533,5.74601471773009,6.44677522158294,6.48693865837898,5.9388028126235,6.73157868122858,5.74601471773009,6.3849361907878,6.43181843681365,5.74601471773009,6.24406443825703,5.90163489457775
"Ptprcap",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.13073690606632,5.74601471773009,6.08373963483238,5.74601471773009,6.16843677707834,5.74601471773009,6.09905891000245,5.74601471773009
"Ptprd",8.13315593846433,8.60819435223198,8.60921441364846,8.3587057739021,8.20119187463876,8.76197300025954,8.83778851377262,9.21941093644393,9.28554325648005,7.8211492155971,8.33494474868003,8.60254569057657
"Ptpre",7.88794735460604,7.19824548475019,8.2814617923091,7.91846544300054,7.42788525500932,7.84011840726056,7.90131957895195,7.83825516020833,7.84019927290716,7.71200835565919,7.38179439436066,7.72711252315105
"Ptprf",6.81487175728276,7.19824548475019,7.08317564558473,7.39198282831808,7.4970950792162,7.91617035117106,7.5590096154536,6.94470096311447,8.28009958713139,7.3505186727326,7.53510009654604,7.5621033517522
"Ptprg",8.77895108508913,8.00794205782238,8.49964250732303,8.3587057739021,8.35297259431525,8.33383961800195,8.8842402212809,8.66363514481641,8.7338053122731,8.79519460831572,8.43162596650101,8.92804688863501
"Ptprh",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.07792280086529,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Ptprj",8.90039041929185,8.09921991997081,8.64125880837245,8.44572347030959,8.63173765254113,8.47325907731992,8.99548083993299,9.30387032369249,8.54009226550215,8.64915626319683,8.70378829721923,8.90727920493445
"Ptprk",7.71226107285775,7.06893395789685,7.21099817777674,7.11975615356628,7.66934698828781,7.61427024328174,7.43844277446656,7.72906028867608,7.48642348929798,6.75047423740472,7.44991641927381,7.58269155224706
"Ptprm",6.35912784955717,6.74678563092428,6.15323483203576,7.2247271475341,7.2133000935469,6.87276092924755,7.05467136272687,6.75084766364504,7.96050211385018,6.52332011673904,6.40247134964887,6.93778718803641
"Ptprn",11.0692599580359,10.8555072065432,10.5672774594292,10.8513689322707,10.8212870536183,10.6971250420952,11.1957486557892,11.1330876951666,10.7016325415608,10.5813901163984,11.2870098489759,11.4677268160131
"Ptprn2",9.51406459019483,8.18465797386066,9.18570149620051,8.99045022570091,9.1999137360937,8.6802690103748,9.25688455105733,9.46495924439673,9.22020567156565,9.10188216722128,9.01805491643231,9.46572751773491
"Ptpro",7.54180501266578,7.06893395789685,7.48811988187853,7.28324191916399,7.0262642954317,6.79074028431428,6.94704589646678,7.1909537723207,7.08715584872941,6.84059000220415,6.75705979092978,6.85219914566429
"Ptprq",5.74601471773009,5.74601471773009,6.24393779302673,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.90163489457775
"Ptprr",6.81487175728276,6.92126115367035,6.76628213714256,6.89946766088884,6.74672977412545,7.10478681003977,7.06736178082728,6.73804172856596,6.43181843681365,7.11709987165759,7.0277156078367,7.11278100760347
"Ptprs",11.2845952811612,10.5639738678124,11.1776744114457,10.8141397314224,10.7369048614895,10.4950924346664,11.2023998091974,11.2024512424341,10.7912160473316,11.1288937089907,11.0320503864548,11.3367799508468
"Ptprt",7.84077370652884,7.90989160167979,6.76628213714256,8.3339817421139,7.71950706027645,7.81183765564414,8.45637067359778,8.5729236528429,8.79494903040867,7.98091986088059,6.96109792521869,7.9011944803328
"Ptpru",7.0282883318685,6.74678563092428,6.15323483203576,6.87167352938764,6.87460592790578,6.91121913871735,7.66876805685589,7.52707900682002,6.9357984421451,6.95778961819558,7.64643774844817,7.14302319134768
"Ptprz1",8.19135515283551,8.97955156512933,8.39961277510578,9.1750029160735,7.90857272289741,9.36957443054852,8.68490654761177,8.89189476270193,9.95118500161754,8.70296130586901,7.93643529353979,8.5297157113243
"Ptrf",6.35912784955717,5.74601471773009,6.72775853067017,6.87167352938764,7.05153354354192,6.77631924135544,6.02197511661527,6.29433054272487,7.01688971392935,6.41104643979209,6.17786933683618,6.48461218845211
"Ptrh1",6.60680223492986,5.74601471773009,5.74601471773009,6.20282812077569,5.9388028126235,6.34036937992902,5.94129669167017,6.15207287470079,5.91898088471956,6.29059228912794,6.09905891000245,5.96598844840125
"Ptrh2",6.66065176716825,7.13553279672632,7.44952348569593,7.11975615356628,7.08832082591189,6.9954477421061,6.46964152076905,6.6424953454433,6.92446646477499,6.64008925121139,6.66671064852881,6.82184799514038
"Ptrhd1",6.66065176716825,6.92126115367035,6.9057233537631,6.27277285307283,6.48512598017227,6.88575368190986,6.29545088215056,6.55035630470687,6.04524372300253,6.60998078616562,6.69791899579293,6.5001491580929
"Pts",6.43469776319707,7.13553279672632,6.93757667305958,7.05146679788533,6.82873375482094,7.33770445051878,6.54167555151998,6.62788312528967,6.76999042518113,6.97149240129186,7.0169127016916,6.66459338240955
"Pttg1",6.75876423982916,7.36767200551609,6.64499732739937,7.2247271475341,7.1582713070215,7.06242298335718,6.97504949624048,6.93433566356544,6.96356833271757,7.06873820796893,7.3094646196557,7.11278100760347
"Pttg1ip",7.49667364461043,8.15677829865023,7.36835749710341,7.6551179614455,7.56255429180867,7.72305012878405,7.42934986942684,7.28459389520467,7.939220145409,7.55677185741001,7.70158198827308,7.67606991043292
"Ptx3",5.90543270746837,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.31840347379626,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Puf60",8.43598342720335,8.45860654986162,8.20748540981318,8.67152339283867,8.33545142885836,8.32609335387816,8.22696278349496,8.17987280102475,8.24453868849974,8.47397867022133,8.72633303858868,8.54459121790606
"Pum1",8.3641391494073,8.15677829865023,8.1744989419644,8.2569995535559,7.95621822091953,8.08900036898562,7.99781019944509,8.59480651036386,8.37981168224614,7.90654415255887,7.9998219461397,8.12362978842729
"Pum2",8.53326251141867,8.03906989636033,8.70321627394771,8.16600289803264,8.89656063875867,8.43433576393801,8.49717700125501,8.77049901348569,8.61448346130515,8.95473296572445,7.98546270803585,8.38254747496649
"Pum3",6.91773580214593,7.13553279672632,7.13613490781449,6.95275757658378,7.28603099315898,6.98384403724365,6.77640334812859,6.9949586405425,7.10161724651985,7.16336449513988,7.36610578290464,7.24949838861118
"Pura",7.41338139013938,7.31394623064817,7.5255191223065,7.33888983684944,7.48016324386079,7.19437942880693,7.11664334342007,7.68154344554684,7.84789329428047,7.7048660762971,7.2233436799784,7.26295415693388
"Purb",9.80823744438036,9.40571489298136,9.83853151716018,9.86513497592838,10.0027269282882,9.70049774368912,9.7799198872641,9.894356622302,10.2639053513943,10.2518211185498,9.12518742977677,9.35229740235759
"Purg",6.98370159673011,6.83815198390189,7.28111851905367,7.07472629157393,7.33526735801708,6.88575368190986,6.91822147925334,7.22304748238325,7.11114968982855,7.19130933900931,7.0902641477158,7.17244076337307
"Pus1",6.7471018561585,6.83815198390189,6.15323483203576,6.78292947722468,6.96020151186134,7.0294818540976,6.6071676591645,6.92385918954306,6.83490795836533,6.52332011673904,6.98379724595317,6.80103941826127
"Pus10",6.338630551199,5.74601471773009,6.60019828616155,6.44001656055586,6.67504700178931,6.31306850669985,6.8733032380413,7.10633393357962,6.7632313030093,6.75047423740472,6.75705979092978,6.81150342177204
"Pus3",6.46933185798329,6.2007163041327,6.03443910866162,6.64866758834909,6.32099645238722,6.58082058063128,6.13569127027348,6.51692153181073,6.66253386265629,6.65954414397255,6.69791899579293,6.53021960642979
"Pus7",7.0282883318685,6.92126115367035,7.13613490781449,6.53083515152988,6.59646374677035,6.39133219096687,7.04182392098464,6.59781383787627,6.80303376652637,6.9082672217678,6.8124416587995,6.92864514170194
"Pus7l",6.45224384152599,5.74601471773009,6.44677522158294,6.33414409144239,6.25383794328405,5.92637191568323,5.74601471773009,6.26909573140533,6.30335268324699,6.5996801093644,6.32896034239041,5.96598844840125
"Pusl1",6.57841058142049,6.74678563092428,6.68741325644872,7.2247271475341,6.93250029258075,6.94820147662649,6.44382925268539,6.51692153181073,6.79652217469604,6.98500931848193,7.0277156078367,7.14302319134768
"Pvalb",6.39808189336061,7.60493663032915,6.83863826748599,7.53833020145165,7.32558749056575,7.21332789051716,7.29404689177721,6.84713197952329,7.37939207220449,7.19681386438562,7.2143569681352,6.80103941826127
"Pvr",6.338630551199,6.52726396556619,6.15323483203576,6.68430092586366,6.57551092608941,6.50299063240474,6.8733032380413,6.6568442965279,7.01688971392935,6.15550111538001,6.56500284168487,6.84219261952034
"Pwp1",6.7471018561585,6.92126115367035,6.44677522158294,6.71845817347769,6.67504700178931,6.58082058063128,6.29545088215056,6.76346754969093,6.4823961947678,6.49993499875987,6.56500284168487,6.66459338240955
"Pwp2",7.09583759036189,7.68830993350933,7.32556365242859,7.33888983684944,6.97376624455402,6.97210451197133,7.35396930923528,7.52707900682002,6.93014892470331,7.1052150586845,7.34216968292208,7.48165169088137
"Pwwp2a",7.44979101933977,6.83815198390189,7.614296014712,7.00331466764707,6.74672977412545,7.25028232615178,6.6479097345867,7.28459389520467,7.21511525799714,7.19130933900931,7.12998741265327,7.03316217516386
"Pwwp2b",7.50240770992787,7.06893395789685,7.46897683491683,6.95275757658378,7.53841710801145,7.465181639354,7.78347403154563,7.45163405663704,7.45531161759859,7.58862369472586,7.58216734972326,7.68079645719612
"Pxdc1",5.90543270746837,6.2007163041327,6.55261476465211,6.38940370799125,6.50882426916373,6.76165922916162,6.4169454436755,5.91224302054867,6.49206772662791,5.74601471773009,6.48858062290051,6.3447159987691
"Pxdn",8.66745277071705,8.45860654986162,8.36135312738041,8.00621423497179,8.21089042357504,7.96281998304574,8.60541410727528,8.85858922957348,8.39177933290114,8.55394942991702,8.51220183217594,8.62133820826594
"Pxk",7.37581481846166,6.92126115367035,7.36835749710341,7.45924138824339,7.41894488881723,7.08381810627633,6.84212641297254,7.2387531421445,7.19773023631993,7.1052150586845,7.0169127016916,7.23587950137939
"Pxmp2",5.74601471773009,6.52726396556619,5.74601471773009,6.38940370799125,6.13073690606632,6.43832819948902,6.22255185613062,6.03361342466129,6.64709589160792,6.2183256096609,6.21218382091199,5.74601471773009
"Pxmp4",6.83637202671742,7.06893395789685,7.02740652411637,6.68430092586366,6.79682937899506,7.19437942880693,6.93274010563281,6.73804172856596,6.95807653795266,7.09319574698419,6.77123273357693,6.72411314693577
"Pxn",8.55911162709465,8.00794205782238,8.68030376316263,8.11809075553078,8.07900275628474,8.19574661094601,8.24641959702157,8.33914663595431,8.30934032385381,8.3189607419774,8.02341268181483,8.20820873000806
"Pxylp1",6.3789236073746,6.38645313262446,6.80318636475596,6.27277285307283,6.67504700178931,6.5429508963786,6.54167555151998,6.58232608517293,6.57360759119972,6.23743065272888,6.66671064852881,6.51534498112483
"Pycard",6.16651959640837,6.52726396556619,6.32003085757433,6.01048873685946,6.59646374677035,6.31306850669985,6.02197511661527,6.29433054272487,6.63135398494044,6.33880496133768,6.32896034239041,6.01529640110914
"Pycr1",6.27209387059003,6.52726396556619,6.15323483203576,6.48693865837898,6.07943945422536,6.76165922916162,6.32834670430084,6.53383359345792,6.09132938202758,6.19838463573641,6.35451166444357,6.2110852954645
"Pycr2",7.56918714382644,7.46825723835563,6.96842550338733,7.55354820131961,7.40993651783594,7.25028232615178,7.36366129699178,7.18278228254774,7.14385893776457,6.82486049142829,7.25858421808064,7.41318490475544
"Pycrl",6.67356595562456,6.74678563092428,6.24393779302673,6.38940370799125,6.61685707954537,6.73157868122858,6.74162981763653,6.21437995814075,6.6233638978361,6.58923906524792,6.44695176553182,6.61362866854975
"Pydc3",5.90543270746837,5.74601471773009,6.03443910866162,5.74601471773009,6.01845616303517,6.1060292116947,5.74601471773009,5.74601471773009,6.2480584817341,6.2183256096609,5.74601471773009,6.01529640110914
"Pydc4",5.90543270746837,5.74601471773009,5.74601471773009,5.74601471773009,5.9388028126235,5.92637191568323,5.74601471773009,5.74601471773009,5.74601471773009,6.01951320260687,5.74601471773009,5.74601471773009
"Pygb",9.41854115354534,9.55833040122379,8.93964071511328,9.46999902158865,9.13927808480386,9.4220668252446,8.99548083993299,9.27404000399653,9.75164722708297,9.14481604525224,9.27302456592949,9.46444418916979
"Pygl",6.50225765919204,6.2007163041327,6.50171616861297,6.44001656055586,6.5317449770587,5.74601471773009,6.08373963483238,6.58232608517293,6.44225145405584,6.53472880808472,6.44695176553182,6.05680468388422
"Pygm",6.64752807415448,7.90989160167979,7.30355689981037,7.33888983684944,7.27592386450515,7.70452457333899,7.36366129699178,7.31415703227893,7.74686236753362,6.9917000360508,7.43511291307771,7.16516069833278
"Pygo1",8.00856292143775,7.84018551825394,7.94425870951496,8.12781105521783,7.95621822091953,7.84011840726056,7.95045116650383,7.71341892588935,7.92483784153799,7.57677565540432,7.35020329584923,7.80645252476959
"Pygo2",7.73143144529565,8.09921991997081,7.78987581674947,7.7619252547479,7.35438743616268,7.45760384805076,7.7345606536582,7.79470271434203,7.64912610094087,7.58073766729584,8.04659071052892,7.72255649563488
"Pym1",6.7111359265777,7.19824548475019,7.16166460465806,6.57219114297088,6.61685707954537,6.81890456226423,6.79328862881673,6.15207287470079,6.64709589160792,6.46329716245761,6.52781563163328,6.61362866854975
"Pyroxd1",6.7111359265777,6.38645313262446,6.15323483203576,6.78292947722468,6.59646374677035,5.74601471773009,6.6071676591645,6.6129941769376,6.9013971419645,6.74180820693416,6.05194985962485,6.55907584816069
"Pyroxd2",5.97135139674533,5.74601471773009,5.74601471773009,5.74601471773009,6.17583145262493,5.74601471773009,5.74601471773009,5.74601471773009,6.27645869648311,6.2183256096609,5.74601471773009,6.12628777439284
"Pyurf",7.1200897055804,6.74678563092428,6.76628213714256,7.45924138824339,6.48512598017227,6.9954477421061,6.84212641297254,6.6848009990257,7.27391341638091,7.13468281582626,6.91407002848776,6.97352848948154
"Pzp",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.07943945422536,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.99596529059141,5.74601471773009
"Qars",7.64277299094948,7.25758108755117,7.42974795455213,7.18393998831148,7.41894488881723,7.78292142607209,7.36366129699178,7.16625406684374,7.72171758516302,7.49471717220437,7.64015814055127,7.54116388327888
"Qdpr",8.2146074048313,9.15469792589862,8.21830414637891,9.34232840976951,9.16140684398749,9.61461633408005,8.85965726363091,8.55906940632758,8.99511162924243,8.89663613586497,8.64281398516857,8.52221753765567
"Qk",8.68861087416914,9.52697326839274,9.09120010383911,9.9039062698523,9.24891841305229,10.1520725357075,9.25688455105733,9.397480967432,10.3748268268446,9.35699756399752,8.54761704091949,8.95220204444631
"Qpct",6.64752807415448,6.92126115367035,7.10998468997023,6.81347933830744,6.46057228151526,7.0294818540976,6.29545088215056,6.03361342466129,6.74955439328025,6.84059000220415,6.74265284023841,6.60035318107322
"Qpctl",7.15932812621701,7.60493663032915,6.50171616861297,7.5073122069434,6.84427756997434,6.87276092924755,7.38280704648231,6.90256023097752,7.28612357449869,7.01151010831448,6.83890623493613,7.10508485747452
"Qprt",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.13185952847337,5.74601471773009,5.74601471773009,5.74601471773009
"Qrfp",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.05799775503961,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Qrfpr",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.21651083794125,5.74601471773009,6.08373963483238,5.74601471773009,6.21787974708343,6.10741554155046,5.74601471773009,6.01529640110914
"Qrich1",8.39909431738823,8.03906989636033,8.1059948498032,8.39894477495616,7.83367195657907,7.94745373450796,7.98024948135325,7.9779850938273,8.09635865409833,7.8880468143528,7.94142119914078,7.92871012634683
"Qrsl1",6.7111359265777,6.64459133834263,6.60019828616155,6.64866758834909,6.71165018154607,6.79074028431428,7.02881453662547,6.83564131308355,6.64709589160792,6.75047423740472,6.8646327999067,6.7579128203933
"Qser1",6.54890253287374,6.52726396556619,6.50171616861297,6.84303400695736,6.79682937899506,7.08381810627633,6.8098613056971,7.2387531421445,7.0272251277554,6.65954414397255,6.65064749842563,6.65215441697704
"Qsox1",7.10398327656876,7.13553279672632,7.66465848444138,7.47547922975846,7.23456606296922,7.05155867964544,7.15216362887899,7.15789504673739,7.09681872061908,7.00494971617153,6.96109792521869,7.23587950137939
"Qsox2",7.60126063833259,7.76650417454332,6.99834638364493,7.4260886231796,7.1582713070215,7.34609105788606,7.38280704648231,7.65434957889395,7.057622286947,7.60424630154523,7.44253764861778,7.50363203495129
"Qtrt1",6.72329375856885,7.06893395789685,6.93757667305958,6.75129180825674,7.13545786211345,7.20389427280853,6.94704589646678,6.71184150272814,6.72153404285511,6.23743065272888,7.15884247335774,6.72411314693577
"Qtrtd1",6.9465495368142,6.83815198390189,6.9057233537631,6.38940370799125,6.82873375482094,6.34036937992902,6.46964152076905,6.6848009990257,6.36526200998522,6.93687240798278,6.52781563163328,6.7579128203933
"R3hcc1",6.87792929134727,6.52726396556619,6.24393779302673,7.05146679788533,6.91834985714231,6.68436902756504,6.54167555151998,6.6848009990257,6.70717085143503,6.52332011673904,6.83890623493613,6.80103941826127
"R3hcc1l",6.79285019052614,7.13553279672632,6.72775853067017,6.57219114297088,6.90398950220337,6.48212009109979,6.7053950538873,6.3849361907878,6.99589866451567,6.63018077804454,6.56500284168487,6.57308884001305
"R3hdm1",8.83048226512349,8.68694781466454,8.97128262152759,8.51303947902333,8.68750241163528,8.42713895126199,8.73322960684348,8.79422260802582,8.56283170316146,8.67371281733401,8.64577884811289,8.64677002166593
"R3hdm2",8.76576658587023,8.52470587957053,8.60921441364846,8.56321841974513,8.78002981287156,8.72754046016603,8.49717700125501,8.84730959956669,8.58668273788967,8.41447617701235,8.71510616557218,8.63064003148243
"R3hdm4",9.45697994286189,9.90544522825112,9.7544391119559,9.72672122794387,9.88722033171514,9.89695875944089,9.15501869275252,9.35856444218925,9.30608062808151,9.83113339899216,9.67960430904124,9.41480145518178
"Rab10",9.44063292512278,9.16836035588513,9.49390735719256,9.22861810819402,9.2694135806807,9.29384051788275,9.24749195381823,9.30387032369249,9.00829857162038,9.14107967632191,9.32151764523649,9.25307139367176
"Rab11a",8.0612850159802,8.09921991997081,8.12922043235226,8.3668487367603,8.43326659483732,8.05143806995558,8.47692480701489,8.33587533726583,8.38666313282188,7.98091986088059,8.54124498076146,8.30845611848517
"Rab11b",8.95546210887501,9.12697145783832,8.92678226020072,9.40565887846586,9.24662281215341,9.11810534232134,9.0854438498782,8.60831013981599,8.88492482085449,8.73660449217568,9.13358511541757,9.01876919834892
"Rab11fip1",6.27209387059003,6.64459133834263,6.83863826748599,6.53083515152988,6.43507124487606,6.14826413099722,6.32834670430084,6.07792280086529,6.87175614222045,6.36877103813914,6.05194985962485,6.32468745863109
"Rab11fip2",8.16085779640145,7.64731848658614,7.89021809152183,7.53833020145165,7.64722175638076,7.9679024059166,7.86321750512058,7.57489211179006,7.72453616871747,7.66484364362034,7.34216968292208,7.73617580075724
"Rab11fip3",9.09842469393714,8.45860654986162,8.74058737073743,8.67152339283867,8.44958831932221,8.3831474581057,8.59795702790852,8.65586496934645,8.44191885002621,8.68927368556057,8.61281250039939,8.6352677145054
"Rab11fip4",9.82404059234563,9.14090251358999,9.35769325308829,9.49930071471294,9.56995179721735,9.27622997850337,9.28469544909156,9.63850574320197,9.34972963169585,9.9533695121362,9.06276709386796,9.23508474675728
"Rab11fip5",8.25994585131802,8.06948443305302,8.55971731754819,8.26577153444094,8.67721513014161,8.21274230177861,8.43129366764357,8.00339053340853,8.44683363313582,8.40395164668941,8.27812197647452,8.16983178063191
