,gene,PCOR,P_pv,SCOR,S_pv,XI_ori,XI_new,XI_pv,SIGMA_ori,SIGMA,Z_pv,PCOR2,SCOR2
11721,Rbm27,-0.010336534738751029,0.972023659531756,-0.15604395604395604,0.594234700580851,0.07692307692307687,0.09508161472741074,0.32452474220209215,0.17397377957945756,0.18272993645546934,0.7696468918917784,0.010336534738751029,0.15604395604395604
11722,Rbm28,0.18013228432204487,0.5377433858853988,0.07252747252747253,0.8053763135410923,0.0,0.0,0.5,0.07252747252747253,0.07252747252747253,0.9663864019186064,0.18013228432204487,0.07252747252747253
11723,Rbm3,-0.1018415889122555,0.7290183602609731,-0.032967032967032975,0.910918653071845,0.0,0.0,0.5,0.032967032967032975,0.032967032967032975,0.9929605297590968,0.1018415889122555,0.032967032967032975
11724,Rbm33,-0.4216179157440921,0.1332226262494855,-0.4153846153846154,0.1396659475175257,0.0,0.0,0.5,0.4153846153846154,0.4153846153846154,0.32577821164023,0.4216179157440921,0.4153846153846154
11725,Rbm34,0.041489442325248066,0.8880083400210559,0.16923076923076924,0.5630172739962107,0.0,0.0,0.5,0.16923076923076924,0.16923076923076924,0.8301458704079239,0.041489442325248066,0.16923076923076924
11726,Rbm38,-0.6939699430391439,0.005900688384854433,-0.6175824175824175,0.018604674280708423,0.2153846153846154,0.2662285212367502,0.10129050303501708,0.654063127726462,0.6725218717832531,0.037217113029010096,0.6939699430391439,0.6175824175824175
11727,Rbm39,0.34038659841903585,0.23371472267581966,0.3010989010989011,0.2955144656072166,0.2615384615384615,0.32327749007319667,0.06089758133440348,0.39882692374872475,0.44177922521435026,0.1675732041151342,0.34038659841903585,0.3010989010989011
11728,Rbm4,-0.20858572101511552,0.47422407162221897,-0.2351648351648352,0.4183338961985912,0.09230769230769231,0.11409793767289296,0.2924987125294919,0.2526325587830589,0.2613825531272343,0.601349685585637,0.20858572101511552,0.2351648351648352
11729,Rbm41,0.2585148766409139,0.3721787182598003,0.26153846153846155,0.3664111370667421,0.0,0.0,0.5,0.26153846153846155,0.26153846153846155,0.6410707943120384,0.2585148766409139,0.26153846153846155
11730,Rbm42,0.05059032659388534,0.8636327911002539,0.3362637362637363,0.23979220225725306,0.23076923076923073,0.28524484418223234,0.08608737278312162,0.40783297830836346,0.4409511554113376,0.1888260392845994,0.05059032659388534,0.3362637362637363
11731,Rbm43,-0.20613382968561744,0.47955199306212687,-0.2486250129345151,0.39138147165073434,0.03076923076923077,0.03803264589096432,0.4277783262066257,0.2505217408106889,0.25151715490231535,0.6581241891168871,0.20613382968561744,0.2486250129345151
11732,Rbm45,-0.2605705062237674,0.3682522475333247,-0.26593406593406593,0.3581134003647861,0.0,0.0,0.5,0.26593406593406593,0.26593406593406593,0.6314818818518216,0.2605705062237674,0.26593406593406593
11733,Rbm46,-0.22056150358023904,0.44861303729604685,-0.11030767014398465,0.7073616619168892,0.0461538461538461,0.05704896883644641,0.3924074534215457,0.11957407581657079,0.1241868227224449,0.8901469744035649,0.22056150358023904,0.11030767014398465
11734,Rbm47,-0.17117406247211636,0.5584757997465338,-0.22737528447965255,0.4343528775812029,0.06153846153846154,0.07606529178192864,0.3579041952577583,0.23555573064717325,0.23976123249197911,0.6687673285223988,0.17117406247211636,0.22737528447965255
11735,Rbm48,0.03304241005082209,0.9107157138923423,0.06813186813186813,0.8169838797817922,0.0,0.0,0.5,0.06813186813186813,0.06813186813186813,0.9702779671556142,0.03304241005082209,0.06813186813186813
11736,Rbm4b,0.15899447020514226,0.5871905155508665,0.23956043956043957,0.4094298928517326,0.0,0.0,0.5,0.23956043956043957,0.23956043956043957,0.6886446921150922,0.15899447020514226,0.23956043956043957
11737,Rbm5,-0.37529298179282833,0.1860823864865737,-0.4813186813186813,0.08141829504280494,0.15384615384615385,0.19016322945482161,0.18136745421944866,0.5053081357346314,0.5175226824237189,0.1466009428882483,0.37529298179282833,0.4813186813186813
11738,Rbm6,-0.10401384605151462,0.7234429586079021,0.02417582417582418,0.9346189946036425,0.0,0.0,0.5,0.02417582417582418,0.02417582417582418,0.9962081492065319,0.10401384605151462,0.02417582417582418
11739,Rbm7,0.2963656165390032,0.30354366733202576,0.16923076923076924,0.5630172739962107,0.0,0.0,0.5,0.16923076923076924,0.16923076923076924,0.8301458704079239,0.2963656165390032,0.16923076923076924
11740,Rbm8a,0.1001723031440448,0.7333113066783584,0.006593406593406593,0.9821527354577905,0.0,0.0,0.5,0.006593406593406593,0.006593406593406593,0.9997174653521442,0.1001723031440448,0.006593406593406593
11741,Rbm8a2,-0.3750252960980087,0.18642180094997765,-0.45296553910189447,0.10384377097332952,0.0,0.0,0.5,0.45296553910189447,0.45296553910189447,0.2635122117980008,0.3750252960980087,0.45296553910189447
11742,Rbms1,-0.06913716422497738,0.8143260095689606,0.07692307692307693,0.7938058883554533,0.03076923076923077,0.03803264589096432,0.4277783262066257,0.08284868934053084,0.08581166538869349,0.946457145848548,0.06913716422497738,0.07692307692307693
11743,Rbms2,-0.16207028348556374,0.5798831991765089,-0.032967032967032975,0.910918653071845,0.0,0.0,0.5,0.032967032967032975,0.032967032967032975,0.9929605297590968,0.16207028348556374,0.032967032967032975
11744,Rbms3,-0.30258898005682955,0.2930126249142086,-0.2527472527472528,0.3833149644785111,0.0,0.0,0.5,0.2527472527472528,0.2527472527472528,0.6601899848747769,0.30258898005682955,0.2527472527472528
11745,Rbmx,-0.21184466633920432,0.467186449328906,-0.17362637362637365,0.5527669411422413,0.0,0.0,0.5,0.17362637362637365,0.17362637362637365,0.8220535298936145,0.21184466633920432,0.17362637362637365
11746,Rbmx2,-0.18227470720526268,0.5328354219907363,-0.07252747252747253,0.8053763135410923,0.09230769230769231,0.11409793767289296,0.2924987125294919,0.11739226691053752,0.135198275330829,0.8325150753204563,0.18227470720526268,0.07252747252747253
11747,Rbmxl1,-0.07007079340833985,0.8118592784839529,-0.12967032967032965,0.658619276321178,0.07692307692307687,0.09508161472741074,0.32452474220209215,0.1507698715265274,0.16079461388984317,0.8082823330224161,0.07007079340833985,0.12967032967032965
11748,Rbmxl2,0.03325070567970696,0.9101549418907833,0.036062094687576575,0.9025900427138239,0.0,0.0,0.5,0.036062094687576575,0.036062094687576575,0.9915825414936944,0.03325070567970696,0.036062094687576575
11749,Rbp1,0.24372731789408023,0.40108052394781324,0.14610431075889477,0.6182072700224932,0.18461538461538463,0.22819587534578592,0.1373727452612714,0.23543430051506534,0.27096093287992856,0.47940872530067347,0.24372731789408023,0.14610431075889477
11750,Rbp4,0.5342809021766759,0.04905143355846854,0.6439560439560439,0.012942152559322944,0.23076923076923073,0.28524484418223234,0.08608737278312162,0.6840568868283842,0.7043039171267361,0.026586048978262278,0.5342809021766759,0.6439560439560439
11751,Rbp7,0.0640525396645728,0.827787588549577,0.16663499106857255,0.5691076079763782,0.0461538461538461,0.05704896883644641,0.3924074534215457,0.17290863993223748,0.17613008003667371,0.8043144026876218,0.0640525396645728,0.16663499106857255
11752,Rbpj,0.5541628258494248,0.03975089718842915,0.3934065934065934,0.16403157340077784,0.0461538461538461,0.05704896883644641,0.3924074534215457,0.39610468976089336,0.39752148694263373,0.35229902301831795,0.5541628258494248,0.3934065934065934
11753,Rbpjl,0.009211837935031955,0.9750667932812536,-0.018031047343788287,0.9512158297872214,0.0,0.0,0.5,0.018031047343788287,0.018031047343788287,0.9978889600417282,0.009211837935031955,0.018031047343788287
11754,Rbpms,-0.08003722649591594,0.7856322520059272,-0.2792896329177484,0.3335406341531144,0.12307692307692308,0.15213058356385728,0.2332661190746652,0.3052058781370593,0.31803523941665707,0.46203884966301234,0.08003722649591594,0.2792896329177484
11755,Rbpms2,0.1519348661955175,0.6041003231924786,0.051698448422378154,0.8606721000287704,0.0,0.0,0.5,0.051698448422378154,0.051698448422378154,0.982777293783568,0.1519348661955175,0.051698448422378154
11756,Rbsn,0.4116620560882285,0.14361147847364084,0.5296703296703297,0.05141659813787076,0.27692307692307694,0.3422938130186789,0.05067966634074961,0.5976931057537974,0.6306470586341794,0.042189195894166115,0.4116620560882285,0.5296703296703297
11757,Rbx1,-0.29438541151313624,0.30693968794272414,-0.2175824175824176,0.4549193731700327,0.0,0.0,0.5,0.2175824175824176,0.2175824175824176,0.7351183995888578,0.29438541151313624,0.2175824175824176
11758,Rc3h1,0.5896671032164964,0.026460225121210816,0.5604395604395604,0.037104477004074335,0.07692307692307687,0.09508161472741074,0.32452474220209215,0.5656939637904945,0.5684478994286631,0.11705029652317095,0.5896671032164964,0.5604395604395604
11759,Rc3h2,0.208507023481044,0.4743946399369809,0.04175824175824176,0.8872869731890637,0.0,0.0,0.5,0.04175824175824176,0.04175824175824176,0.9887296121797264,0.208507023481044,0.04175824175824176
11760,Rcan1,0.2735285342122289,0.3440218423683939,0.3362637362637363,0.23979220225725306,0.03076923076923077,0.03803264589096432,0.4277783262066257,0.3376685444162334,0.3384077163415679,0.47163754597719065,0.2735285342122289,0.3362637362637363
11761,Rcan2,-0.13720048128378676,0.6399865400740667,-0.178021978021978,0.5425969526062153,0.0,0.0,0.5,0.178021978021978,0.178021978021978,0.8138356314928231,0.13720048128378676,0.178021978021978
11762,Rcan3,-0.5241318687846644,0.054365854578150824,-0.6,0.023308410879999977,0.0,0.0,0.5,0.6,0.6,0.09632763823049308,0.5241318687846644,0.6
11763,Rcbtb1,0.006343117154135769,0.9828301350493588,-0.16483516483516483,0.5733464050131383,0.16923076923076918,0.2091795524003037,0.1583692365266669,0.23624073488853234,0.26632070274131403,0.5077365658177097,0.006343117154135769,0.16483516483516483
11764,Rcbtb2,0.07247136158315275,0.8055242574627628,0.15164835164835166,0.6047905984521367,0.18461538461538463,0.22819587534578592,0.1373727452612714,0.23891434196035305,0.2739901094610745,0.47429221932968574,0.07247136158315275,0.15164835164835166
11765,Rcc1,0.2711656086478885,0.3483728745842339,0.1912087912087912,0.5125839704707784,0.0,0.0,0.5,0.1912087912087912,0.1912087912087912,0.7884823856177886,0.2711656086478885,0.1912087912087912
11766,Rcc2,0.26841183960021653,0.3534816903193538,0.22637362637362637,0.4364347945560526,0.07692307692307687,0.09508161472741074,0.32452474220209215,0.2390861319291853,0.24553112262342214,0.6462021376781766,0.26841183960021653,0.22637362637362637
11767,Rccd1,-0.09838030340271423,0.7379279140976936,-0.12967032967032965,0.658619276321178,0.27692307692307694,0.3422938130186789,0.05067966634074961,0.3057789805224623,0.3660320325158418,0.2342642803070138,0.09838030340271423,0.12967032967032965
11768,Rce1,-0.06089928382666053,0.8361582228059337,0.01978021978021978,0.9464892274080114,0.0,0.0,0.5,0.01978021978021978,0.01978021978021978,0.997460060005382,0.06089928382666053,0.01978021978021978
11769,Rchy1,0.295299281790015,0.3053697106456638,0.3318681318681319,0.24637718314961166,0.0,0.0,0.5,0.3318681318681319,0.3318681318681319,0.4887584053552277,0.295299281790015,0.3318681318681319
11770,Rcl1,0.13895014642985629,0.6356847486890403,-0.0857142857142857,0.7707850311186757,0.0,0.0,0.5,0.0857142857142857,0.0857142857142857,0.9533672361812269,0.13895014642985629,0.0857142857142857
11771,Rcn1,-0.28714785110705415,0.3195366904807807,-0.2879120879120879,0.3181928710258003,0.01538461538461533,0.01901632294548209,0.46373969566896667,0.28832283426123284,0.2885394096207045,0.5810323061932594,0.28714785110705415,0.2879120879120879
11772,Rcn2,-0.2313261449224249,0.42618994533946863,-0.0945054945054945,0.7479382611415478,0.06153846153846154,0.07606529178192864,0.3579041952577583,0.11277531086301097,0.12131453789879428,0.8830922905371258,0.2313261449224249,0.0945054945054945
11773,Rcn3,-0.06909050951056846,0.8144493176192042,-0.056193965676497995,0.8486787436585488,0.15384615384615385,0.19016322945482161,0.18136745421944866,0.1637876699623811,0.19829224799557488,0.647441630775741,0.06909050951056846,0.056193965676497995
11774,Rcor1,0.08916382217470561,0.7617986259217829,-0.006593406593406593,0.9821527354577905,0.0,0.0,0.5,0.006593406593406593,0.006593406593406593,0.9997174653521442,0.08916382217470561,0.006593406593406593
11775,Rcor2,-0.24009929983000156,0.40834513229948355,-0.27912087912087913,0.33384507719455425,0.0,0.0,0.5,0.27912087912087913,0.27912087912087913,0.602658231290915,0.24009929983000156,0.27912087912087913
11776,Rcor3,-0.14201530859241354,0.6281743693315959,-0.2087912087912088,0.4737788373098136,0.0461538461538461,0.05704896883644641,0.3924074534215457,0.21383158415745565,0.2164448052363373,0.7256861890037726,0.14201530859241354,0.2087912087912088
11777,Rcsd1,-0.014231305612528625,0.9614884117974462,0.2527472527472528,0.3833149644785111,0.0,0.0,0.5,0.2527472527472528,0.2527472527472528,0.6601899848747769,0.014231305612528625,0.2527472527472528
11778,Rcvrn,0.36867533608911635,0.19458980656348696,0.07940239313826326,0.787296847267519,0.0,0.0,0.5,0.07940239313826326,0.07940239313826326,0.959847549020411,0.36867533608911635,0.07940239313826326
